network,arm,condition,sparsifier,target_ret,realized_ret,spar_seed,leiden_seed,gamma,m_sparse,n,k0,kp,match_method,agree_all_hung,agree_all_plur,n_frag_nodes,frac_frag_nodes,core_enrich_bot2,core_enrich_top2,deg_enrich_bot2,deg_enrich_top2,emb_enrich_bot2,emb_enrich_top2,frag_deg_median,all_deg_median,frag_deg_mean,all_deg_mean,frag_core_median,all_core_median,frag_core_mean,all_core_mean,frag_frac_deg_le2,all_frac_deg_le2,frag_frac_core_le1,all_frac_core_le1,lift_deg_le2,lift_core_le1,core_ah_gap,deg_ah_gap,emb_ah_gap,seconds,fsc_d0,fsc_d1,fsc_d2,fsc_d3,fsc_d4,fsc_d5,fsc_d6,fsc_d7,fsc_d8,fsc_d9,frc_d0,frc_d1,frc_d2,frc_d3,frc_d4,frc_d5,frc_d6,frc_d7,frc_d8,frc_d9,fsd_d0,fsd_d1,fsd_d2,fsd_d3,fsd_d4,fsd_d5,fsd_d6,fsd_d7,fsd_d8,fsd_d9,frd_d0,frd_d1,frd_d2,frd_d3,frd_d4,frd_d5,frd_d6,frd_d7,frd_d8,frd_d9,fse_d0,fse_d1,fse_d2,fse_d3,fse_d4,fse_d5,fse_d6,fse_d7,fse_d8,fse_d9,ahc_d0,ahc_d1,ahc_d2,ahc_d3,ahc_d4,ahc_d5,ahc_d6,ahc_d7,ahc_d8,ahc_d9,ahd_d0,ahd_d1,ahd_d2,ahd_d3,ahd_d4,ahd_d5,ahd_d6,ahd_d7,ahd_d8,ahd_d9,chk_kp_match,chk_nfrag_match,chk_agree_diff,chk_fs_maxdiff
wiki-Vote,real,resmatch,lspar,0.5,1.0,,101,1.125,100736,7066,6,8,hungarian,0.8307387489385791,0.834135295782621,9,0.001273705066515709,2.222222222222222,0.0,0.5555555555555555,0.0,0.0,2.222222222222222,1.0,4.0,2.2222222222222223,28.512878573450326,1.0,4.0,1.4444444444444444,14.86371355788282,0.7777777777777778,0.41140673648457404,0.8888888888888888,0.3226719501839796,1.8905324312961052,2.754775828460039,0.014550969463599683,0.014069476555101823,0.14470564822568865,0.0009287540015066043,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.002828854314002829,0.002828854314002829,0.00424929178470255,0.0014144271570014145,0.0,0.0014144271570014145,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.6666666666666666,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0014144271570014145,0.0084985835694051,0.0,0.0,0.002828854314002829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.8345120226308345,0.842998585572843,0.8243626062322946,0.7637906647807637,0.8031161473087819,0.8373408769448374,0.8557284299858557,0.8626062322946175,0.8585572842998586,0.8243626062322946,0.809052333804809,0.8359264497878359,0.8541076487252125,0.7595473833097596,0.8073654390934845,0.8373408769448374,0.8628005657708628,0.8569405099150141,0.8458274398868458,0.8385269121813032,1,1,0.0,0.0
wiki-Vote,real,resmatch,lspar,0.5,1.0,,102,1.125,100736,7066,6,6,hungarian,0.7369091423719218,0.7517690348146051,5,0.0007076139258420605,3.0000000000000004,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.8,28.512878573450326,1.0,4.0,1.0,14.86371355788282,0.8,0.41140673648457404,1.0,0.3226719501839796,1.9445476436188511,3.0991228070175443,-0.005320463248267515,-0.007693201533832017,0.06873060839066503,0.0009755650025908835,0.4,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.002828854314002829,0.0014144271570014145,0.00141643059490085,0.0014144271570014145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0014144271570014145,0.00424929178470255,0.0,0.0,0.0014144271570014145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.2,0.0,0.7298444130127298,0.743988684582744,0.7379603399433428,0.6987270155586988,0.7351274787535411,0.7694483734087695,0.7581329561527581,0.7294617563739377,0.7425742574257426,0.7237960339943342,0.7227722772277227,0.7397454031117398,0.7563739376770539,0.6902404526166902,0.7322946175637394,0.7694483734087695,0.7623762376237624,0.7195467422096318,0.7567185289957568,0.7195467422096318,1,1,0.0,0.0
wiki-Vote,real,resmatch,lspar,0.2,1.0,,100,1.375,100736,7066,6,14,hungarian,0.8137560147183697,0.8886215680724596,26,0.003679592414378715,2.1153846153846154,0.38461538461538464,0.9615384615384616,0.38461538461538464,0.5769230769230769,1.3461538461538463,1.0,4.0,34.92307692307692,28.512878573450326,1.0,4.0,5.576923076923077,14.86371355788282,0.6923076923076923,0.41140673648457404,0.6923076923076923,0.3226719501839796,1.6827816146701595,2.1455465587044538,0.025386897249012663,0.024929445595308297,0.10790249401305985,0.0009147130003839266,0.3076923076923077,0.11538461538461539,0.23076923076923078,0.07692307692307693,0.11538461538461539,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.011315417256011316,0.004243281471004243,0.0084985835694051,0.002828854314002829,0.00424929178470255,0.002828854314002829,0.0,0.0,0.0,0.0028328611898017,0.07692307692307693,0.11538461538461539,0.34615384615384615,0.15384615384615385,0.07692307692307693,0.11538461538461539,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.002828854314002829,0.004243281471004243,0.012747875354107648,0.005657708628005658,0.0028328611898017,0.004243281471004243,0.0014144271570014145,0.0,0.0014144271570014145,0.00141643059490085,0.11538461538461539,0.0,0.11538461538461539,0.0,0.11538461538461539,0.038461538461538464,0.07692307692307693,0.2692307692307692,0.11538461538461539,0.15384615384615385,0.8161244695898161,0.801980198019802,0.8144475920679887,0.7256011315417256,0.7762039660056658,0.8401697312588402,0.8543140028288543,0.8696883852691218,0.8486562942008486,0.7903682719546742,0.826025459688826,0.8076379066478077,0.8016997167138811,0.7171145685997171,0.7818696883852692,0.8373408769448374,0.8557284299858557,0.8654390934844193,0.8330975954738331,0.8116147308781869,1,1,0.0,0.0
wiki-Vote,real,resmatch,lspar,0.2,1.0,,101,1.375,100736,7066,6,10,hungarian,0.7322388904613643,0.8695159920747241,5,0.0007076139258420605,3.0000000000000004,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.8,28.512878573450326,1.0,4.0,1.0,14.86371355788282,0.8,0.41140673648457404,1.0,0.3226719501839796,1.9445476436188511,3.0991228070175443,0.03385075456149422,0.030074274121058453,0.18803667092731124,0.0008834229993226472,0.4,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.002828854314002829,0.0014144271570014145,0.00141643059490085,0.0014144271570014145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0014144271570014145,0.00424929178470255,0.0,0.0,0.0014144271570014145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.2,0.0,0.7284299858557284,0.7623762376237624,0.7365439093484419,0.5884016973125884,0.6643059490084986,0.7369165487977369,0.7765205091937766,0.8144475920679887,0.7949080622347949,0.7195467422096318,0.7043847241867044,0.7623762376237624,0.7648725212464589,0.5671852899575672,0.6798866855524079,0.7397454031117398,0.7821782178217822,0.7974504249291785,0.7694483734087695,0.7549575070821529,1,1,0.0,0.0
wiki-Vote,real,resmatch,lspar,0.2,1.0,,102,1.375,100736,7066,6,14,hungarian,0.8116331729408435,0.9007925275969431,19,0.00268893291819983,2.1052631578947367,0.2631578947368421,1.0526315789473684,0.2631578947368421,0.2631578947368421,1.3157894736842104,1.0,4.0,42.78947368421053,28.512878573450326,1.0,4.0,4.2105263157894735,14.86371355788282,0.7368421052631579,0.41140673648457404,0.7894736842105263,0.3226719501839796,1.7910307243857837,2.4466759002770084,0.038594227694724204,0.04003136048125244,0.09422302003571448,0.0009096119974856265,0.2631578947368421,0.15789473684210525,0.3157894736842105,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.007072135785007072,0.004243281471004243,0.0084985835694051,0.0014144271570014145,0.0028328611898017,0.0014144271570014145,0.0,0.0,0.0,0.00141643059490085,0.05263157894736842,0.15789473684210525,0.42105263157894735,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0014144271570014145,0.004243281471004243,0.0113314447592068,0.002828854314002829,0.00141643059490085,0.002828854314002829,0.0014144271570014145,0.0,0.0,0.00141643059490085,0.05263157894736842,0.0,0.10526315789473684,0.0,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.3684210526315789,0.15789473684210525,0.10526315789473684,0.809052333804809,0.7892503536067893,0.8201133144475921,0.6732673267326733,0.7691218130311614,0.8514851485148515,0.8698727015558698,0.8796033994334278,0.8557284299858557,0.7988668555240793,0.8274398868458275,0.8005657708628006,0.7903682719546742,0.669024045261669,0.7705382436260623,0.8528995756718529,0.867043847241867,0.8781869688385269,0.8415841584158416,0.8186968838526912,1,1,0.0,0.0
wiki-Vote,null,jitter,,1.0,1.0,,101,1.0,100736,7066,23,21,hungarian,0.1705349561279366,0.1951599207472403,20,0.002830455703368242,3.4999999999999996,0.0,3.4999999999999996,0.0,0.0,1.7499999999999998,1.0,4.0,1.0,28.512878573450326,1.0,4.0,1.0,14.867817718652702,1.0,0.41140673648457404,1.0,0.3223889046136428,2.430684554523564,3.1018437225636526,-0.016426855150104225,-0.017365799712306312,0.03168169912903876,0.0011160820031363983,0.45,0.25,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01272984441301273,0.007072135785007072,0.0056657223796034,0.002828854314002829,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.008486562942008486,0.011315417256011316,0.007082152974504249,0.0014144271570014145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.55,0.05,0.3,0.2248939179632249,0.17256011315417255,0.20396600566572237,0.12446958981612447,0.13314447592067988,0.1485148514851485,0.1456859971711457,0.17847025495750707,0.18953323903818953,0.18413597733711048,0.20084865629420084,0.2079207920792079,0.19263456090651557,0.1272984441301273,0.13172804532577903,0.14285714285714285,0.15275813295615276,0.18413597733711048,0.18953323903818953,0.17563739376770537,1,1,0.0,0.0
wiki-Vote,null,jitter,,1.0,1.0,,102,1.0,100736,7066,23,21,hungarian,0.1705349561279366,0.1974242853099349,20,0.002830455703368242,3.4999999999999996,0.0,3.4999999999999996,0.0,0.0,1.7499999999999998,1.0,4.0,1.0,28.512878573450326,1.0,4.0,1.0,14.867817718652702,1.0,0.41140673648457404,1.0,0.3223889046136428,2.430684554523564,3.1018437225636526,-0.010763804021033413,-0.012180234615934316,0.04204548338281827,0.0010284109994245227,0.45,0.25,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01272984441301273,0.007072135785007072,0.0056657223796034,0.002828854314002829,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.008486562942008486,0.011315417256011316,0.007082152974504249,0.0014144271570014145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.55,0.05,0.3,0.19094766619519093,0.18528995756718528,0.17138810198300283,0.16973125884016974,0.17138810198300283,0.14144271570014144,0.15983026874115983,0.16572237960339944,0.173974540311174,0.17563739376770537,0.1966053748231966,0.18104667609618105,0.17563739376770537,0.173974540311174,0.16147308781869688,0.1471004243281471,0.15275813295615276,0.16288951841359772,0.1753889674681754,0.17847025495750707,1,1,0.0,0.0
wiki-Vote,null,dspar,dspar,0.5,0.499514,200,300,1.0,50319,7066,23,25,hungarian,0.13741862439852817,0.18765921313331446,20,0.002830455703368242,3.4999999999999996,0.0,3.4999999999999996,0.0,0.0,1.7499999999999998,1.0,4.0,1.0,28.512878573450326,1.0,4.0,1.0,14.867817718652702,1.0,0.41140673648457404,1.0,0.3223889046136428,2.430684554523564,3.1018437225636526,-0.0041791714582223305,-0.005120787270956967,0.025054994370339506,0.0011056629991799127,0.45,0.25,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01272984441301273,0.007072135785007072,0.0056657223796034,0.002828854314002829,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.008486562942008486,0.011315417256011316,0.007082152974504249,0.0014144271570014145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.55,0.05,0.3,0.13861386138613863,0.15275813295615276,0.1501416430594901,0.12305516265912306,0.13314447592067988,0.12305516265912306,0.12446958981612447,0.15439093484419264,0.14285714285714285,0.13172804532577903,0.15134370579915135,0.15417256011315417,0.14305949008498584,0.12022630834512023,0.13031161473087818,0.1188118811881188,0.12305516265912306,0.15439093484419264,0.15134370579915135,0.1274787535410765,1,1,0.0,0.0
wiki-Vote,null,dspar,dspar,0.5,0.499514,200,301,1.0,50319,7066,23,25,hungarian,0.13260684970280215,0.2022360600056609,20,0.002830455703368242,3.4999999999999996,0.0,3.4999999999999996,0.0,0.0,1.7499999999999998,1.0,4.0,1.0,28.512878573450326,1.0,4.0,1.0,14.867817718652702,1.0,0.41140673648457404,1.0,0.3223889046136428,2.430684554523564,3.1018437225636526,-0.0032422303339196823,-0.010311694868394145,0.014233090650222435,0.0010407840018160641,0.45,0.25,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01272984441301273,0.007072135785007072,0.0056657223796034,0.002828854314002829,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.008486562942008486,0.011315417256011316,0.007082152974504249,0.0014144271570014145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.55,0.05,0.3,0.13861386138613863,0.14144271570014144,0.141643059490085,0.12588401697312587,0.11473087818696884,0.08628005657708628,0.16548797736916548,0.12039660056657224,0.1471004243281471,0.14447592067988668,0.15841584158415842,0.1456859971711457,0.14589235127478753,0.11173974540311174,0.09773371104815864,0.09052333804809053,0.157001414427157,0.13172804532577903,0.14427157001414428,0.14305949008498584,1,1,0.0,0.0
wiki-Vote,null,dspar,dspar,0.5,0.499514,200,302,1.0,50319,7066,23,22,hungarian,0.15921313331446363,0.19530144353240872,20,0.002830455703368242,3.4999999999999996,0.0,3.4999999999999996,0.0,0.0,1.7499999999999998,1.0,4.0,1.0,28.512878573450326,1.0,4.0,1.0,14.867817718652702,1.0,0.41140673648457404,1.0,0.3223889046136428,2.430684554523564,3.1018437225636526,-0.021620433998074007,-0.024445949248911136,0.04442423198208123,0.0010026439995272085,0.45,0.25,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01272984441301273,0.007072135785007072,0.0056657223796034,0.002828854314002829,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.008486562942008486,0.011315417256011316,0.007082152974504249,0.0014144271570014145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.55,0.05,0.3,0.20226308345120225,0.15983026874115983,0.19263456090651557,0.1456859971711457,0.15439093484419264,0.12305516265912306,0.12446958981612447,0.16147308781869688,0.15417256011315417,0.17422096317280453,0.19801980198019803,0.17963224893917965,0.17563739376770537,0.1471004243281471,0.15722379603399433,0.11315417256011315,0.14144271570014144,0.15155807365439095,0.15417256011315417,0.17422096317280453,1,1,0.0,0.0
wiki-Vote,null,dspar,dspar,0.5,0.498997,201,300,1.0,50267,7066,23,24,hungarian,0.1602037928106425,0.20138692329465044,20,0.002830455703368242,3.4999999999999996,0.0,3.4999999999999996,0.0,0.0,1.7499999999999998,1.0,4.0,1.0,28.512878573450326,1.0,4.0,1.0,14.867817718652702,1.0,0.41140673648457404,1.0,0.3223889046136428,2.430684554523564,3.1018437225636526,-0.015495256526866757,-0.01784862824607028,0.04771521263822051,0.001028406997647835,0.45,0.25,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01272984441301273,0.007072135785007072,0.0056657223796034,0.002828854314002829,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.008486562942008486,0.011315417256011316,0.007082152974504249,0.0014144271570014145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.55,0.05,0.3,0.19519094766619519,0.15134370579915135,0.19263456090651557,0.15275813295615276,0.12181303116147309,0.157001414427157,0.13861386138613863,0.13456090651558072,0.16548797736916548,0.19263456090651557,0.173974540311174,0.18104667609618105,0.18980169971671387,0.14992927864214992,0.11898016997167139,0.15275813295615276,0.14427157001414428,0.141643059490085,0.15841584158415842,0.19121813031161472,1,1,0.0,0.0
wiki-Vote,null,dspar,dspar,0.5,0.498997,201,301,1.0,50267,7066,23,22,hungarian,0.1600622700254741,0.18751769034814605,20,0.002830455703368242,3.4999999999999996,0.0,3.4999999999999996,0.0,0.0,1.7499999999999998,1.0,4.0,1.0,28.512878573450326,1.0,4.0,1.0,14.867817718652702,1.0,0.41140673648457404,1.0,0.3223889046136428,2.430684554523564,3.1018437225636526,-0.02209458096760708,-0.024464648002639172,0.031684370379571336,0.0010060679996968247,0.45,0.25,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01272984441301273,0.007072135785007072,0.0056657223796034,0.002828854314002829,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.008486562942008486,0.011315417256011316,0.007082152974504249,0.0014144271570014145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.55,0.05,0.3,0.1753889674681754,0.19094766619519093,0.17988668555240794,0.14992927864214992,0.1274787535410765,0.13578500707213578,0.16124469589816123,0.141643059490085,0.16265912305516267,0.17563739376770537,0.1782178217821782,0.17114568599717114,0.20113314447592068,0.14285714285714285,0.13172804532577903,0.13295615275813297,0.16548797736916548,0.141643059490085,0.16548797736916548,0.16997167138810199,1,1,0.0,0.0
wiki-Vote,null,dspar,dspar,0.5,0.498997,201,302,1.0,50267,7066,23,26,hungarian,0.13685253325785451,0.18596093971129352,20,0.002830455703368242,3.4999999999999996,0.0,3.4999999999999996,0.0,0.0,1.7499999999999998,1.0,4.0,1.0,28.512878573450326,1.0,4.0,1.0,14.867817718652702,1.0,0.41140673648457404,1.0,0.3223889046136428,2.430684554523564,3.1018437225636526,-0.01643887577750089,-0.023042207094040063,0.03073474081523897,0.0011250380011915695,0.45,0.25,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01272984441301273,0.007072135785007072,0.0056657223796034,0.002828854314002829,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.008486562942008486,0.011315417256011316,0.007082152974504249,0.0014144271570014145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.55,0.05,0.3,0.16407355021216408,0.14427157001414428,0.15864022662889518,0.14144271570014144,0.10623229461756374,0.10042432814710042,0.13578500707213578,0.14730878186968838,0.12588401697312587,0.14447592067988668,0.16831683168316833,0.15983026874115983,0.15439093484419264,0.12022630834512023,0.11189801699716714,0.09476661951909476,0.1456859971711457,0.14022662889518414,0.13154172560113153,0.141643059490085,1,1,0.0,0.0
wiki-Vote,null,lspar,lspar,0.5,0.499633,,300,1.0,50331,7066,23,22,hungarian,0.156241154825927,0.19586753467308238,20,0.002830455703368242,3.4999999999999996,0.0,3.4999999999999996,0.0,0.0,1.7499999999999998,1.0,4.0,1.0,28.512878573450326,1.0,4.0,1.0,14.867817718652702,1.0,0.41140673648457404,1.0,0.3223889046136428,2.430684554523564,3.1018437225636526,-0.018786904995639175,-0.016887645866974416,0.032148500159607185,0.001004184003249975,0.45,0.25,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01272984441301273,0.007072135785007072,0.0056657223796034,0.002828854314002829,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.008486562942008486,0.011315417256011316,0.007082152974504249,0.0014144271570014145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.55,0.05,0.3,0.1753889674681754,0.16973125884016974,0.19263456090651557,0.16407355021216408,0.13031161473087818,0.12446958981612447,0.12446958981612447,0.16005665722379603,0.13578500707213578,0.18555240793201133,0.18387553041018387,0.17963224893917965,0.16997167138810199,0.16124469589816123,0.13739376770538245,0.12446958981612447,0.12305516265912306,0.1643059490084986,0.13154172560113153,0.18696883852691218,1,1,0.0,0.0
wiki-Vote,null,lspar,lspar,0.5,0.499633,,301,1.0,50331,7066,23,25,hungarian,0.1508632889895273,0.20152844607981885,20,0.002830455703368242,3.4999999999999996,0.0,3.4999999999999996,0.0,0.0,1.7499999999999998,1.0,4.0,1.0,28.512878573450326,1.0,4.0,1.0,14.867817718652702,1.0,0.41140673648457404,1.0,0.3223889046136428,2.430684554523564,3.1018437225636526,-0.02444394581101167,-0.027744275844014954,0.03308944815970877,0.0010465029990882613,0.45,0.25,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01272984441301273,0.007072135785007072,0.0056657223796034,0.002828854314002829,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.008486562942008486,0.011315417256011316,0.007082152974504249,0.0014144271570014145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.55,0.05,0.3,0.1782178217821782,0.17114568599717114,0.17138810198300283,0.14144271570014144,0.13314447592067988,0.12305516265912306,0.14285714285714285,0.15439093484419264,0.12164073550212164,0.17138810198300283,0.2036775106082037,0.15558698727015557,0.1671388101983003,0.14427157001414428,0.12464589235127478,0.11456859971711457,0.15558698727015557,0.1529745042492918,0.12164073550212164,0.16855524079320114,1,1,0.0,0.0
wiki-Vote,null,lspar,lspar,0.5,0.499633,,302,1.0,50331,7066,23,24,hungarian,0.14888196999716954,0.19431078403622984,20,0.002830455703368242,3.4999999999999996,0.0,3.4999999999999996,0.0,0.0,1.7499999999999998,1.0,4.0,1.0,28.512878573450326,1.0,4.0,1.0,14.867817718652702,1.0,0.41140673648457404,1.0,0.3223889046136428,2.430684554523564,3.1018437225636526,-0.030581811722248747,-0.03294453281831622,0.05006324185635884,0.0010256669993395917,0.45,0.25,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01272984441301273,0.007072135785007072,0.0056657223796034,0.002828854314002829,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.008486562942008486,0.011315417256011316,0.007082152974504249,0.0014144271570014145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.55,0.05,0.3,0.18387553041018387,0.173974540311174,0.18838526912181303,0.157001414427157,0.11331444759206799,0.10608203677510608,0.11173974540311174,0.14872521246458922,0.13012729844413012,0.17563739376770537,0.19801980198019803,0.16265912305516267,0.19121813031161472,0.15275813295615276,0.11473087818696884,0.09618104667609619,0.12022630834512023,0.1501416430594901,0.1371994342291372,0.16572237960339944,1,1,0.0,0.0
wiki-Vote,null,lspar,lspar,0.2,0.198529,,300,1.0,19999,7066,23,37,hungarian,0.09156524200396264,0.20634022077554487,20,0.002830455703368242,3.4999999999999996,0.0,3.4999999999999996,0.0,0.0,1.7499999999999998,1.0,4.0,1.0,28.512878573450326,1.0,4.0,1.0,14.867817718652702,1.0,0.41140673648457404,1.0,0.3223889046136428,2.430684554523564,3.1018437225636526,-0.03297057751100889,-0.031551475665575465,0.033088780347075575,0.001102291000279365,0.45,0.25,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01272984441301273,0.007072135785007072,0.0056657223796034,0.002828854314002829,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.008486562942008486,0.011315417256011316,0.007082152974504249,0.0014144271570014145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.55,0.05,0.3,0.12446958981612447,0.12588401697312587,0.11331444759206799,0.07355021216407355,0.07507082152974505,0.08203677510608204,0.056577086280056574,0.06232294617563739,0.08203677510608204,0.12039660056657224,0.14002828854314003,0.1173974540311174,0.10339943342776203,0.07213578500707214,0.08073654390934844,0.08345120226308345,0.05233380480905234,0.060906515580736544,0.08345120226308345,0.12181303116147309,1,1,0.0,0.0
wiki-Vote,null,lspar,lspar,0.2,0.198529,,301,1.0,19999,7066,23,40,hungarian,0.08873478630059439,0.2057741296348712,20,0.002830455703368242,3.4999999999999996,0.0,3.4999999999999996,0.0,0.0,1.7499999999999998,1.0,4.0,1.0,28.512878573450326,1.0,4.0,1.0,14.867817718652702,1.0,0.41140673648457404,1.0,0.3223889046136428,2.430684554523564,3.1018437225636526,-0.033444056667908784,-0.034386340293276585,0.044866323945223344,0.001113620000978699,0.45,0.25,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01272984441301273,0.007072135785007072,0.0056657223796034,0.002828854314002829,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.008486562942008486,0.011315417256011316,0.007082152974504249,0.0014144271570014145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.55,0.05,0.3,0.11598302687411598,0.12588401697312587,0.11614730878186968,0.09052333804809053,0.07932011331444759,0.04667609618104668,0.055162659123055166,0.07223796033994334,0.07637906647807638,0.10906515580736544,0.11315417256011315,0.13012729844413012,0.11756373937677053,0.09193776520509193,0.0764872521246459,0.04526166902404526,0.055162659123055166,0.07223796033994334,0.07355021216407355,0.11189801699716714,1,1,0.0,0.0
wiki-Vote,null,lspar,lspar,0.2,0.198529,,302,1.0,19999,7066,23,39,hungarian,0.0946787432776677,0.21794508915935465,20,0.002830455703368242,3.4999999999999996,0.0,3.4999999999999996,0.0,0.0,1.7499999999999998,1.0,4.0,1.0,28.512878573450326,1.0,4.0,1.0,14.867817718652702,1.0,0.41140673648457404,1.0,0.3223889046136428,2.430684554523564,3.1018437225636526,-0.0169397352523597,-0.023060905847768126,0.037315366502251215,0.001129784999648109,0.45,0.25,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01272984441301273,0.007072135785007072,0.0056657223796034,0.002828854314002829,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.008486562942008486,0.011315417256011316,0.007082152974504249,0.0014144271570014145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.55,0.05,0.3,0.10608203677510608,0.1074964639321075,0.1274787535410765,0.10042432814710042,0.06940509915014165,0.07496463932107496,0.07072135785007072,0.06515580736543909,0.09193776520509193,0.13314447592067988,0.12022630834512023,0.12305516265912306,0.11331444759206799,0.0891089108910891,0.06515580736543909,0.07496463932107496,0.07355021216407355,0.06657223796033994,0.08628005657708628,0.13456090651558072,1,1,0.0,0.0
