dataset,n,m,sampler,alpha,spar_seed,actual_retention,m_sparse,Q_base_mean,Q_base_best,Q_raw_transfer,Q_seeded,k_sparse,k_seeded,T_sparsify,T_leiden_sparse,T_seed,T_pipe,T_leiden_base
wiki-Vote,7066,100736,calibrated,0.8,201,0.7980165978398983,80389,0.4244251061295442,0.42680377656904833,0.4245598280451145,0.42601234077568706,8,8,0.06763862108346075,0.4151249900460243,0.3417520410148427,0.8245156521443278,0.45150317589286715
wiki-Vote,7066,100736,calibrated,0.8,202,0.7998630082592122,80575,0.4244251061295442,0.42680377656904833,0.42039604212448406,0.4216646977905102,7,6,0.07055850699543953,0.40452734706923366,0.3558764320332557,0.8309622860979289,0.45150317589286715
wiki-Vote,7066,100736,calibrated,0.8,203,0.7991482687420585,80503,0.4244251061295442,0.42680377656904833,0.42295102551652486,0.4239180613648918,7,7,0.06776560994330794,0.4239716730080545,0.353183338069357,0.8449206210207194,0.45150317589286715
wiki-Vote,7066,100736,calibrated,0.8,204,0.8006373094027954,80653,0.4244251061295442,0.42680377656904833,0.42200291782042626,0.4239577459579831,6,6,0.06851893803104758,0.40076677897013724,0.3604288139613345,0.8297145309625193,0.45150317589286715
wiki-Vote,7066,100736,calibrated,0.9,200,0.9008100381194409,90744,0.4244251061295442,0.42680377656904833,0.4215723151177852,0.4247959877811222,6,6,0.07339935400523245,0.42438016599044204,0.3798741770442575,0.877653697039932,0.45150317589286715
wiki-Vote,7066,100736,calibrated,0.9,201,0.899688294155019,90631,0.4244251061295442,0.42680377656904833,0.421952283599001,0.424425275940725,8,6,0.0730415181024,0.467276904033497,0.3559248630190268,0.8962432851549238,0.45150317589286715
wiki-Vote,7066,100736,calibrated,0.9,202,0.8998173443456162,90644,0.4244251061295442,0.42680377656904833,0.4205042368374451,0.42110057331124257,6,6,0.07064597797580063,0.4209231949644163,0.33296131005045027,0.8245304829906672,0.45150317589286715
wiki-Vote,7066,100736,calibrated,0.9,203,0.9006909148665819,90732,0.4244251061295442,0.42680377656904833,0.4161474234375311,0.4165717605589317,18,17,0.07052660500630736,0.402331075980328,0.3323647490469739,0.8052224300336093,0.45150317589286715
wiki-Vote,7066,100736,calibrated,0.9,204,0.9006611340533672,90729,0.4244251061295442,0.42680377656904833,0.4249181503801651,0.42556346021324665,6,6,0.10087587893940508,0.4383822010131553,0.34309687896165997,0.8823549589142203,0.45150317589286715
wiki-Vote,7066,100736,calibrated,0.95,200,0.950266041931385,95726,0.4244251061295442,0.42680377656904833,0.42355130838560906,0.4237166730105937,6,6,0.07681338500697166,0.4623650249559432,0.3487654239870608,0.8879438339499757,0.45150317589286715
