network,arm,condition,sparsifier,target_ret,realized_ret,spar_seed,leiden_seed,gamma,m_sparse,n,m,k0,kp,Q0,ami,match_method,greedy_vs_exact_map_diff,agree_all_hung,agree_all_plur,ah_bot3,ah_top3,ah_gap,ap_bot3,ap_top3,ap_gap,spearman_hung,n_incr_steps_hung,core_ah_bot3,core_ah_top3,core_ah_gap,deg_ah_bot3,deg_ah_top3,deg_ah_gap,coh_median,coh_mean,coh_q1,coh_q3,coh_frac_ge_0p8,n_comms_ge20,periph_coh_median,periph_coh_mean,frac_frag_nodes,n_frag_nodes,frag_share_bot2,frag_enrich_bot2,frag_share_top2,frag_enrich_top2,frag_rate_bot2,frag_rate_top2,emb_mean_bot3,emb_mean_top3,frac_emb_eq1,seconds,ah_d0,ah_d1,ah_d2,ah_d3,ah_d4,ah_d5,ah_d6,ah_d7,ah_d8,ah_d9,ap_d0,ap_d1,ap_d2,ap_d3,ap_d4,ap_d5,ap_d6,ap_d7,ap_d8,ap_d9,fs_d0,fs_d1,fs_d2,fs_d3,fs_d4,fs_d5,fs_d6,fs_d7,fs_d8,fs_d9,fr_d0,fr_d1,fr_d2,fr_d3,fr_d4,fr_d5,fr_d6,fr_d7,fr_d8,fr_d9,ahc_d0,ahc_d1,ahc_d2,ahc_d3,ahc_d4,ahc_d5,ahc_d6,ahc_d7,ahc_d8,ahc_d9,ahd_d0,ahd_d1,ahd_d2,ahd_d3,ahd_d4,ahd_d5,ahd_d6,ahd_d7,ahd_d8,ahd_d9
wiki-Vote,real,dspar,dspar,0.8,0.798017,201,300,1.0,80389,7066,100736,6,6,0.4236010192981562,0.716676747265254,hungarian,0.0,0.8594678743277667,0.8594678743277667,0.7665487309556532,0.8768259666921772,0.11027723573652393,0.7665487309556532,0.8768259666921772,0.11027723573652393,0.41818181818181815,5,0.8575475515985431,0.8796568244440793,0.02210927284553621,0.8584991846007749,0.8777682503175449,0.019269065716770006,0.9167842031029619,0.8951633583208924,0.820054945054945,0.9837962962962963,0.8,5,0.843441466854725,0.8411097527000162,0.0007076139258420605,5,0.0,0.0,0.2,1.0,0.0,0.0007072135785007072,0.5443000175211713,1.0,0.45258986696858194,0.004598358999828633,0.6718528995756718,0.7779349363507779,0.8498583569405099,0.9094766619519095,0.9390934844192634,0.9363507779349364,0.8797736916548797,0.8696883852691218,0.8826025459688827,0.8781869688385269,0.6718528995756718,0.7779349363507779,0.8498583569405099,0.9094766619519095,0.9390934844192634,0.9363507779349364,0.8797736916548797,0.8696883852691218,0.8826025459688827,0.8781869688385269,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.00141643059490085,0.0,0.0014144271570014145,0.0028328611898017,0.0014144271570014145,0.0,0.8528995756718529,0.8613861386138614,0.8583569405099151,0.7835926449787836,0.8342776203966006,0.8727015558698727,0.8925035360678925,0.8951841359773371,0.8868458274398868,0.8569405099150141,0.8415841584158416,0.8571428571428571,0.876770538243626,0.7708628005657708,0.8413597733711048,0.8712871287128713,0.9024045261669024,0.8895184135977338,0.8868458274398868,0.8569405099150141
wiki-Vote,real,dspar,dspar,0.8,0.798017,201,301,1.0,80389,7066,100736,6,8,0.4236010192981562,0.6810668664535324,hungarian,0.0,0.7420039626379847,0.7455420322671951,0.6769309468381075,0.771111894677934,0.09418094783982645,0.6778745660887416,0.7777172294323726,0.09984266334363101,0.4012176588288426,5,0.7683925616357671,0.7300581130553363,-0.03833444858043078,0.767449610197766,0.7243917228630998,-0.0430578873346662,0.9502314814814815,0.906751251212515,0.8998589562764457,0.9807692307692307,0.8,5,0.8796296296296297,0.8429350454136875,0.0015567506368525334,11,0.0,0.0,0.18181818181818182,0.9090909090909091,0.0,0.0014144271570014145,0.5443000175211713,1.0,0.45258986696858194,0.004386360999887984,0.57001414427157,0.6902404526166902,0.7705382436260623,0.7963224893917963,0.78328611898017,0.7128712871287128,0.7835926449787836,0.7705382436260623,0.785007072135785,0.7577903682719547,0.5714285714285714,0.6902404526166902,0.7719546742209632,0.7977369165487977,0.78328611898017,0.7199434229137199,0.7878359264497878,0.773371104815864,0.7949080622347949,0.7648725212464589,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.00141643059490085,0.0014144271570014145,0.00141643059490085,0.002828854314002829,0.002828854314002829,0.0028328611898017,0.002828854314002829,0.0,0.7835926449787836,0.7609618104667609,0.7606232294617564,0.7312588401697313,0.7351274787535411,0.7595473833097596,0.6987270155586988,0.6586402266288952,0.7369165487977369,0.7946175637393768,0.7609618104667609,0.7807637906647807,0.7606232294617564,0.7340876944837341,0.7379603399433428,0.7609618104667609,0.7114568599717115,0.6728045325779037,0.7383309759547383,0.7620396600566572
wiki-Vote,real,dspar,dspar,0.8,0.798017,201,302,1.0,80389,7066,100736,6,6,0.4236010192981562,0.6402418114142541,hungarian,0.0,0.7315312765355222,0.7315312765355222,0.6589781398212665,0.7517693695715181,0.09279122975025156,0.6589781398212665,0.7517693695715181,0.09279122975025156,0.6484848484848483,6,0.728773241549165,0.7248672054578992,-0.00390603609126583,0.7297242067387638,0.7276927207087361,-0.002031486030027674,0.8502747252747253,0.7680417190275339,0.5331452750352609,0.9456018518518519,0.6,5,0.8253094910591472,0.718474124531465,0.0007076139258420605,5,0.0,0.0,0.2,1.0,0.0,0.0007072135785007072,0.5443000175211713,1.0,0.45258986696858194,0.004582110999763245,0.5855728429985856,0.6987270155586988,0.6926345609065155,0.7454031117397454,0.7620396600566572,0.8076379066478077,0.768033946251768,0.7464589235127479,0.7524752475247525,0.7563739376770539,0.5855728429985856,0.6987270155586988,0.6926345609065155,0.7454031117397454,0.7620396600566572,0.8076379066478077,0.768033946251768,0.7464589235127479,0.7524752475247525,0.7563739376770539,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.00141643059490085,0.0,0.0014144271570014145,0.0028328611898017,0.0014144271570014145,0.0,0.7298444130127298,0.7284299858557284,0.7280453257790368,0.7227722772277227,0.7294617563739377,0.7637906647807637,0.7383309759547383,0.7577903682719547,0.7312588401697313,0.6855524079320113,0.7227722772277227,0.7213578500707214,0.7450424929178471,0.7171145685997171,0.726628895184136,0.7609618104667609,0.7383309759547383,0.7450424929178471,0.7468175388967468,0.6912181303116147
wiki-Vote,real,dspar,dspar,0.5,0.498829,200,300,1.0,50250,7066,100736,6,6,0.4236010192981562,0.5744307917965198,hungarian,0.0,0.636994056043023,0.6453439003679592,0.5486000643771378,0.6474697247142763,0.09886966033713851,0.5514315899416733,0.6658726374458571,0.11444104750418382,0.4424242424242424,6,0.6193347784798715,0.6399194350839373,0.020584656604065832,0.6245256860773086,0.6427489572105733,0.018223271133264718,0.5585331452750353,0.6789047143916173,0.5357142857142857,0.8819444444444444,0.4,5,0.5218617771509168,0.6323099547917874,0.0,0,nan,nan,nan,nan,0.0,0.0,0.5443000175211713,1.0,0.45258986696858194,0.00467432599998574,0.49504950495049505,0.57001414427157,0.5807365439093485,0.6619519094766619,0.6898016997167139,0.7326732673267327,0.6973125884016973,0.6458923512747875,0.6591230551626591,0.6373937677053825,0.49787835926449786,0.57001414427157,0.5864022662889519,0.6633663366336634,0.6898016997167139,0.7425742574257426,0.7057991513437057,0.660056657223796,0.6817538896746818,0.6558073654390935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6181046676096181,0.6308345120226309,0.6090651558073654,0.6181046676096181,0.6317280453257791,0.6775106082036775,0.6647807637906648,0.7082152974504249,0.6506364922206507,0.5609065155807366,0.6166902404526167,0.637906647807638,0.6189801699716714,0.6025459688826026,0.6303116147308782,0.6718528995756718,0.6633663366336634,0.6798866855524079,0.6577086280056577,0.5906515580736544
wiki-Vote,real,dspar,dspar,0.5,0.498829,200,301,1.0,50250,7066,100736,6,8,0.4236010192981562,0.5917385567997699,hungarian,0.0,0.7536088310217945,0.7618171525615625,0.6146674359868199,0.7772551030902362,0.1625876671034162,0.6170268180197219,0.7956580158218168,0.1786311978020949,0.3696969696969697,5,0.7518782230307207,0.7744209062751682,0.022542683244447526,0.7457664018121762,0.7734812939003329,0.027714892088156695,0.7788461538461539,0.8033628689660244,0.764456981664316,0.9477124183006536,0.4,5,0.6808803301237965,0.7218143477622206,0.0007076139258420605,5,0.0,0.0,0.2,1.0,0.0,0.0007072135785007072,0.5443000175211713,1.0,0.45258986696858194,0.00467430799972135,0.5289957567185289,0.6053748231966054,0.7096317280453258,0.8076379066478077,0.8909348441926346,0.8741159830268741,0.7878359264497878,0.7804532577903682,0.7736916548797736,0.7776203966005666,0.5318246110325319,0.6053748231966054,0.7138810198300283,0.809052333804809,0.8909348441926346,0.884016973125884,0.7963224893917963,0.7946175637393768,0.7963224893917963,0.7960339943342776,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.00141643059490085,0.0,0.0014144271570014145,0.0028328611898017,0.0014144271570014145,0.0,0.7553041018387553,0.7666195190947667,0.7337110481586402,0.6265912305516266,0.7422096317280453,0.7779349363507779,0.8104667609618105,0.8059490084985835,0.7765205091937766,0.7407932011331445,0.7128712871287128,0.7538896746817539,0.7705382436260623,0.637906647807638,0.7507082152974505,0.7751060820367751,0.8147100424328148,0.8016997167138811,0.7666195190947667,0.7521246458923513
wiki-Vote,real,dspar,dspar,0.5,0.498829,200,302,1.0,50250,7066,100736,6,7,0.4236010192981562,0.6206053034329946,hungarian,0.0,0.7557316727993207,0.7612510614208887,0.6599518106403922,0.7744162315867361,0.1144644209463439,0.6623105248606609,0.7866852852828788,0.12437476042221796,0.3939393939393939,5,0.7429235234328774,0.7682890506776294,0.02536552724475205,0.7401073575589044,0.7687558517081979,0.02864849414929349,0.8660084626234132,0.8086167233126943,0.7747252747252747,0.9455337690631809,0.6,5,0.7249647390691114,0.7338631784684014,0.0007076139258420605,5,0.0,0.0,0.2,1.0,0.0,0.0007072135785007072,0.5443000175211713,1.0,0.45258986696858194,0.0046158439999999246,0.545968882602546,0.6760961810466761,0.7577903682719547,0.8161244695898161,0.8158640226628895,0.8472418670438473,0.7751060820367751,0.7705382436260623,0.7864214992927864,0.7662889518413598,0.5487977369165488,0.6775106082036775,0.7606232294617564,0.8161244695898161,0.8158640226628895,0.8528995756718529,0.7807637906647807,0.7818696883852692,0.8005657708628006,0.7776203966005666,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.00141643059490085,0.0,0.0014144271570014145,0.0028328611898017,0.0014144271570014145,0.0,0.7256011315417256,0.7623762376237624,0.7407932011331445,0.6619519094766619,0.7592067988668555,0.7963224893917963,0.8062234794908062,0.7875354107648725,0.7637906647807637,0.7535410764872521,0.71004243281471,0.7425742574257426,0.7677053824362606,0.6591230551626591,0.7662889518413598,0.7906647807637907,0.8147100424328148,0.7790368271954674,0.7751060820367751,0.7521246458923513
wiki-Vote,real,dspar,dspar,0.5,0.499772,201,300,1.0,50345,7066,100736,6,8,0.4236010192981562,0.5929866896112967,hungarian,0.0,0.7203509765072177,0.7287008208321539,0.63022279565067,0.7366667868729406,0.10644399122227066,0.6325815098709385,0.7550696996045213,0.12248818973358278,0.4424242424242424,6,0.7113172871313841,0.722032340830198,0.01071505369881387,0.7075595054446765,0.7243890516125672,0.016829546167890674,0.7802197802197802,0.7552771327941894,0.5599435825105783,0.9477124183006536,0.4,5,0.6905089408528198,0.7042177078601445,0.0007076139258420605,5,0.0,0.0,0.2,1.0,0.0,0.0007072135785007072,0.5443000175211713,1.0,0.45258986696858194,0.0045670480003536795,0.5473833097595474,0.6407355021216408,0.7025495750708215,0.7609618104667609,0.7634560906515581,0.8132956152758133,0.7652050919377652,0.7365439093484419,0.7397454031117398,0.7337110481586402,0.5516265912305516,0.6407355021216408,0.7053824362606232,0.7623762376237624,0.7648725212464589,0.8231966053748232,0.7736916548797736,0.7507082152974505,0.7623762376237624,0.7521246458923513,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.00141643059490085,0.0,0.0014144271570014145,0.0028328611898017,0.0014144271570014145,0.0,0.7142857142857143,0.7157001414427157,0.7039660056657224,0.6534653465346535,0.7223796033994334,0.768033946251768,0.7595473833097596,0.7507082152974505,0.7355021216407355,0.6798866855524079,0.685997171145686,0.7029702970297029,0.7337110481586402,0.652050919377652,0.7351274787535411,0.7623762376237624,0.7581329561527581,0.7365439093484419,0.743988684582744,0.6926345609065155
wiki-Vote,real,dspar,dspar,0.5,0.499772,201,301,1.0,50345,7066,100736,6,9,0.4236010192981562,0.6057177645946589,hungarian,0.0,0.749646193037079,0.7575714690065101,0.635431734189202,0.7734779548371672,0.13804622064796523,0.6406186349108404,0.7885792019104784,0.147960566999638,0.406060606060606,6,0.7481090885292495,0.7583767077638561,0.010267619234606618,0.743878495498275,0.757902560794323,0.01402406529604805,0.7664835164835165,0.7988590858687322,0.7602256699576869,0.9477124183006536,0.4,5,0.6753782668500687,0.7172882937909579,0.0015567506368525334,11,0.09090909090909091,0.45454545454545453,0.36363636363636365,1.8181818181818181,0.0007072135785007072,0.0028308577519022644,0.5443000175211713,1.0,0.45258986696858194,0.004691437000019505,0.5233380480905233,0.6322489391796322,0.7507082152974505,0.8118811881188119,0.8016997167138811,0.8656294200848657,0.7906647807637907,0.7677053824362606,0.7736916548797736,0.7790368271954674,0.5318246110325319,0.637906647807638,0.7521246458923513,0.8118811881188119,0.8016997167138811,0.8741159830268741,0.8005657708628006,0.7790368271954674,0.7892503536067893,0.7974504249291785,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.0,0.0014144271570014145,0.0,0.0,0.00141643059490085,0.0,0.002828854314002829,0.00424929178470255,0.002828854314002829,0.0028328611898017,0.7340876944837341,0.7708628005657708,0.7393767705382436,0.6605374823196606,0.7351274787535411,0.7821782178217822,0.7991513437057991,0.7818696883852692,0.7581329561527581,0.7351274787535411,0.71004243281471,0.7553041018387553,0.7662889518413598,0.6647807637906648,0.7422096317280453,0.7779349363507779,0.8062234794908062,0.7691218130311614,0.7623762376237624,0.7422096317280453
wiki-Vote,real,dspar,dspar,0.5,0.499772,201,302,1.0,50345,7066,100736,6,8,0.4236010192981562,0.6228451324883802,hungarian,0.0,0.7735635437305406,0.7817718652703085,0.6307176448118305,0.7975546036999491,0.16683695888811867,0.6326048833130985,0.8159575164315299,0.18335263311843142,0.38181818181818183,6,0.7712227515750362,0.7895194820979468,0.018296730522910587,0.76321233904046,0.7900036462569769,0.026791307216516902,0.767277856135402,0.8120203116132929,0.7590673575129534,0.9041394335511983,0.4,5,0.7250324254215305,0.7387583750098186,0.0007076139258420605,5,0.0,0.0,0.2,1.0,0.0,0.0007072135785007072,0.5443000175211713,1.0,0.45258986696858194,0.004668736999974499,0.5289957567185289,0.611032531824611,0.7521246458923513,0.8557284299858557,0.9065155807365439,0.884016973125884,0.8048090523338048,0.8229461756373938,0.7793493635077794,0.7903682719546742,0.5318246110325319,0.611032531824611,0.7549575070821529,0.8557284299858557,0.9093484419263456,0.8939179632248939,0.8132956152758133,0.8371104815864022,0.801980198019802,0.8087818696883853,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.00141643059490085,0.0,0.0014144271570014145,0.0028328611898017,0.0014144271570014145,0.0,0.7609618104667609,0.7892503536067893,0.7634560906515581,0.6619519094766619,0.7606232294617564,0.785007072135785,0.8458274398868458,0.8328611898016998,0.7977369165487977,0.7379603399433428,0.751060820367751,0.7652050919377652,0.773371104815864,0.6775106082036775,0.7705382436260623,0.785007072135785,0.842998585572843,0.8243626062322946,0.7722772277227723,0.773371104815864
wiki-Vote,real,lspar,lspar,0.5,0.501767,,300,1.0,50546,7066,100736,6,10,0.4236010192981562,0.6762353455143062,hungarian,0.0,0.846164732521936,0.8553637135578828,0.7344943923773194,0.8603149671502965,0.12582057477297715,0.7377973936608554,0.8806051183831455,0.14280772472229009,0.2121212121212121,5,0.8386744987732282,0.8806057861957787,0.04193128742255048,0.8358382985202608,0.8801329748515118,0.04429467633125095,0.8912037037037037,0.8797311964614443,0.8777472527472527,0.9172113289760349,0.8,5,0.8265162200282088,0.823768050437851,0.0016982734220209455,12,0.08333333333333333,0.41666666666666663,0.41666666666666663,2.083333333333333,0.0007072135785007072,0.0035380713304029717,0.5443000175211713,1.0,0.45258986696858194,0.004611741000189795,0.628005657708628,0.7128712871287128,0.8626062322946175,0.9165487977369166,0.9660056657223796,0.917963224893918,0.8769448373408769,0.8725212464589235,0.8528995756718529,0.8555240793201133,0.6322489391796322,0.7128712871287128,0.8682719546742209,0.917963224893918,0.9660056657223796,0.9278642149929278,0.8868458274398868,0.886685552407932,0.8783592644978784,0.876770538243626,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.0014144271570014145,0.0,0.0,0.0014144271570014145,0.00141643059490085,0.0,0.002828854314002829,0.0028328611898017,0.004243281471004243,0.0028328611898017,0.8401697312588402,0.8472418670438473,0.8286118980169972,0.7326732673267327,0.8215297450424929,0.8642149929278642,0.8854314002828855,0.8852691218130312,0.8769448373408769,0.8796033994334278,0.8543140028288543,0.8401697312588402,0.8130311614730878,0.7454031117397454,0.8186968838526912,0.8571428571428571,0.8925035360678925,0.8796033994334278,0.8783592644978784,0.8824362606232294
wiki-Vote,real,lspar,lspar,0.5,0.501767,,301,1.0,50546,7066,100736,6,7,0.4236010192981562,0.5988598790920648,hungarian,0.0,0.7618171525615625,0.7677611095386357,0.6014894892969669,0.8055757012366555,0.20408621193968857,0.6033773956108682,0.8192598499024326,0.21588245429156439,0.4545454545454545,5,0.7825468503952783,0.7706517717736969,-0.011895078621581345,0.7787730412053749,0.7692360089914293,-0.00953703221394564,0.783678756476684,0.8077196337516742,0.771509167842031,0.7994505494505495,0.2,5,0.7237354085603113,0.6842041738923055,0.0005660911406736484,4,0.0,0.0,0.75,3.75,0.0,0.0021226424544518395,0.5443000175211713,1.0,0.45258986696858194,0.0044942590002392535,0.4667609618104668,0.5785007072135785,0.7592067988668555,0.8189533239038189,0.8824362606232294,0.8741159830268741,0.8217821782178217,0.8215297450424929,0.7906647807637907,0.8045325779036827,0.4681753889674682,0.5785007072135785,0.7634560906515581,0.8203677510608204,0.8824362606232294,0.8797736916548797,0.8274398868458275,0.8328611898016998,0.8076379066478077,0.8172804532577904,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0014144271570014145,0.0,0.0,0.0,0.0,0.002828854314002829,0.00141643059490085,0.7835926449787836,0.7821782178217822,0.7818696883852692,0.6506364922206507,0.726628895184136,0.7807637906647807,0.8005657708628006,0.7889518413597734,0.7595473833097596,0.7634560906515581,0.7878359264497878,0.7708628005657708,0.7776203966005666,0.6548797736916548,0.7337110481586402,0.7751060820367751,0.8104667609618105,0.773371104815864,0.7581329561527581,0.7762039660056658
wiki-Vote,real,lspar,lspar,0.5,0.501767,,302,1.0,50546,7066,100736,6,8,0.4236010192981562,0.607048440268453,hungarian,0.0,0.7623832437022361,0.7633739031984149,0.6486404002601799,0.7885771984725789,0.13993679821239902,0.6491118759791803,0.790464436973847,0.14135256099466675,0.406060606060606,6,0.7665073265723983,0.779615152935771,0.01310782636337271,0.765577063574427,0.7791376669030723,0.013560603328645282,0.8307475317348378,0.8106402430561589,0.7678571428571429,0.9324618736383442,0.6,5,0.6918844566712518,0.7296521456101087,0.0016982734220209455,12,0.08333333333333333,0.41666666666666663,0.3333333333333333,1.6666666666666665,0.0007072135785007072,0.0028298560329525465,0.5443000175211713,1.0,0.45258986696858194,0.0045351519997893774,0.5431400282885431,0.6364922206506365,0.7662889518413598,0.8175388967468176,0.8271954674220963,0.8712871287128713,0.7963224893917963,0.78328611898017,0.7934936350777935,0.7889518413597734,0.5431400282885431,0.637906647807638,0.7662889518413598,0.8189533239038189,0.8271954674220963,0.8727015558698727,0.7963224893917963,0.7847025495750708,0.7963224893917963,0.7903682719546742,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.25,0.08333333333333333,0.0,0.0014144271570014145,0.0,0.0014144271570014145,0.00141643059490085,0.0014144271570014145,0.0014144271570014145,0.00424929178470255,0.004243281471004243,0.00141643059490085,0.7623762376237624,0.7751060820367751,0.7620396600566572,0.6449787835926449,0.7422096317280453,0.7878359264497878,0.8104667609618105,0.78328611898017,0.7751060820367751,0.7804532577903682,0.7326732673267327,0.7751060820367751,0.7889518413597734,0.6421499292786421,0.7478753541076487,0.7835926449787836,0.8161244695898161,0.7691218130311614,0.7864214992927864,0.7818696883852692
wiki-Vote,real,lspar,lspar,0.2,0.19704,,300,1.0,19849,7066,100736,6,14,0.4236010192981562,0.5357235768413023,hungarian,0.0,0.635295782621002,0.7836116614774978,0.4788256648408669,0.6668236026354557,0.1879979377945888,0.6429746778805764,0.8140555860523325,0.17108090817175614,0.38298049251844074,5,0.6334904028646491,0.6762671410807611,0.042776738216112054,0.6349108403353488,0.6743745600784279,0.03946371974307905,0.7124183006535948,0.6853548395154145,0.6675824175824175,0.7559943582510579,0.2,5,0.6022566995768688,0.5744030652906673,0.0005660911406736484,4,0.0,0.0,0.75,3.75,0.0,0.0021226424544518395,0.5443000175211713,1.0,0.45258986696858194,0.004745275000004767,0.371994342291372,0.4752475247524752,0.5892351274787535,0.6902404526166902,0.7818696883852692,0.7765205091937766,0.6676096181046676,0.6671388101983002,0.6676096181046676,0.6657223796033994,0.5403111739745403,0.6393210749646393,0.7492917847025495,0.8415841584158416,0.9050991501416431,0.8967468175388967,0.8217821782178217,0.8073654390934845,0.8302687411598303,0.8045325779036827,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0014144271570014145,0.0,0.0,0.0,0.0,0.002828854314002829,0.00141643059490085,0.6393210749646393,0.628005657708628,0.6331444759206799,0.5289957567185289,0.5552407932011332,0.637906647807638,0.7015558698727016,0.6713881019830028,0.6661951909476662,0.6912181303116147,0.6166902404526167,0.6421499292786421,0.6458923512747875,0.5134370579915134,0.5609065155807366,0.637906647807638,0.7128712871287128,0.660056657223796,0.6746817538896747,0.6883852691218131
wiki-Vote,real,lspar,lspar,0.2,0.19704,,301,1.0,19849,7066,100736,6,15,0.4236010192981562,0.5640554269282599,hungarian,0.0,0.5987829040475516,0.7830455703368242,0.4358919906559657,0.6149151944737169,0.17902320381775122,0.6434434823490442,0.8098183148950264,0.16637483254598218,0.38298049251844074,5,0.5985845043427855,0.657387410129115,0.05880290578632941,0.5967012727173162,0.6597487955999162,0.06304752288259996,0.6167582417582418,0.6569509786729857,0.614950634696756,0.6180555555555556,0.2,5,0.5144429160935351,0.5815913256092472,0.0016982734220209455,12,0.08333333333333333,0.41666666666666663,0.41666666666666663,2.083333333333333,0.0007072135785007072,0.0035380713304029717,0.5443000175211713,1.0,0.45258986696858194,0.004851299999700132,0.36633663366336633,0.4144271570014144,0.5269121813031161,0.6760961810466761,0.7974504249291785,0.7355021216407355,0.6265912305516266,0.6175637393767706,0.6096181046676096,0.6175637393767706,0.5558698727015559,0.6308345120226309,0.7436260623229461,0.8444130127298444,0.9107648725212465,0.8868458274398868,0.8288543140028288,0.8243626062322946,0.8048090523338048,0.8002832861189801,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.0014144271570014145,0.0,0.0,0.0014144271570014145,0.00141643059490085,0.0,0.002828854314002829,0.0028328611898017,0.004243281471004243,0.0028328611898017,0.6096181046676096,0.5884016973125884,0.5977337110481586,0.4667609618104668,0.509915014164306,0.5926449787835927,0.6506364922206507,0.7110481586402266,0.6534653465346535,0.6076487252124646,0.5898161244695899,0.5968882602545968,0.603399433427762,0.4625176803394625,0.5155807365439093,0.5926449787835927,0.6478076379066479,0.6940509915014165,0.652050919377652,0.6331444759206799
wiki-Vote,real,lspar,lspar,0.2,0.19704,,302,1.0,19849,7066,100736,6,13,0.4236010192981562,0.5565132888197312,hungarian,0.0,0.6753467308236626,0.801868100764223,0.520805702585637,0.6857046692123685,0.16489896662673154,0.6481816129812091,0.8352980381000462,0.18711642511883708,0.3696969696969697,5,0.6665050560094455,0.7366654512476744,0.07016039523822881,0.6632120719154068,0.7366734649992721,0.07346139308386535,0.6607142857142857,0.7170362637671183,0.6304654442877292,0.8599537037037037,0.4,5,0.6038514442916093,0.6503914581709888,0.0005660911406736484,4,0.0,0.0,0.75,3.75,0.0,0.0021226424544518395,0.5443000175211713,1.0,0.45258986696858194,0.004803984999853128,0.4115983026874116,0.521923620933522,0.6288951841359773,0.7623762376237624,0.8484419263456091,0.8048090523338048,0.7185289957567186,0.6912181303116147,0.6775106082036775,0.6883852691218131,0.5063649222065064,0.6449787835926449,0.7932011331444759,0.8896746817538896,0.9220963172804533,0.9123055162659123,0.8444130127298444,0.8186968838526912,0.8387553041018387,0.8484419263456091,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0014144271570014145,0.0,0.0,0.0,0.0,0.002828854314002829,0.00141643059490085,0.6803394625176803,0.6619519094766619,0.6572237960339944,0.5487977369165488,0.5736543909348442,0.685997171145686,0.7355021216407355,0.7776203966005666,0.7425742574257426,0.6898016997167139,0.6548797736916548,0.6619519094766619,0.6728045325779037,0.545968882602546,0.5835694050991501,0.6831683168316832,0.7411598302687411,0.7662889518413598,0.7256011315417256,0.7181303116147308
wiki-Vote,real,resmatch,dspar,0.8,1.0,,100,1.0,100736,7066,100736,6,6,0.4236010192981562,1.0,hungarian,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0007076139258420605,5,0.0,0.0,0.2,1.0,0.0,0.0007072135785007072,0.5443000175211713,1.0,0.45258986696858194,0.004178872000011324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.00141643059490085,0.0,0.0014144271570014145,0.0028328611898017,0.0014144271570014145,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
