network,n,m,avg_deg,arm,k_convention,detector,stochastic,target_ret,realized_ret,realized_ret_std,param,status,matched,m_sparse,mst_floor,lspar_floor,ld_floor,lsim_floor,kn_ret_k1,Q_base_mean,Q_base_std,Q_base_best,nc_base,Q_sparse_on_sparse,Q_orig_mean,Q_orig_std,Q_orig_max,dQ_naive,dQ_vs_base_mean,dQ_vs_base_best,dQ_vs_matched,Q_matched_best,n_restarts,budget,nc_sparse,frag_nodes,frag_node_frac,n_frag_clusters,n_singletons,max_cluster_frac,frag_nodes_base,frag_node_frac_base,resmatch_done,nc_resmatch,gamma_resmatch,Q_resmatch,dQ_vs_resmatch,AMI,ARI,NMI,AMI_chance,avgF1_ge3,avgF1_chance,T_leiden_orig,T_sparsify,T_leiden_sparse,T_pipeline,speedup_pipeline,speedup_detect_only
ca-HepTh,8638,24806,5.74345913405881,kn,nc_base,graclus,1,0.2,0.201496949662716,0.0030738953217625303,0.625,ok,1,4998,0.34818189147786827,0.275981617350641,0.34656937837619933,0.27255502700959444,0.31697976296057406,0.7111133277081073,0.0,0.7111133277081073,49,0.37758143596365235,0.24891095208961556,0.003922331965422792,0.2525889567073384,,-0.46220237561849176,-0.46220237561849176,-0.46763738176418,0.7111133277081073,3,0.03545396536355838,49.0,0.0,0.0,0.0,0.0,0.02060662190321834,0,0.0,0,,,,,,,,,,,0.04424484766786918,0.012759710021782666,0.022694255341775715,0.03545396536355838,1.2479520193063247,1.9496056161147977
ca-HepTh,8638,24806,5.74345913405881,ld,nc_base,graclus,0,0.2,0.34656937837619933,0.0,,ok,0,8597,0.34818189147786827,0.275981617350641,0.34656937837619933,0.27255502700959444,0.31697976296057406,0.7111133277081073,0.0,0.7111133277081073,49,0.9670763309219659,0.6042615886735716,0.0,0.6042615886735716,,-0.10685173903453571,-0.10685173903453571,-0.10685173903453571,0.7111133277081073,3,0.1530324150226079,49.0,0.0,0.0,0.0,0.0,0.037624450104190785,0,0.0,0,,,,,,,,,,,0.04424484766786918,0.1289683270151727,0.024064088007435203,0.1530324150226079,0.28912075694115374,1.838625575762465
ca-HepTh,8638,24806,5.74345913405881,lsim,nc_base,graclus,0,0.2,0.27255502700959444,0.0,,ok,0,6761,0.34818189147786827,0.275981617350641,0.34656937837619933,0.27255502700959444,0.31697976296057406,0.7111133277081073,0.0,0.7111133277081073,49,0.979543686972805,0.44315028294482534,5.551115123125783e-17,0.4431502829448254,,-0.267963044763282,-0.267963044763282,-0.2679630447632819,0.7111133277081073,3,0.10493253000701466,49.0,0.0,0.0,0.0,0.0,0.02060662190321834,0,0.0,0,,,,,,,,,,,0.04424484766786918,0.07140116998925805,0.03353136001775662,0.10493253000701466,0.42165044209752156,1.3195065050877508
ca-HepTh,8638,24806,5.74345913405881,lspar,nc_base,graclus,0,0.2,0.275981617350641,0.0,0.0,floor,0,6846,0.34818189147786827,0.275981617350641,0.34656937837619933,0.27255502700959444,0.31697976296057406,0.7111133277081073,0.0,0.7111133277081073,49,0.9795464323458818,0.44599488629361206,0.0,0.44599488629361206,,-0.26511844141449525,-0.26511844141449525,-0.26511844141449525,0.7111133277081073,3,0.04213461371061082,49.0,0.0,0.0,0.0,0.0,0.02060662190321834,0,0.0,0,,,,,,,,,,,0.04424484766786918,0.023229140031617135,0.018905473678993683,0.04213461371061082,1.0500831447453602,2.340319444999184
ca-HepTh,8638,24806,5.74345913405881,dspar,nc_base,graclus,1,0.2,0.19798973366658604,0.0010093424686615482,0.2,ok,1,4911,0.34818189147786827,0.275981617350641,0.34656937837619933,0.27255502700959444,0.31697976296057406,0.7111133277081073,0.0,0.7111133277081073,49,0.37379185927490677,0.256183763369438,0.006992161351842765,0.2656799973470176,,-0.4549295643386693,-0.4549295643386693,-0.46206549114769246,0.7111133277081073,3,0.029597335009990882,49.0,0.0,0.0,0.0,0.0,0.02191865400941576,0,0.0,0,,,,,,,,,,,0.04424484766786918,0.00494622701080516,0.024651107999185722,0.029597335009990882,1.4948929575224892,1.7948421494616258
ca-CondMat,21363,91286,8.546177971258718,kn,nc_base,graclus,1,0.5,0.5028956612551031,0.0005067867563333889,2.875,ok,1,45907,0.2340117871305567,0.18619503538330084,0.23370505882610695,0.17734373288346517,0.21766755033630567,0.6663110615318868,0.0,0.6663110615318868,55,0.7018625834290966,0.5926565258523303,0.005262961856647819,0.5969049437184867,,-0.07365453567955649,-0.07365453567955649,-0.08107132059061439,0.6663110615318868,3,0.14544095830448595,55.0,0.0,0.0,0.0,0.0,0.2561750066314032,0,0.0,0,,,,,,,,,,,0.1607542566683454,0.05736732797231525,0.08807363033217068,0.14544095830448595,1.1052887614491682,1.8252257351270627
ca-CondMat,21363,91286,8.546177971258718,ld,nc_base,graclus,0,0.5,0.5000438183292071,0.0,,ok,1,45647,0.2340117871305567,0.18619503538330084,0.23370505882610695,0.17734373288346517,0.21766755033630567,0.6663110615318868,0.0,0.6663110615318868,55,0.6773839398368534,0.6004103981747709,0.0,0.6004103981747709,,-0.06590066335711586,-0.06590066335711586,-0.06590066335711586,0.6663110615318868,3,0.44339097130189964,55.0,0.0,0.0,0.0,0.0,0.1626644197912278,0,0.0,0,,,,,,,,,,,0.1607542566683454,0.31755360995884985,0.12583736134304976,0.44339097130189964,0.3625564503407304,1.2774763786575867
ca-CondMat,21363,91286,8.546177971258718,lsim,nc_base,graclus,0,0.5,0.4974366277413842,0.0,,ok,1,45409,0.2340117871305567,0.18619503538330084,0.23370505882610695,0.17734373288346517,0.21766755033630567,0.6663110615318868,0.0,0.6663110615318868,55,0.9044889129891438,0.6272636785226052,0.0,0.6272636785226052,,-0.03904738300928157,-0.03904738300928157,-0.03904738300928157,0.6663110615318868,3,0.3674611470972498,55.0,0.0,0.0,0.0,0.0,0.06384871038711791,0,0.0,0,,,,,,,,,,,0.1607542566683454,0.2782171100843698,0.08924403701288004,0.3674611470972498,0.43747279933734395,1.8012884899541772
ca-CondMat,21363,91286,8.546177971258718,mst_jaccard,nc_base,graclus,0,0.5,0.5,0.0,24281,ok,1,45643,0.2340117871305567,0.18619503538330084,0.23370505882610695,0.17734373288346517,0.21766755033630567,0.6663110615318868,0.0,0.6663110615318868,55,0.9602395285961879,0.6642532369583475,0.0,0.6642532369583475,,-0.002057824573539313,-0.002057824573539313,-0.002057824573539313,0.6663110615318868,3,0.1604566297222239,55.0,0.0,0.0,0.0,0.0,0.02761784393577681,0,0.0,0,,,,,,,,,,,0.1607542566683454,0.0962837400729768,0.06417288964924713,0.1604566297222239,1.0018548747199585,2.505018202343509
ca-CondMat,21363,91286,8.546177971258718,mst_random,nc_base,graclus,1,0.5,0.5,0.0,24281,ok,1,45643,0.2340117871305567,0.18619503538330084,0.23370505882610695,0.17734373288346517,0.21766755033630567,0.6663110615318868,0.0,0.6663110615318868,55,0.7025943074153417,0.6309225604926312,0.0027006535743494217,0.6333468149201429,,-0.035388501039255615,-0.035388501039255615,-0.03915651116229879,0.6663110615318868,3,0.19575477071339265,55.0,0.0,0.0,0.0,0.0,0.15623585950787186,0,0.0,0,,,,,,,,,,,0.1607542566683454,0.09195349604124203,0.10380127467215061,0.19575477071339265,0.8212022423898316,1.5486732429450116
ca-CondMat,21363,91286,8.546177971258718,lspar,nc_base,graclus,0,0.5,0.49717371776614155,0.0,0.5,ok,1,45385,0.2340117871305567,0.18619503538330084,0.23370505882610695,0.17734373288346517,0.21766755033630567,0.6663110615318868,0.0,0.6663110615318868,55,0.8958557176152534,0.6338992195271841,0.0,0.6338992195271841,,-0.03241184200470271,-0.03241184200470271,-0.03241184200470271,0.6663110615318868,3,0.20534270134521648,55.0,0.0,0.0,0.0,0.0,0.09511772691101437,0,0.0,0,,,,,,,,,,,0.1607542566683454,0.11088201001984999,0.0944606913253665,0.20534270134521648,0.7828583904625359,1.7018111387162418
ca-CondMat,21363,91286,8.546177971258718,dspar,nc_base,graclus,1,0.5,0.4995764228176647,0.0017377511253640165,0.5,ok,1,45604,0.2340117871305567,0.18619503538330084,0.23370505882610695,0.17734373288346517,0.21766755033630567,0.6663110615318868,0.0,0.6663110615318868,55,0.6861595670932942,0.5806712348707702,0.015591056744180239,0.6022608686433244,,-0.08563982666111658,-0.08563982666111658,-0.10031244714938459,0.6663110615318868,3,0.12764647669003654,55.0,0.0,0.0,0.0,0.0,0.2574856839707282,0,0.0,0,,,,,,,,,,,0.1607542566683454,0.022641681018285453,0.1050047956717511,0.12764647669003654,1.2593708877582603,1.5309229987063562
ca-CondMat,21363,91286,8.546177971258718,kn,nc_base,graclus,1,0.2342,0.23112342893032156,0.0026698684139195863,1.0625,ok,1,21098,0.2340117871305567,0.18619503538330084,0.23370505882610695,0.17734373288346517,0.21766755033630567,0.6663110615318868,0.0,0.6663110615318868,55,0.5911969793661277,0.44071692721764927,0.0016799857189064423,0.44304884925430993,,-0.22559413431423753,-0.22559413431423753,-0.22715396426355466,0.6663110615318868,3,0.10052618200037008,55.0,0.0,0.0,0.0,0.0,0.06085287646866077,0,0.0,0,,,,,,,,,,,0.1607542566683454,0.052566024009138346,0.04796015799123173,0.10052618200037008,1.5991282417127268,3.3518291724087965
ca-CondMat,21363,91286,8.546177971258718,ld,nc_base,graclus,0,0.2342,0.23419801502968693,0.0,,ok,1,21379,0.2340117871305567,0.18619503538330084,0.23370505882610695,0.17734373288346517,0.21766755033630567,0.6663110615318868,0.0,0.6663110615318868,55,0.9679884709467445,0.5364700355760372,0.0,0.5364700355760372,,-0.12984102595584956,-0.12984102595584956,-0.12984102595584956,0.6663110615318868,3,0.26496990234591067,55.0,0.0,0.0,0.0,0.0,0.026260356691475917,0,0.0,0,,,,,,,,,,,0.1607542566683454,0.18688043201109394,0.07808947033481672,0.26496990234591067,0.6066887417971166,2.058590690641066
ca-CondMat,21363,91286,8.546177971258718,lsim,nc_base,graclus,0,0.2342,0.233212102622527,0.0,,ok,1,21289,0.2340117871305567,0.18619503538330084,0.23370505882610695,0.17734373288346517,0.21766755033630567,0.6663110615318868,0.0,0.6663110615318868,55,0.9782582113968062,0.49286439406162613,0.0,0.49286439406162613,,-0.17344666747026066,-0.17344666747026066,-0.17344666747026066,0.6663110615318868,3,0.27790075371740386,55.0,0.0,0.0,0.0,0.0,0.025605018021813416,0,0.0,0,,,,,,,,,,,0.1607542566683454,0.21054437605198473,0.06735637766541913,0.27790075371740386,0.5784592323625568,2.3866226516346183
ca-CondMat,21363,91286,8.546177971258718,mst_jaccard,nc_base,graclus,0,0.2342,0.23419801502968693,0.0,17,ok,1,21379,0.2340117871305567,0.18619503538330084,0.23370505882610695,0.17734373288346517,0.21766755033630567,0.6663110615318868,0.0,0.6663110615318868,55,0.9781299619059479,0.6498996081281688,0.0,0.6498996081281688,,-0.016411453403717968,-0.016411453403717968,-0.016411453403717968,0.6663110615318868,3,0.14969286105285087,55.0,0.0,0.0,0.0,0.0,0.027009315171090204,0,0.0,0,,,,,,,,,,,0.1607542566683454,0.09571803506696597,0.05397482598588491,0.14969286105285087,1.0738939421539224,2.9783191280762003
