network,arm,target_ret,realized_ret,seed,n_clusters,frag_nodes,frag_node_frac,AMI,ARI,NMI,AMI_chance,avgF1_ge3,avgF1_chance,resolution,detector
email-Eu-core,baseline,1.0,1.0,0,42,25,0.02535496957403651,0.5569331201192995,0.3327147645840755,0.6460060009491524,-0.000134742597341305,,,,graclus
email-Eu-core,baseline,1.0,1.0,1,42,25,0.02535496957403651,0.5569331201192995,0.3327147645840755,0.6460060009491524,-0.008276847788485916,,,,graclus
email-Eu-core,baseline,1.0,1.0,2,42,25,0.02535496957403651,0.5569331201192995,0.3327147645840755,0.6460060009491524,0.005240388777891185,,,,graclus
email-Eu-core,kn,0.5,0.50386,0,42,9,0.009127789046653144,0.5617222111510212,0.3168323031082378,0.6510987038570799,0.003209937529447984,,,,graclus
email-Eu-core,kn,0.5,0.50417,1,42,9,0.009127789046653144,0.5332820127754233,0.2963838748779183,0.6285433487735992,0.0008522917022249841,,,,graclus
email-Eu-core,kn,0.5,0.50118,2,42,16,0.016227180527383367,0.5599320410193314,0.32397340500977534,0.6486575949156916,0.013377863481000604,,,,graclus
email-Eu-core,ld,0.5,0.49994,0,42,0,0.0,0.3014199411571467,0.14496366942836936,0.44526433283136346,-0.005112741445388845,,,,graclus
email-Eu-core,ld,0.5,0.49994,1,42,0,0.0,0.3014199411571467,0.14496366942836936,0.44526433283136346,-0.007566404831116608,,,,graclus
email-Eu-core,ld,0.5,0.49994,2,42,0,0.0,0.3014199411571467,0.14496366942836936,0.44526433283136346,0.0017264758819215313,,,,graclus
email-Eu-core,lsim,0.5,0.50012,0,42,0,0.0,0.5754761460793357,0.36196657148709543,0.6613282864318566,0.007568234985542083,,,,graclus
email-Eu-core,lsim,0.5,0.50012,1,42,0,0.0,0.5754761460793357,0.36196657148709543,0.6613282864318566,0.012006985666288397,,,,graclus
email-Eu-core,lsim,0.5,0.50012,2,42,0,0.0,0.5754761460793357,0.36196657148709543,0.6613282864318566,0.002857885095689609,,,,graclus
email-Eu-core,mst_jaccard,0.5,0.5,0,42,45,0.04563894523326572,0.5500938396573326,0.3225730394462273,0.6372719993461464,-0.008610954188260016,,,,graclus
email-Eu-core,mst_jaccard,0.5,0.5,1,42,45,0.04563894523326572,0.5500938396573326,0.3225730394462273,0.6372719993461464,0.014261979058255962,,,,graclus
email-Eu-core,mst_jaccard,0.5,0.5,2,42,45,0.04563894523326572,0.5500938396573326,0.3225730394462273,0.6372719993461464,-0.0012904359080183065,,,,graclus
email-Eu-core,mst_random,0.5,0.5,0,42,16,0.016227180527383367,0.5188628426027534,0.2900486623516169,0.6158124331103478,-0.010059956696275922,,,,graclus
email-Eu-core,mst_random,0.5,0.5,1,42,27,0.02738336713995943,0.4800929910530547,0.26611613588239913,0.5858625738367319,-0.0033473951127201995,,,,graclus
email-Eu-core,mst_random,0.5,0.5,2,42,0,0.0,0.4915563389840317,0.26856622043778416,0.5947545696702636,0.013565874190741234,,,,graclus
email-Eu-core,lspar,0.5,0.50205,0,42,0,0.0,0.5882249232376006,0.3423095965590136,0.6717311573255671,0.00046660358580911173,,,,graclus
email-Eu-core,lspar,0.5,0.50205,1,42,0,0.0,0.5882249232376006,0.3423095965590136,0.6717311573255671,-0.003281799361884576,,,,graclus
email-Eu-core,lspar,0.5,0.50205,2,42,0,0.0,0.5882249232376006,0.3423095965590136,0.6717311573255671,0.00016510323569064,,,,graclus
email-Eu-core,dspar,0.5,0.49689,0,42,0,0.0,0.556353381873432,0.31268390750114966,0.6467190364536609,-0.007104043706881335,,,,graclus
email-Eu-core,dspar,0.5,0.50268,1,42,9,0.009127789046653144,0.5712283669583521,0.3175461682842647,0.6575041172349041,0.004805552669337198,,,,graclus
email-Eu-core,dspar,0.5,0.49533,2,42,9,0.009127789046653144,0.5690680184082428,0.3237530670975316,0.6561588197290128,0.0007693779718455907,,,,graclus
email-Eu-core,kn,0.2,0.19684,0,42,8,0.008113590263691683,0.4182638211859148,0.2078069414612519,0.5362669015899093,-0.004613378522947459,,,,graclus
email-Eu-core,kn,0.2,0.19628,1,42,0,0.0,0.4574203341074777,0.2452213277114153,0.5682114227211538,-0.0045726486618988494,,,,graclus
email-Eu-core,kn,0.2,0.19734,2,42,0,0.0,0.42559580925076046,0.2126680355549287,0.5431299898658924,0.0035401609174073273,,,,graclus
email-Eu-core,ld,0.2,0.20032,0,42,46,0.04665314401622718,0.1960354781214844,0.06513297001419313,0.3550855869304947,-0.0034604440191213412,,,,graclus
email-Eu-core,ld,0.2,0.20032,1,42,46,0.04665314401622718,0.1960354781214844,0.06513297001419313,0.3550855869304947,0.0011639476634716036,,,,graclus
