arm,gen,detector,is_proxy,d_nom,graph_seed,het_deg,het_size,d_target,mu_target,cal_status,lfr_deg_cv,n,m,d_avg_real,n_comm_planted,mu_real,comm_size_min,comm_size_max,deg_min,deg_max,deg_cv,k_fixed,sparsifier,target_ret,realized_ret,knob,status,m_sparse,Q_base,AMI_base,ARI_base,nc_base,cv_base,T_base,Q_orig_transfer,AMI,ARI,nc_sparse,cv_sparse,AMI_chance,ARI_chance,T_sparsify,T_detect_sparse,T_pipeline,dQ,dAMI,dARI,dcv,speedup_pipeline,speedup_detect_only
B,sbm,metis,0,10,1,0,0,11.183,0.57853,ok,2.327,10000,55580,11.116,100,0.579614969413458,100,100,1,24,0.29296924501050137,100,random,0.15,0.15,0.15,ok,8337,0.38096639889387846,0.7937530716110207,0.6705638974804641,100,0.019339079605813717,0.2607780179823749,0.1388509430985307,0.12229382834861417,0.018282041901538235,100,0.014560219778561036,0.0005814995437932699,8.152671170391292e-05,0.0009775359649211168,0.042666235007345676,0.04364377097226679,-0.24211545579534777,-0.6714592432624066,-0.6522818555789258,-0.004778859827252681,5.975148621966808,6.112046632131421
B,sbm,metis,0,10,1,0,0,11.183,0.57853,ok,2.327,10000,55580,11.116,100,0.579614969413458,100,100,1,24,0.29296924501050137,100,random,0.05,0.05,0.05,ok,2779,0.38096639889387846,0.7937530716110207,0.6705638974804641,100,0.019339079605813717,0.2607780179823749,0.05555407071050667,0.1235247743217203,0.016581390686289853,100,0.007348469228349534,-0.00042072769794739424,-1.480768100069379e-05,0.000730607018340379,0.0075478029903024435,0.008278410008642823,-0.3254123281833718,-0.6702282972893004,-0.6539825067941742,-0.011990610377464184,31.50097877613183,34.550188752598245
B,sbm,metis,0,10,2,0,0,11.183,0.57853,ok,2.327,10000,55668,11.1336,100,0.5790579866350507,100,100,2,26,0.295925453001744,100,lspar,0.5,0.49283,0.425781,ok,27435,0.38657463986144885,0.815967914422123,0.707521047162818,100,0.016852299546352714,0.2695550770149566,0.36448304649927016,0.7646636104430485,0.6254986889901176,100,0.016431676725154984,-0.0009227043391614792,-0.00012715455130729068,0.08020845596911386,0.1636634060414508,0.24387186201056466,-0.022091593362178696,-0.051304303979074484,-0.08202235817270043,-0.0004206228211977303,1.1053143843354891,1.6470088429339347
B,sbm,metis,0,10,2,0,0,11.183,0.57853,ok,2.327,10000,55668,11.1336,100,0.5790579866350507,100,100,2,26,0.295925453001744,100,lspar,0.2,0.16068,0.0,ok,8945,0.38657463986144885,0.815967914422123,0.707521047162818,100,0.016852299546352714,0.2695550770149566,0.19209925760401073,0.31694815334145116,0.06465694881347864,100,0.01140175425099138,-0.0007298517710817128,-6.862180220911903e-05,0.07554151501972228,0.009399327042046934,0.08494084206176922,-0.19447538225743813,-0.49901976108067186,-0.6428640983493394,-0.005450545295361334,3.1734448408097418,28.6781251263127
B,sbm,metis,0,10,2,0,0,11.183,0.57853,ok,2.327,10000,55668,11.1336,100,0.5790579866350507,100,100,2,26,0.295925453001744,100,lspar,0.15,0.16068,0.0,floor,8945,0.38657463986144885,0.815967914422123,0.707521047162818,100,0.016852299546352714,0.2695550770149566,0.19209925760401073,0.31694815334145116,0.06465694881347864,100,0.01140175425099138,-0.0017554593571630552,-0.00020327971611138206,0.03643489902606234,0.010186232975684106,0.046621132001746446,-0.19447538225743813,-0.49901976108067186,-0.6428640983493394,-0.005450545295361334,5.781821792848337,26.462685239815393
B,sbm,metis,0,10,2,0,0,11.183,0.57853,ok,2.327,10000,55668,11.1336,100,0.5790579866350507,100,100,2,26,0.295925453001744,100,lspar,0.05,0.16068,0.0,floor,8945,0.38657463986144885,0.815967914422123,0.707521047162818,100,0.016852299546352714,0.2695550770149566,0.19209925760401073,0.31694815334145116,0.06465694881347864,100,0.01140175425099138,0.0011169165198623662,0.0001272442543759908,0.035988408024422824,0.010128688998520374,0.0461170970229432,-0.19447538225743813,-0.49901976108067186,-0.6428640983493394,-0.005450545295361334,5.845013984311573,26.61302731817849
B,sbm,metis,0,10,2,0,0,11.183,0.57853,ok,2.327,10000,55668,11.1336,100,0.5790579866350507,100,100,2,26,0.295925453001744,100,dspar,0.5,0.50435,0.5,ok,28076,0.38657463986144885,0.815967914422123,0.707521047162818,100,0.016852299546352714,0.2695550770149566,0.21755399346996546,0.18260414215564627,0.03630652982104866,100,0.012649110640673518,-0.0014105702013739588,-0.00014237244858795136,0.012126585992518812,0.16653899301309139,0.1786655790056102,-0.1690206463914834,-0.6333637722664768,-0.6712145173417694,-0.004203188905679197,1.508712973787147,1.6185703548343617
B,sbm,metis,0,10,2,0,0,11.183,0.57853,ok,2.327,10000,55668,11.1336,100,0.5790579866350507,100,100,2,26,0.295925453001744,100,dspar,0.2,0.20003,0.2,ok,11135,0.38657463986144885,0.815967914422123,0.707521047162818,100,0.016852299546352714,0.2695550770149566,0.16362493113679236,0.12134335059173483,0.017933989755878336,100,0.01661324772583615,0.002557788928272441,0.0002726492430913221,0.010408150032162666,0.0617103329859674,0.07211848301813006,-0.2229497087246565,-0.6946245638303882,-0.6895870574069397,-0.00023905182051656496,3.737669814091797,4.368070369613012
B,sbm,metis,0,10,2,0,0,11.183,0.57853,ok,2.327,10000,55668,11.1336,100,0.5790579866350507,100,100,2,26,0.295925453001744,100,dspar,0.15,0.14917,0.15,ok,8304,0.38657463986144885,0.815967914422123,0.707521047162818,100,0.016852299546352714,0.2695550770149566,0.13980584650407618,0.11769348033388892,0.016710432956818407,100,0.015748015748023623,0.0012355927447181324,0.00016276769559362518,0.010715755983255804,0.0411384740145877,0.051854229997843504,-0.24676879335737267,-0.6982744340882341,-0.6908106142059997,-0.0011042837983290914,5.198323782383169,6.5523839537502635
B,sbm,metis,0,10,2,0,0,11.183,0.57853,ok,2.327,10000,55668,11.1336,100,0.5790579866350507,100,100,2,26,0.295925453001744,100,dspar,0.05,0.04954,0.05,ok,2758,0.38657463986144885,0.815967914422123,0.707521047162818,100,0.016852299546352714,0.2695550770149566,0.05487567893129682,0.12167780290256187,0.016138889343425254,100,0.006324555320336759,0.0008280465479660407,3.6342707489284556e-05,0.008616934006568044,0.006197559996508062,0.014814494003076106,-0.33169896093015205,-0.6942901115195611,-0.6913821578193928,-0.010527744226015955,18.195361715289483,43.49374224159735
