arm,gen,detector,is_proxy,d_nom,graph_seed,het_deg,het_size,d_target,mu_target,cal_status,lfr_deg_cv,n,m,d_avg_real,n_comm_planted,mu_real,comm_size_min,comm_size_max,deg_min,deg_max,deg_cv,k_fixed,sparsifier,target_ret,realized_ret,knob,status,m_sparse,Q_base,AMI_base,ARI_base,nc_base,cv_base,T_base,Q_orig_transfer,AMI,ARI,nc_sparse,cv_sparse,AMI_chance,ARI_chance,T_sparsify,T_detect_sparse,T_pipeline,dQ,dAMI,dARI,dcv,speedup_pipeline,speedup_detect_only
B,dcsbm,metis,0,10,1,1,0,11.183,0.57853,ok,2.327,10000,55564,11.1128,100,0.5800518321215176,100,100,0,234,1.5414430459196407,100,random,0.15,0.15001,0.15,ok,8335,0.4202187043611414,0.6875854652901804,0.5700662520476368,100,0.017262676501632067,0.2203871489618905,0.11656874172331191,0.14066722074544266,0.02443294027836559,100,0.014966629547095767,0.0010608539045336906,9.976660391813895e-05,0.001025764038786292,0.055170368985272944,0.056196133024059236,-0.3036499626378295,-0.5469182445447377,-0.5456333117692712,-0.0022960469545363,3.9217493642762964,3.994665125780111
B,dcsbm,metis,0,10,1,1,0,11.183,0.57853,ok,2.327,10000,55564,11.1128,100,0.5800518321215176,100,100,0,234,1.5414430459196407,100,random,0.05,0.05,0.05,ok,2778,0.4202187043611414,0.6875854652901804,0.5700662520476368,100,0.017262676501632067,0.2203871489618905,0.05308804256051545,0.13503925773568504,0.01906849585587608,100,0.012727922061357855,0.0037717084398439862,0.00036358671109256314,0.0009489759686402977,0.023353348020464182,0.02430232398910448,-0.3671306618006259,-0.5525462075544953,-0.5509977561917607,-0.004534754440274211,9.068562704566741,9.437068670786244
B,dcsbm,metis,0,10,2,1,0,11.183,0.57853,ok,2.327,10000,55241,11.0482,100,0.5772524031063884,100,100,0,238,1.5943029894425176,100,lspar,0.5,0.50044,0.515625,ok,27645,0.4221673162139751,0.6824986317808878,0.5618190037142775,100,0.017378147196982767,0.20758049102732912,0.4175107740288362,0.6414674583729879,0.5118163327545364,100,0.015748015748023623,-0.0004259437900250255,-8.817088499207916e-05,0.06705871602753177,0.10465430497424677,0.17171302100177854,-0.00465654218513889,-0.04103117340789986,-0.05000267095974109,-0.001630131448959144,1.2088803156353476,1.9834873594393496
B,dcsbm,metis,0,10,2,1,0,11.183,0.57853,ok,2.327,10000,55241,11.0482,100,0.5772524031063884,100,100,0,238,1.5943029894425176,100,lspar,0.2,0.15937,0.0,ok,8804,0.4221673162139751,0.6824986317808878,0.5618190037142775,100,0.017378147196982767,0.20758049102732912,0.22377817154130858,0.3724596465982425,0.13252059802994567,100,0.026758176320519304,0.00010459110710136485,7.068176663461552e-06,0.09551141201518476,0.010619717999361455,0.10613113001454622,-0.1983891446726665,-0.3100389851826453,-0.42929840568433186,0.009380029123536537,1.9558869390995683,19.54670463375869
B,dcsbm,metis,0,10,2,1,0,11.183,0.57853,ok,2.327,10000,55241,11.0482,100,0.5772524031063884,100,100,0,238,1.5943029894425176,100,lspar,0.15,0.15937,0.0,floor,8804,0.4221673162139751,0.6824986317808878,0.5618190037142775,100,0.017378147196982767,0.20758049102732912,0.22377817154130858,0.3724596465982425,0.13252059802994567,100,0.026758176320519304,0.00029426635042268024,-9.249214033901116e-06,0.06019363604718819,0.01011818298138678,0.07031181902857497,-0.1983891446726665,-0.3100389851826453,-0.42929840568433186,0.009380029123536537,2.9522844650480122,20.51558974661659
B,dcsbm,metis,0,10,2,1,0,11.183,0.57853,ok,2.327,10000,55241,11.0482,100,0.5772524031063884,100,100,0,238,1.5943029894425176,100,lspar,0.05,0.15937,0.0,floor,8804,0.4221673162139751,0.6824986317808878,0.5618190037142775,100,0.017378147196982767,0.20758049102732912,0.22377817154130858,0.3724596465982425,0.13252059802994567,100,0.026758176320519304,0.0005455679682357262,9.273447782461555e-05,0.059827085002325475,0.010526314028538764,0.07035339903086424,-0.1983891446726665,-0.3100389851826453,-0.42929840568433186,0.009380029123536537,2.950539616945344,19.72014994655683
B,dcsbm,metis,0,10,2,1,0,11.183,0.57853,ok,2.327,10000,55241,11.0482,100,0.5772524031063884,100,100,0,238,1.5943029894425176,100,dspar,0.5,0.50048,0.5,ok,27647,0.4221673162139751,0.6824986317808878,0.5618190037142775,100,0.017378147196982767,0.20758049102732912,0.28100506403219255,0.3616961063772189,0.1760636110265008,100,0.01606237840420901,0.0006427615990081562,0.0001035017997829795,0.010989040019921958,0.16179932799423113,0.1727883680141531,-0.14116225218178252,-0.3208025254036689,-0.3857553926877767,-0.0013157687927737582,1.2013568587575651,1.2829502668560544
B,dcsbm,metis,0,10,2,1,0,11.183,0.57853,ok,2.327,10000,55241,11.0482,100,0.5772524031063884,100,100,0,238,1.5943029894425176,100,dspar,0.2,0.20039,0.2,ok,11070,0.4221673162139751,0.6824986317808878,0.5618190037142775,100,0.017378147196982767,0.20758049102732912,0.1655873410284238,0.15388371503277956,0.030037051321561033,100,0.015297058540778355,-0.0005810371522156945,-9.619076588241196e-05,0.010698714992031455,0.06352897395845503,0.07422768895048648,-0.2565799751855513,-0.5286149167481082,-0.5317819523927165,-0.002081088656204412,2.7965371677649227,3.2674932096822
B,dcsbm,metis,0,10,2,1,0,11.183,0.57853,ok,2.327,10000,55241,11.0482,100,0.5772524031063884,100,100,0,238,1.5943029894425176,100,dspar,0.15,0.15009,0.15,ok,8291,0.4221673162139751,0.6824986317808878,0.5618190037142775,100,0.017378147196982767,0.20758049102732912,0.13883799894156773,0.14448503410233185,0.02598176508063935,100,0.017262676501632067,0.0014982674563344934,0.00016837895194020131,0.008073973003774881,0.048660501022823155,0.056734474026598036,-0.28332931727240734,-0.5380135976785559,-0.5358372386336382,-0.00011547069535070009,3.6588070055961395,4.265893006937351
B,dcsbm,metis,0,10,2,1,0,11.183,0.57853,ok,2.327,10000,55241,11.0482,100,0.5772524031063884,100,100,0,238,1.5943029894425176,100,dspar,0.05,0.04944,0.05,ok,2731,0.4221673162139751,0.6824986317808878,0.5618190037142775,100,0.017378147196982767,0.20758049102732912,0.05557270540869837,0.13559937532687774,0.019996733841890796,100,0.008,0.0028699880214040326,0.0002523757623594429,0.009291000023949891,0.008564201998524368,0.01785520202247426,-0.3665946108052767,-0.54689925645401,-0.5418222698723867,-0.009378147196982767,11.625771064704198,24.238159149339978
B,dcsbm,metis,0,10,2,1,0,11.183,0.57853,ok,2.327,10000,55241,11.0482,100,0.5772524031063884,100,100,0,238,1.5943029894425176,100,random,0.5,0.49999,0.5,ok,27620,0.4221673162139751,0.6824986317808878,0.5618190037142775,100,0.017378147196982767,0.20758049102732912,0.3226140472269542,0.41016340006663277,0.24334627503853534,100,0.015362291495737217,-0.002918002755943614,-0.00015945593167480983,0.0010962440283037722,0.14518461504485458,0.14628085907315835,-0.09955326898702088,-0.272335231714255,-0.31847272867574217,-0.00201585570124555,1.4190543611964532,1.4297692008426472
B,dcsbm,metis,0,10,2,1,0,11.183,0.57853,ok,2.327,10000,55241,11.0482,100,0.5772524031063884,100,100,0,238,1.5943029894425176,100,random,0.2,0.2,0.2,ok,11048,0.4221673162139751,0.6824986317808878,0.5618190037142775,100,0.017378147196982767,0.20758049102732912,0.14583479253530693,0.16734843717260808,0.03752636494015632,100,0.019493588689617928,0.0007443464147005737,0.00015938385848103003,0.001002325036097318,0.0844193619559519,0.08542168699204922,-0.2763325236786681,-0.5151501946082797,-0.5242926387741211,0.002115441492635161,2.430067800541683,2.4589203971434883
B,dcsbm,metis,0,10,2,1,0,11.183,0.57853,ok,2.327,10000,55241,11.0482,100,0.5772524031063884,100,100,0,238,1.5943029894425176,100,random,0.15,0.15,0.15,ok,8286,0.4221673162139751,0.6824986317808878,0.5618190037142775,100,0.017378147196982767,0.20758049102732912,0.1184909872243483,0.14386106094919596,0.026594169414031813,100,0.016792855623746664,-3.3897177241550056e-06,4.001455996724664e-05,0.0009205610258504748,0.05567043699556962,0.05659099802142009,-0.30367632898962676,-0.5386375708316918,-0.5352248343002457,-0.0005852915732361026,3.6680832338167715,3.728738307620054
B,dcsbm,metis,0,10,2,1,0,11.183,0.57853,ok,2.327,10000,55241,11.0482,100,0.5772524031063884,100,100,0,238,1.5943029894425176,100,random,0.05,0.05,0.05,ok,2762,0.4221673162139751,0.6824986317808878,0.5618190037142775,100,0.017378147196982767,0.20758049102732912,0.05377971772015004,0.13536139197306438,0.019634239493728767,100,0.011489125293076058,0.002303967015343814,0.0001476266202794252,0.000705646991264075,0.02590107498690486,0.026606721978168935,-0.368387598493825,-0.5471372398078234,-0.5421847642205487,-0.005889021903906709,7.801806295328333,8.014358135030236
