arm,gen,detector,is_proxy,d_nom,graph_seed,het_deg,het_size,d_target,mu_target,cal_status,lfr_deg_cv,n,m,d_avg_real,n_comm_planted,mu_real,comm_size_min,comm_size_max,deg_min,deg_max,deg_cv,k_fixed,sparsifier,target_ret,realized_ret,knob,status,m_sparse,Q_base,AMI_base,ARI_base,nc_base,cv_base,T_base,Q_orig_transfer,AMI,ARI,nc_sparse,cv_sparse,AMI_chance,ARI_chance,T_sparsify,T_detect_sparse,T_pipeline,dQ,dAMI,dARI,dcv,speedup_pipeline,speedup_detect_only
B,dcsbm_ps,metis,0,10,1,1,1,11.183,0.57853,ok,2.327,10000,55592,11.1184,128,0.578950208663117,20,489,0,258,1.5528322710655245,128,random,0.15,0.15,0.15,ok,8339,0.36520140756795766,0.5729993518798209,0.3020576419296855,128,0.02351510153071851,0.26121689699357376,0.11788558497610022,0.14317395926992066,0.021608669215711068,128,0.018312837027615356,-0.00010783785682745406,-2.1400656717454568e-07,0.0009948359802365303,0.07263075502123684,0.07362559100147337,-0.24731582259185744,-0.4298253926099002,-0.2804489727139744,-0.0052022645031031545,3.54790900066726,3.596505322259081
B,dcsbm_ps,metis,0,10,1,1,1,11.183,0.57853,ok,2.327,10000,55592,11.1184,128,0.578950208663117,20,489,0,258,1.5528322710655245,128,random,0.05,0.05001,0.05,ok,2780,0.36520140756795766,0.5729993518798209,0.3020576419296855,128,0.02351510153071851,0.26121689699357376,0.053304315772939904,0.13653952349710666,0.016176919479490626,128,0.014576693726630879,-0.001656210167516648,-0.00018780583143629032,0.0009419349953532219,0.02712402498582378,0.028065959981177002,-0.31189709179501773,-0.43645982838271424,-0.28588072245019486,-0.008938407804087632,9.307249677857593,9.630462187308016
B,dcsbm_ps,metis,0,10,2,1,1,11.183,0.57853,ok,2.327,10000,55093,11.0186,95,0.5770606066106402,21,468,0,244,1.6554987792286515,95,lspar,0.5,0.50437,0.507812,ok,27787,0.3644144997838686,0.5276901828155371,0.2881240613462059,95,0.023481907929297406,0.22230864100856707,0.3516007630410219,0.49870480363181285,0.2621372619496477,95,0.022867006800191412,7.410215387661083e-06,-8.583618465602656e-05,0.07073806098196656,0.1290403800085187,0.19977844099048525,-0.012813736742846693,-0.02898537918372429,-0.02598679939655818,-0.0006149011291059943,1.112775932710151,1.7227835270935439
B,dcsbm_ps,metis,0,10,2,1,1,11.183,0.57853,ok,2.327,10000,55093,11.0186,95,0.5770606066106402,21,468,0,244,1.6554987792286515,95,lspar,0.2,0.16156,0.0,ok,8901,0.3644144997838686,0.5276901828155371,0.2881240613462059,95,0.023481907929297406,0.22230864100856707,0.21065706059411715,0.3184338734625477,0.09044157953011409,95,0.015728954192825412,-0.0011252872487550936,-0.00012025134356354907,0.09612035402096808,0.009289190056733787,0.10540954407770187,-0.15375743918975143,-0.20925630935298944,-0.1976824818160918,-0.007752953736471994,2.108999170366337,23.931972502534197
B,dcsbm_ps,metis,0,10,2,1,1,11.183,0.57853,ok,2.327,10000,55093,11.0186,95,0.5770606066106402,21,468,0,244,1.6554987792286515,95,lspar,0.15,0.16156,0.0,floor,8901,0.3644144997838686,0.5276901828155371,0.2881240613462059,95,0.023481907929297406,0.22230864100856707,0.21065706059411715,0.3184338734625477,0.09044157953011409,95,0.015728954192825412,-0.0005548522350917781,9.365552666559065e-05,0.060835701995529234,0.011863615014590323,0.07269931701011956,-0.15375743918975143,-0.20925630935298944,-0.1976824818160918,-0.007752953736471994,3.0579192508455377,18.738693116319393
B,dcsbm_ps,metis,0,10,2,1,1,11.183,0.57853,ok,2.327,10000,55093,11.0186,95,0.5770606066106402,21,468,0,244,1.6554987792286515,95,lspar,0.05,0.16156,0.0,floor,8901,0.3644144997838686,0.5276901828155371,0.2881240613462059,95,0.023481907929297406,0.22230864100856707,0.21065706059411715,0.3184338734625477,0.09044157953011409,95,0.015728954192825412,-1.190025496534669e-05,3.819818993951739e-05,0.06128543900558725,0.011862270999699831,0.07314771000528708,-0.15375743918975143,-0.20925630935298944,-0.1976824818160918,-0.007752953736471994,3.0391743089769823,18.740816241189606
B,dcsbm_ps,metis,0,10,2,1,1,11.183,0.57853,ok,2.327,10000,55093,11.0186,95,0.5770606066106402,21,468,0,244,1.6554987792286515,95,dspar,0.5,0.50123,0.5,ok,27614,0.3644144997838686,0.5276901828155371,0.2881240613462059,95,0.023481907929297406,0.22230864100856707,0.24522112264392176,0.24563005880476654,0.07104279288422666,95,0.01511290838985005,-0.0003282276331488464,-0.00013186798382539515,0.00941112102009356,0.1658245800063014,0.17523570102639496,-0.11919337713994682,-0.28206012401077063,-0.21708126846197923,-0.008368999539447357,1.2686264254741202,1.3406253825586005
B,dcsbm_ps,metis,0,10,2,1,1,11.183,0.57853,ok,2.327,10000,55093,11.0186,95,0.5770606066106402,21,468,0,244,1.6554987792286515,95,dspar,0.2,0.19941,0.2,ok,10986,0.3644144997838686,0.5276901828155371,0.2881240613462059,95,0.023481907929297406,0.22230864100856707,0.1623857404630722,0.11542581931512662,0.016534392057229,95,0.017337819932159874,-0.0009332622759098276,-3.121286906291101e-05,0.009561084036249667,0.0655668469844386,0.07512793102068827,-0.2020287593207964,-0.4122643635004105,-0.2715896692889769,-0.006144087997137532,2.95906779260764,3.390564763032284
B,dcsbm_ps,metis,0,10,2,1,1,11.183,0.57853,ok,2.327,10000,55093,11.0186,95,0.5770606066106402,21,468,0,244,1.6554987792286515,95,dspar,0.15,0.14913,0.15,ok,8216,0.3644144997838686,0.5276901828155371,0.2881240613462059,95,0.023481907929297406,0.22230864100856707,0.13821117332510613,0.11382422343232504,0.01565636983933197,95,0.017282939564784695,-0.001130375270094558,-2.986570809156909e-05,0.008265889016911387,0.04947078396799043,0.057736672984901816,-0.22620332645876245,-0.41386595938321213,-0.2724676915068739,-0.006198968364512711,3.8503888346095203,4.493735962470488
B,dcsbm_ps,metis,0,10,2,1,1,11.183,0.57853,ok,2.327,10000,55093,11.0186,95,0.5770606066106402,21,468,0,244,1.6554987792286515,95,dspar,0.05,0.05008,0.05,ok,2759,0.3644144997838686,0.5276901828155371,0.2881240613462059,95,0.023481907929297406,0.22230864100856707,0.05520102350278158,0.11737503808732354,0.014240423994791142,95,0.010695793565696752,6.943241352364376e-05,4.53572223145546e-05,0.009907322993967682,0.006455944036133587,0.01636326703010127,-0.309213476281087,-0.4103151447282136,-0.27388363735141474,-0.012786114363600654,13.585834699123115,34.43472244559696
