gen,het_deg,het_size,d_nom,graph_seed,d_avg,mu_real,deg_cv,m,k,sparsifier,target_ret,realized_ret,status,n_metis_seeds,Q_base_mean,Q_base_std,Q_base_min,Q_base_max,AMI_base_mean,AMI_base_std,AMI_base_min,AMI_base_max,Q_sparse_mean,Q_sparse_std,Q_sparse_min,Q_sparse_max,AMI_sparse_mean,AMI_sparse_std,AMI_sparse_min,AMI_sparse_max,dQ,dAMI,worstcase_dQ,worstcase_dAMI
sbm,0,0,100,2,101.9478,0.6418441594619991,0.0925850156183693,509739,100,random,0.2,0.2,ok,10,0.3440135140256027,0.005811112830642129,0.334531819332182,0.34815450680572313,0.9926742612294956,0.010195035333787668,0.9763254941058608,1.0,0.29576265123765816,0.012996744799855934,0.27167968293579176,0.3130345857004079,0.9039188308614607,0.025283965956973655,0.8537662035143679,0.9378545043922039,-0.04825086278794455,-0.0887554303680349,-0.07647482386993137,-0.14623379648563206
sbm,0,0,100,2,101.9478,0.6418441594619991,0.0925850156183693,509739,100,random,0.15,0.15,ok,10,0.3440135140256027,0.005811112830642129,0.334531819332182,0.34815450680572313,0.9926742612294956,0.010195035333787668,0.9763254941058608,1.0,0.26467617119681097,0.009570726898855308,0.24738226254520448,0.2799351009058212,0.8359629497170828,0.01812782304959217,0.8010682627807252,0.8644305684916472,-0.07933734282879173,-0.1567113115124128,-0.10077224426051865,-0.19893173721927482
sbm,0,0,100,3,102.1424,0.641943012891806,0.09166392421857181,510712,100,lspar,0.5,0.50156,ok,10,0.3448048083642629,0.004650252694691407,0.3343690093877707,0.3480560589937931,0.9940295862142323,0.008458749841875042,0.9753966516112375,1.0,0.34411574272105033,0.0034118545853803733,0.3357392273339259,0.3480560589937931,0.992582512268233,0.006591046122087845,0.9758135118523301,1.0,-0.000689065643212583,-0.0014470739459992998,-0.012316831659867189,-0.024186488147669882
sbm,0,0,100,3,102.1424,0.641943012891806,0.09166392421857181,510712,100,lspar,0.2,0.20183,ok,10,0.3448048083642629,0.004650252694691407,0.3343690093877707,0.3480560589937931,0.9940295862142323,0.008458749841875042,0.9753966516112375,1.0,0.3480560589937931,0.0,0.3480560589937931,0.3480560589937931,1.0,0.0,1.0,1.0,0.003251250629530189,0.005970413785767681,0.0,0.0
sbm,0,0,100,3,102.1424,0.641943012891806,0.09166392421857181,510712,100,lspar,0.15,0.15011,ok,10,0.3448048083642629,0.004650252694691407,0.3343690093877707,0.3480560589937931,0.9940295862142323,0.008458749841875042,0.9753966516112375,1.0,0.3480560589937931,0.0,0.3480560589937931,0.3480560589937931,1.0,0.0,1.0,1.0,0.003251250629530189,0.005970413785767681,0.0,0.0
sbm,0,0,100,3,102.1424,0.641943012891806,0.09166392421857181,510712,100,dspar,0.5,0.49943,ok,10,0.3448048083642629,0.004650252694691407,0.3343690093877707,0.3480560589937931,0.9940295862142323,0.008458749841875042,0.9753966516112375,1.0,0.33971469998022874,0.005611167139023308,0.32884528270758734,0.3480560589937931,0.9866641216515436,0.00912868895060744,0.9690207136686602,1.0,-0.005090108384034175,-0.007365464562688717,-0.019210776286205766,-0.03097928633133984
sbm,0,0,100,3,102.1424,0.641943012891806,0.09166392421857181,510712,100,dspar,0.2,0.20008,ok,10,0.3448048083642629,0.004650252694691407,0.3343690093877707,0.3480560589937931,0.9940295862142323,0.008458749841875042,0.9753966516112375,1.0,0.29489181543932663,0.01084120647309352,0.28033860895101725,0.31525795306627225,0.9048991038294929,0.020277587400161744,0.8738259406033981,0.9417095172969983,-0.049912992924936284,-0.08913048238473942,-0.06771745004277585,-0.12617405939660187
sbm,0,0,100,3,102.1424,0.641943012891806,0.09166392421857181,510712,100,dspar,0.15,0.14996,ok,10,0.3448048083642629,0.004650252694691407,0.3343690093877707,0.3480560589937931,0.9940295862142323,0.008458749841875042,0.9753966516112375,1.0,0.262164113024732,0.011671368035682202,0.23705495442066404,0.28439816268508056,0.8316465176157172,0.02447280569828775,0.7796555645915589,0.8748394535358592,-0.08264069533953089,-0.16238306859851515,-0.11100110457312906,-0.22034443540844106
sbm,0,0,100,3,102.1424,0.641943012891806,0.09166392421857181,510712,100,random,0.5,0.5,ok,10,0.3448048083642629,0.004650252694691407,0.3343690093877707,0.3480560589937931,0.9940295862142323,0.008458749841875042,0.9753966516112375,1.0,0.3416043265822729,0.008256999606822458,0.3242202841553528,0.3480560589937931,0.9891842764907128,0.013615227959858006,0.9618593113908117,1.0,-0.0032004817819900055,-0.004845309723519486,-0.023835774838440293,-0.03814068860918829
sbm,0,0,100,3,102.1424,0.641943012891806,0.09166392421857181,510712,100,random,0.2,0.2,ok,10,0.3448048083642629,0.004650252694691407,0.3343690093877707,0.3480560589937931,0.9940295862142323,0.008458749841875042,0.9753966516112375,1.0,0.29849063665512593,0.01053392863054062,0.2748078835905938,0.30882254251629343,0.9104169297583781,0.020184241304420217,0.8629029085824836,0.9323127355882692,-0.046314171709136986,-0.08361265645585425,-0.07324817540319928,-0.13709709141751636
sbm,0,0,100,3,102.1424,0.641943012891806,0.09166392421857181,510712,100,random,0.15,0.15,ok,10,0.3448048083642629,0.004650252694691407,0.3343690093877707,0.3480560589937931,0.9940295862142323,0.008458749841875042,0.9753966516112375,1.0,0.2594769893527472,0.015141462125385904,0.2362414756076744,0.28246260590298233,0.8280933857048742,0.028439784285857802,0.7853979344951891,0.8708582285782941,-0.0853278190115157,-0.1659362005093581,-0.11181458338611872,-0.21460206550481087
sbm,0,0,200,1,221.049,0.6719912779519474,0.057385533261007655,1105245,100,lspar,0.5,0.49752,ok,10,0.31504027715697086,0.004967362415481803,0.30480842829211124,0.3180083910208454,0.9948512121716835,0.008669832570880248,0.9780396333880811,1.0,0.3136098622900684,0.004327306717684504,0.30433600884236034,0.3180083910208454,0.991427248735014,0.008678483162295775,0.9731985232399107,1.0,-0.0014304148669024852,-0.003423963436669508,-0.013672382178485043,-0.02680147676008926
sbm,0,0,200,1,221.049,0.6719912779519474,0.057385533261007655,1105245,100,lspar,0.2,0.19814,ok,10,0.31504027715697086,0.004967362415481803,0.30480842829211124,0.3180083910208454,0.9948512121716835,0.008669832570880248,0.9780396333880811,1.0,0.3180083910208454,0.0,0.3180083910208454,0.3180083910208454,1.0,0.0,1.0,1.0,0.002968113863874522,0.0051487878283165145,0.0,0.0
sbm,0,0,200,1,221.049,0.6719912779519474,0.057385533261007655,1105245,100,lspar,0.15,0.15092,ok,10,0.31504027715697086,0.004967362415481803,0.30480842829211124,0.3180083910208454,0.9948512121716835,0.008669832570880248,0.9780396333880811,1.0,0.3180083910208454,0.0,0.3180083910208454,0.3180083910208454,1.0,0.0,1.0,1.0,0.002968113863874522,0.0051487878283165145,0.0,0.0
sbm,0,0,200,1,221.049,0.6719912779519474,0.057385533261007655,1105245,100,dspar,0.5,0.50042,ok,10,0.31504027715697086,0.004967362415481803,0.30480842829211124,0.3180083910208454,0.9948512121716835,0.008669832570880248,0.9780396333880811,1.0,0.3129190853485143,0.00601093615316115,0.30466149920840857,0.3180083910208454,0.9901344566124882,0.011586774639054125,0.9742950959687899,1.0,-0.002121191808456546,-0.004716755559195263,-0.013346891812436812,-0.025704904031210063
sbm,0,0,200,1,221.049,0.6719912779519474,0.057385533261007655,1105245,100,dspar,0.2,0.19963,ok,10,0.31504027715697086,0.004967362415481803,0.30480842829211124,0.3180083910208454,0.9948512121716835,0.008669832570880248,0.9780396333880811,1.0,0.3028715304628629,0.010117322530416674,0.28762812595673504,0.3180083910208454,0.9733733244948904,0.01740970586894234,0.947797702410362,1.0,-0.012168746694107946,-0.02147788767679304,-0.030380265064110346,-0.052202297589638014
sbm,0,0,200,1,221.049,0.6719912779519474,0.057385533261007655,1105245,100,dspar,0.15,0.14947,ok,10,0.31504027715697086,0.004967362415481803,0.30480842829211124,0.3180083910208454,0.9948512121716835,0.008669832570880248,0.9780396333880811,1.0,0.29909792259716783,0.008538623530070006,0.28652113431207044,0.31077939109286024,0.9669768154787561,0.014148463514361626,0.9457638881317346,0.9866816545777684,-0.01594235455980303,-0.02787439669292735,-0.03148725670877495,-0.05423611186826538
sbm,0,0,200,1,221.049,0.6719912779519474,0.057385533261007655,1105245,100,random,0.5,0.5,ok,10,0.31504027715697086,0.004967362415481803,0.30480842829211124,0.3180083910208454,0.9948512121716835,0.008669832570880248,0.9780396333880811,1.0,0.30803890712012794,0.006506596002307216,0.2998646669418788,0.3180083910208454,0.9813703662001935,0.012205895105580289,0.9658502582378371,1.0,-0.007001370036842924,-0.013480845971490019,-0.018143724078966583,-0.0341497417621629
sbm,0,0,200,1,221.049,0.6719912779519474,0.057385533261007655,1105245,100,random,0.2,0.2,ok,10,0.31504027715697086,0.004967362415481803,0.30480842829211124,0.3180083910208454,0.9948512121716835,0.008669832570880248,0.9780396333880811,1.0,0.30507813925688165,0.009077008105125137,0.2947303231198044,0.3180083910208454,0.9778039195634314,0.015446458962987167,0.960984890452624,1.0,-0.009962137900089207,-0.017047292608252107,-0.023278067901040977,-0.03901510954737597
sbm,0,0,200,1,221.049,0.6719912779519474,0.057385533261007655,1105245,100,random,0.15,0.15,ok,10,0.31504027715697086,0.004967362415481803,0.30480842829211124,0.3180083910208454,0.9948512121716835,0.008669832570880248,0.9780396333880811,1.0,0.29436600234398264,0.008554256583766313,0.2824005753509401,0.3061272457660502,0.9590016071942078,0.014982752892791175,0.9366419250545475,0.980880231217954,-0.020674274812988225,-0.03584960497747569,-0.035607815669905285,-0.06335807494545254
sbm,0,0,200,2,220.9098,0.6722752906389848,0.05748273047343995,1104549,100,lspar,0.5,0.49764,ok,10,0.3127373339468331,0.006239126876484238,0.3033363536792107,0.3177243359594986,0.991788504309123,0.010407532315452377,0.973899641892375,1.0,0.3082198587041555,0.004259731932353118,0.30439234134627596,0.31683075433013774,0.9816351970069274,0.008206799906949542,0.9748674720757756,0.9986090445715263,-0.004517475242677593,-0.010153307302195658,-0.013331994613222653,-0.02513252792422438
sbm,0,0,200,2,220.9098,0.6722752906389848,0.05748273047343995,1104549,100,lspar,0.2,0.19783,ok,10,0.3127373339468331,0.006239126876484238,0.3033363536792107,0.3177243359594986,0.991788504309123,0.010407532315452377,0.973899641892375,1.0,0.3177243359594986,0.0,0.3177243359594986,0.3177243359594986,1.0,0.0,1.0,1.0,0.004987002012665498,0.00821149569087698,0.0,0.0
sbm,0,0,200,2,220.9098,0.6722752906389848,0.05748273047343995,1104549,100,lspar,0.15,0.15079,ok,10,0.3127373339468331,0.006239126876484238,0.3033363536792107,0.3177243359594986,0.991788504309123,0.010407532315452377,0.973899641892375,1.0,0.3177243359594986,0.0,0.3177243359594986,0.3177243359594986,1.0,0.0,1.0,1.0,0.004987002012665498,0.00821149569087698,0.0,0.0
sbm,0,0,200,2,220.9098,0.6722752906389848,0.05748273047343995,1104549,100,dspar,0.5,0.49976,ok,10,0.3127373339468331,0.006239126876484238,0.3033363536792107,0.3177243359594986,0.991788504309123,0.010407532315452377,0.973899641892375,1.0,0.31013012343141877,0.009253757393540804,0.29603628894902306,0.3177243359594986,0.9864532172404885,0.016868825863475732,0.95923920972733,1.0,-0.002607210515414349,-0.005335287068634509,-0.021688047010475553,-0.04076079027266999
sbm,0,0,200,2,220.9098,0.6722752906389848,0.05748273047343995,1104549,100,dspar,0.2,0.19987,ok,10,0.3127373339468331,0.006239126876484238,0.3033363536792107,0.3177243359594986,0.991788504309123,0.010407532315452377,0.973899641892375,1.0,0.3073151150497899,0.008302806574526478,0.2928917369760566,0.3177243359594986,0.981360224025204,0.014482098979964787,0.958508537948496,1.0,-0.005422218897043196,-0.010428280283919067,-0.024832598983442034,-0.041491462051504
sbm,0,0,200,2,220.9098,0.6722752906389848,0.05748273047343995,1104549,100,dspar,0.15,0.14964,ok,10,0.3127373339468331,0.006239126876484238,0.3033363536792107,0.3177243359594986,0.991788504309123,0.010407532315452377,0.973899641892375,1.0,0.29750027925618494,0.008798260710256692,0.28576265853236044,0.31741814433035176,0.9635053608579607,0.01544048232460985,0.9421674033161477,0.9993062211061493,-0.015237054690648177,-0.02828314345116234,-0.03196167742713818,-0.05783259668385232
sbm,0,0,200,2,220.9098,0.6722752906389848,0.05748273047343995,1104549,100,random,0.5,0.5,ok,10,0.3127373339468331,0.006239126876484238,0.3033363536792107,0.3177243359594986,0.991788504309123,0.010407532315452377,0.973899641892375,1.0,0.3111919418217736,0.006938653092265548,0.2987033031057413,0.3177243359594986,0.9880587596690272,0.013022232873596657,0.9632837095712228,1.0,-0.001545392125059497,-0.003729744640095789,-0.019021032853757336,-0.03671629042877722
sbm,0,0,200,2,220.9098,0.6722752906389848,0.05748273047343995,1104549,100,random,0.2,0.2,ok,10,0.3127373339468331,0.006239126876484238,0.3033363536792107,0.3177243359594986,0.991788504309123,0.010407532315452377,0.973899641892375,1.0,0.3070053961803997,0.007264692054822214,0.2927373791012045,0.3177243359594986,0.9807643192283806,0.012967586836647827,0.9553192825515051,1.0,-0.005731937766433437,-0.011024185080742432,-0.024986956858294107,-0.04468071744849489
sbm,0,0,200,2,220.9098,0.6722752906389848,0.05748273047343995,1104549,100,random,0.15,0.15,ok,10,0.3127373339468331,0.006239126876484238,0.3033363536792107,0.3177243359594986,0.991788504309123,0.010407532315452377,0.973899641892375,1.0,0.2929092337877829,0.006804372852053579,0.28417595233986515,0.30698568883989064,0.9564743535366362,0.012363994971629388,0.939675250354809,0.9819293013471692,-0.019828100159050233,-0.035314150772486785,-0.03354838361963347,-0.06032474964519097
sbm,0,0,200,3,221.0552,0.6724474248965869,0.05780302092863214,1105276,100,lspar,0.5,0.49754,ok,10,0.3064387799779974,0.00697000460397502,0.2931707297877482,0.3175522277507036,0.9804618605061555,0.012054258795558466,0.9587724542488512,1.0,0.3115000186271066,0.004705365066800056,0.3049988639576151,0.31588270511988226,0.9886330808520427,0.009413841661603695,0.9755828652322943,0.9973719005051235,0.005061238649109179,0.008171220345887242,-0.012553363793088468,-0.024417134767705684
sbm,0,0,200,3,221.0552,0.6724474248965869,0.05780302092863214,1105276,100,lspar,0.2,0.19832,ok,10,0.3064387799779974,0.00697000460397502,0.2931707297877482,0.3175522277507036,0.9804618605061555,0.012054258795558466,0.9587724542488512,1.0,0.3175522277507036,0.0,0.3175522277507036,0.3175522277507036,1.0,0.0,1.0,1.0,0.011113447772706175,0.01953813949384453,0.0,0.0
sbm,0,0,200,3,221.0552,0.6724474248965869,0.05780302092863214,1105276,100,lspar,0.15,0.15113,ok,10,0.3064387799779974,0.00697000460397502,0.2931707297877482,0.3175522277507036,0.9804618605061555,0.012054258795558466,0.9587724542488512,1.0,0.3175522277507036,0.0,0.3175522277507036,0.3175522277507036,1.0,0.0,1.0,1.0,0.011113447772706175,0.01953813949384453,0.0,0.0
sbm,0,0,200,3,221.0552,0.6724474248965869,0.05780302092863214,1105276,100,dspar,0.5,0.49959,ok,10,0.3064387799779974,0.00697000460397502,0.2931707297877482,0.3175522277507036,0.9804618605061555,0.012054258795558466,0.9587724542488512,1.0,0.3106540393801583,0.006529545152968956,0.29875284931081486,0.3175522277507036,0.9875459470363219,0.011634135747873383,0.9667868555533834,1.0,0.004215259402160887,0.007084086530166456,-0.018799378439888714,-0.033213144446616605
sbm,0,0,200,3,221.0552,0.6724474248965869,0.05780302092863214,1105276,100,dspar,0.2,0.19978,ok,10,0.3064387799779974,0.00697000460397502,0.2931707297877482,0.3175522277507036,0.9804618605061555,0.012054258795558466,0.9587724542488512,1.0,0.3047892607361805,0.007421929647484344,0.28999999419954425,0.31666984215224014,0.9783267482373759,0.013022486219575193,0.951731773421481,0.9986880930808141,-0.001649519241816888,-0.0021351122687796042,-0.027552233551159322,-0.048268226578519036
sbm,0,0,200,3,221.0552,0.6724474248965869,0.05780302092863214,1105276,100,dspar,0.15,0.1499,ok,10,0.3064387799779974,0.00697000460397502,0.2931707297877482,0.3175522277507036,0.9804618605061555,0.012054258795558466,0.9587724542488512,1.0,0.3002633481893718,0.01016358178477876,0.27381174516945433,0.31247867835832416,0.9696709214323145,0.01798049998000166,0.9220988312955986,0.9898119400614137,-0.006175431788625618,-0.010790939073840988,-0.04374048258124924,-0.07790116870440145
sbm,0,0,200,3,221.0552,0.6724474248965869,0.05780302092863214,1105276,100,random,0.5,0.5,ok,10,0.3064387799779974,0.00697000460397502,0.2931707297877482,0.3175522277507036,0.9804618605061555,0.012054258795558466,0.9587724542488512,1.0,0.31329173276318906,0.006990044589739722,0.29557691633688415,0.3175522277507036,0.9916196840974612,0.013438087498054248,0.9584381502525223,1.0,0.006852952785191657,0.011157823591305682,-0.02197531141381942,-0.041561849747477675
sbm,0,0,200,3,221.0552,0.6724474248965869,0.05780302092863214,1105276,100,random,0.2,0.2,ok,10,0.3064387799779974,0.00697000460397502,0.2931707297877482,0.3175522277507036,0.9804618605061555,0.012054258795558466,0.9587724542488512,1.0,0.30322361880371995,0.008207645447184799,0.2864325572249615,0.3175522277507036,0.9753479793658691,0.014622615109239323,0.9438733098543125,1.0,-0.0032151611742774477,-0.005113881140286325,-0.03111967052574205,-0.0561266901456875
sbm,0,0,200,3,221.0552,0.6724474248965869,0.05780302092863214,1105276,100,random,0.15,0.15,ok,10,0.3064387799779974,0.00697000460397502,0.2931707297877482,0.3175522277507036,0.9804618605061555,0.012054258795558466,0.9587724542488512,1.0,0.29581376981016516,0.009081224483578865,0.27362176069076194,0.3077848150049537,0.9610516058920504,0.01598190728824178,0.9213094005194274,0.9810015586227707,-0.010625010167832238,-0.01941025461410506,-0.043930467059941636,-0.07869059948057255
dcsbm,1,0,10,1,11.1128,0.5800518321215176,1.5414430459196407,55564,100,lspar,0.5,0.50245,ok,10,0.42003899313790516,0.002165539622645826,0.4153928785136947,0.42327692524333593,0.6855520154844885,0.006450620324594211,0.6704429883850506,0.6952199477121823,0.41299867563208653,0.0005968571186360392,0.4121920075124324,0.4138806320055722,0.6358417745558718,0.0033992561584967637,0.6314617485941374,0.6411686782384212,-0.007040317505818627,-0.049710240928616756,-0.011084917730903532,-0.06375819911804492
dcsbm,1,0,10,1,11.1128,0.5800518321215176,1.5414430459196407,55564,100,lspar,0.2,0.15935,ok,10,0.42003899313790516,0.002165539622645826,0.4153928785136947,0.42327692524333593,0.6855520154844885,0.006450620324594211,0.6704429883850506,0.6952199477121823,0.23035170852756176,0.0005348329944722123,0.22921241511208237,0.23107702178257458,0.3857510783933338,0.0020084520129900634,0.38302056841737386,0.38874183353135416,-0.1896872846103434,-0.29980093709115474,-0.19406451013125356,-0.31219937929480845
dcsbm,1,0,10,1,11.1128,0.5800518321215176,1.5414430459196407,55564,100,lspar,0.15,0.15935,floor,10,0.42003899313790516,0.002165539622645826,0.4153928785136947,0.42327692524333593,0.6855520154844885,0.006450620324594211,0.6704429883850506,0.6952199477121823,0.23035170852756176,0.0005348329944722123,0.22921241511208237,0.23107702178257458,0.3857510783933338,0.0020084520129900634,0.38302056841737386,0.38874183353135416,-0.1896872846103434,-0.29980093709115474,-0.19406451013125356,-0.31219937929480845
dcsbm,1,0,10,1,11.1128,0.5800518321215176,1.5414430459196407,55564,100,dspar,0.5,0.49825,ok,10,0.42003899313790516,0.002165539622645826,0.4153928785136947,0.42327692524333593,0.6855520154844885,0.006450620324594211,0.6704429883850506,0.6952199477121823,0.26904032296291147,0.003628282139196924,0.2636542487749045,0.2736146856739612,0.3302788036437986,0.008123927406924634,0.3183083319551289,0.3413856300794565,-0.1509986701749937,-0.35527321184068994,-0.15962267646843142,-0.3769116157570534
dcsbm,1,0,10,1,11.1128,0.5800518321215176,1.5414430459196407,55564,100,dspar,0.2,0.20121,ok,10,0.42003899313790516,0.002165539622645826,0.4153928785136947,0.42327692524333593,0.6855520154844885,0.006450620324594211,0.6704429883850506,0.6952199477121823,0.16439604443928424,0.0009941801845616144,0.16330536135514098,0.16679128270451207,0.15006734155451862,0.0022769905961771294,0.14595032858804613,0.1534514273312925,-0.2556429486986209,-0.5354846739299699,-0.259971563888195,-0.5492696191241362
dcsbm,1,0,10,1,11.1128,0.5800518321215176,1.5414430459196407,55564,100,dspar,0.15,0.14889,ok,10,0.42003899313790516,0.002165539622645826,0.4153928785136947,0.42327692524333593,0.6855520154844885,0.006450620324594211,0.6704429883850506,0.6952199477121823,0.1385268324895992,0.0006258880011818774,0.13745246851986812,0.1391946353928878,0.14568082630820056,0.0023357253598049227,0.14084613452914804,0.14828162558359567,-0.281512160648306,-0.539871189176288,-0.2858244567234678,-0.5543738131830342
dcsbm,1,0,10,1,11.1128,0.5800518321215176,1.5414430459196407,55564,100,random,0.5,0.5,ok,10,0.42003899313790516,0.002165539622645826,0.4153928785136947,0.42327692524333593,0.6855520154844885,0.006450620324594211,0.6704429883850506,0.6952199477121823,0.317449912651791,0.004681932316175603,0.30794902338403707,0.3240377584628589,0.4018862288743664,0.006155291220310952,0.3915874436830022,0.4123486259939646,-0.10258908048611415,-0.2836657866101221,-0.11532790185929886,-0.30363250402918013
dcsbm,1,0,10,1,11.1128,0.5800518321215176,1.5414430459196407,55564,100,random,0.2,0.2,ok,10,0.42003899313790516,0.002165539622645826,0.4153928785136947,0.42327692524333593,0.6855520154844885,0.006450620324594211,0.6704429883850506,0.6952199477121823,0.1434642775724193,0.001882403241092461,0.14020027222005796,0.14563255071788725,0.16080601389762378,0.0038568599150576345,0.15459996159570785,0.1663242673839539,-0.27657471556548585,-0.5247460015868648,-0.283076653023278,-0.5406199861164744
dcsbm,1,0,10,1,11.1128,0.5800518321215176,1.5414430459196407,55564,100,random,0.15,0.15001,ok,10,0.42003899313790516,0.002165539622645826,0.4153928785136947,0.42327692524333593,0.6855520154844885,0.006450620324594211,0.6704429883850506,0.6952199477121823,0.11817847744086245,0.0015525198923407682,0.11539557104230383,0.12037313001737394,0.14204706370608672,0.002340398666211459,0.13757373050154126,0.14606770906041855,-0.3018605156970427,-0.5435049517784019,-0.30788135420103213,-0.5576462172106411
dcsbm,1,0,10,2,11.0482,0.5772524031063884,1.5943029894425176,55241,100,lspar,0.5,0.50044,ok,10,0.42269336690574716,0.0009724623323589106,0.42087202084612413,0.42398152217400903,0.6833012097051072,0.004486928734179178,0.6748339329471875,0.6917977967151349,0.41670288449972814,0.0013236328136580972,0.4141110681318597,0.4188843183472792,0.6365508792787595,0.004206480993117493,0.6289793867045428,0.6414674583729879,-0.005990482406019015,-0.046750330426347686,-0.009870454042149313,-0.06281841001059207
dcsbm,1,0,10,2,11.0482,0.5772524031063884,1.5943029894425176,55241,100,lspar,0.2,0.15937,ok,10,0.42269336690574716,0.0009724623323589106,0.42087202084612413,0.42398152217400903,0.6833012097051072,0.004486928734179178,0.6748339329471875,0.6917977967151349,0.22202083170563877,0.0012939270651551606,0.22000700399906967,0.22377817154130858,0.368145224259644,0.0029051566319833414,0.3638383272154727,0.3724596465982425,-0.2006725352001084,-0.3151559854454632,-0.20397451817493936,-0.32795946949966215
dcsbm,1,0,10,2,11.0482,0.5772524031063884,1.5943029894425176,55241,100,lspar,0.15,0.15937,floor,10,0.42269336690574716,0.0009724623323589106,0.42087202084612413,0.42398152217400903,0.6833012097051072,0.004486928734179178,0.6748339329471875,0.6917977967151349,0.22202083170563877,0.0012939270651551606,0.22000700399906967,0.22377817154130858,0.368145224259644,0.0029051566319833414,0.3638383272154727,0.3724596465982425,-0.2006725352001084,-0.3151559854454632,-0.20397451817493936,-0.32795946949966215
dcsbm,1,0,10,2,11.0482,0.5772524031063884,1.5943029894425176,55241,100,dspar,0.5,0.50048,ok,10,0.42269336690574716,0.0009724623323589106,0.42087202084612413,0.42398152217400903,0.6833012097051072,0.004486928734179178,0.6748339329471875,0.6917977967151349,0.28049802420580494,0.0045631386014160875,0.27239104926920343,0.2878002642209444,0.35703623004826734,0.010349567207763252,0.3397160877554455,0.37125525394957776,-0.14219534269994222,-0.32626497965683987,-0.1515904729048056,-0.3520817089596894
dcsbm,1,0,10,2,11.0482,0.5772524031063884,1.5943029894425176,55241,100,dspar,0.2,0.20039,ok,10,0.42269336690574716,0.0009724623323589106,0.42087202084612413,0.42398152217400903,0.6833012097051072,0.004486928734179178,0.6748339329471875,0.6917977967151349,0.1646879721868476,0.0007490756004846757,0.1634510467276052,0.16566663583475866,0.1515141968044145,0.002357567916021855,0.1470675200454697,0.1554880905233159,-0.25800539471889955,-0.5317870129006927,-0.26053047544640384,-0.5447302766696651
dcsbm,1,0,10,2,11.0482,0.5772524031063884,1.5943029894425176,55241,100,dspar,0.15,0.15009,ok,10,0.42269336690574716,0.0009724623323589106,0.42087202084612413,0.42398152217400903,0.6833012097051072,0.004486928734179178,0.6748339329471875,0.6917977967151349,0.1390484997014884,0.0004114585444258426,0.1385420411008684,0.1400641459258991,0.1470644690147928,0.0025135499003199695,0.14394886097112272,0.15055101965313386,-0.28364486720425874,-0.5362367406903144,-0.28543948107314066,-0.5478489357440122
dcsbm,1,0,10,2,11.0482,0.5772524031063884,1.5943029894425176,55241,100,random,0.5,0.49999,ok,10,0.42269336690574716,0.0009724623323589106,0.42087202084612413,0.42398152217400903,0.6833012097051072,0.004486928734179178,0.6748339329471875,0.6917977967151349,0.32619233200060466,0.004594971833598455,0.3213325980191364,0.33343542581772073,0.4167297427261799,0.006224975682235025,0.40924277339873605,0.4262988057923378,-0.0965010349051425,-0.2665714669789273,-0.10264892415487264,-0.2825550233163988
dcsbm,1,0,10,2,11.0482,0.5772524031063884,1.5943029894425176,55241,100,random,0.2,0.2,ok,10,0.42269336690574716,0.0009724623323589106,0.42087202084612413,0.42398152217400903,0.6833012097051072,0.004486928734179178,0.6748339329471875,0.6917977967151349,0.14481365451141642,0.0018967421143615147,0.1415414872076058,0.14748473884695876,0.1670711118718597,0.003825883435991371,0.15871445288275443,0.17405128549149948,-0.27787971239433074,-0.5162300978332475,-0.28244003496640324,-0.5330833438323804
dcsbm,1,0,10,2,11.0482,0.5772524031063884,1.5943029894425176,55241,100,random,0.15,0.15,ok,10,0.42269336690574716,0.0009724623323589106,0.42087202084612413,0.42398152217400903,0.6833012097051072,0.004486928734179178,0.6748339329471875,0.6917977967151349,0.1181738112760133,0.0009307301914085761,0.11602543302392077,0.1197111245115295,0.14403504965975056,0.0015864006575247976,0.14231271298601997,0.14779974658943892,-0.3045195556297339,-0.5392661600453567,-0.30795608915008826,-0.5494850837291149
dcsbm,1,0,10,3,11.151,0.5793561115595014,1.5885094989698263,55755,100,lspar,0.5,0.50008,ok,10,0.42040543964520094,0.001262240082131992,0.4185655652784387,0.42290276422574363,0.6847848493933173,0.004560786898336006,0.6771895085400014,0.6921901281957448,0.41353143946886856,0.0009335086340839686,0.41220659076851957,0.4153809777700318,0.6412865040067788,0.0035087587396134485,0.635345427427711,0.6458947330355733,-0.006874000176332384,-0.04349834538653852,-0.010696173457224067,-0.05684470076803372
dcsbm,1,0,10,3,11.151,0.5793561115595014,1.5885094989698263,55755,100,lspar,0.2,0.15771,ok,10,0.42040543964520094,0.001262240082131992,0.4185655652784387,0.42290276422574363,0.6847848493933173,0.004560786898336006,0.6771895085400014,0.6921901281957448,0.2254029309355685,0.0013496438271596628,0.22338870235515523,0.2276812811819933,0.3851242280655843,0.0023411763453334844,0.38116383139967525,0.3893677099421932,-0.19500250870963243,-0.299660621327733,-0.1995140618705884,-0.3110262967960695
dcsbm,1,0,10,3,11.151,0.5793561115595014,1.5885094989698263,55755,100,lspar,0.15,0.15771,floor,10,0.42040543964520094,0.001262240082131992,0.4185655652784387,0.42290276422574363,0.6847848493933173,0.004560786898336006,0.6771895085400014,0.6921901281957448,0.2254029309355685,0.0013496438271596628,0.22338870235515523,0.2276812811819933,0.3851242280655843,0.0023411763453334844,0.38116383139967525,0.3893677099421932,-0.19500250870963243,-0.299660621327733,-0.1995140618705884,-0.3110262967960695
