network,arm,target_ret,realized_ret,seed,n_clusters,frag_nodes,frag_node_frac,AMI,ARI,NMI,AMI_chance,avgF1_ge3,avgF1_chance,resolution,detector
email-Eu-core,mst_jaccard,0.5,0.5,0,8,0,0.0,0.49827289090967264,0.3301911615302899,0.527489569603541,0.004486551616402652,,,,metis
email-Eu-core,mst_jaccard,0.5,0.5,1,8,0,0.0,0.49827289090967264,0.3301911615302899,0.527489569603541,0.002535214233931201,,,,metis
email-Eu-core,mst_jaccard,0.5,0.5,2,8,0,0.0,0.4789441855215368,0.31115879796319235,0.5092855803017946,0.00014078409467357887,,,,metis
email-Eu-core,mst_jaccard,0.5,0.5,3,8,0,0.0,0.46665234321207555,0.295203114317739,0.4977095534118521,0.00384817236251841,,,,metis
email-Eu-core,mst_jaccard,0.5,0.5,4,8,0,0.0,0.4517439090423783,0.28329690900931415,0.4836692062380884,0.0034826252437101337,,,,metis
email-Eu-core,mst_jaccard,0.5,0.5,5,8,0,0.0,0.4646622876884493,0.2958815206102978,0.49583536721253413,-0.0013242663441772086,,,,metis
email-Eu-core,mst_jaccard,0.5,0.5,6,8,0,0.0,0.491542816265338,0.3283137477693908,0.5211505851681628,-0.008947096033950346,,,,metis
email-Eu-core,mst_jaccard,0.5,0.5,7,8,0,0.0,0.4951640501720618,0.32554096887322276,0.5245609524373738,0.006339699544205117,,,,metis
email-Eu-core,mst_jaccard,0.5,0.5,8,8,0,0.0,0.47716738604051856,0.3124298892876703,0.5076125170028701,-0.002314477750615456,,,,metis
email-Eu-core,mst_jaccard,0.5,0.5,9,8,0,0.0,0.471009012978242,0.2917234318685567,0.5018124776483187,0.006133037548885311,,,,metis
email-Eu-core,mst_random,0.5,0.5,0,8,0,0.0,0.504751207307216,0.3563158100823173,0.5335898687124827,-0.004897823701136771,,,,metis
email-Eu-core,mst_random,0.5,0.5,1,8,0,0.0,0.432449680778175,0.2626438361169856,0.46549849302762697,-0.0047072502705180885,,,,metis
email-Eu-core,mst_random,0.5,0.5,2,8,0,0.0,0.4982074793758399,0.3416541488506239,0.5274271736313645,-0.006959167617111373,,,,metis
email-Eu-core,mst_random,0.5,0.5,3,8,0,0.0,0.4573862841091693,0.28886371884416395,0.4889830365312223,-0.009757372523838988,,,,metis
email-Eu-core,mst_random,0.5,0.5,4,8,0,0.0,0.48339227611404495,0.3252249791972534,0.5134746689787569,0.007626924264730845,,,,metis
email-Eu-core,mst_random,0.5,0.5,5,8,0,0.0,0.46408590466111466,0.3271944064743136,0.4952925196850898,0.004218766564289407,,,,metis
email-Eu-core,mst_random,0.5,0.5,6,8,0,0.0,0.4956855852793588,0.34310530579161563,0.5250521310151572,0.0036552590124944704,,,,metis
email-Eu-core,mst_random,0.5,0.5,7,8,0,0.0,0.4331086322464043,0.2827527251564423,0.46611907333718106,0.01087474066102656,,,,metis
email-Eu-core,mst_random,0.5,0.5,8,8,0,0.0,0.4834251890072162,0.32808052337625515,0.5135056522481019,-1.4885779673178952e-05,,,,metis
email-Eu-core,mst_random,0.5,0.5,9,8,0,0.0,0.4615876730995968,0.29324769946182877,0.49293976224769054,0.004458896787155935,,,,metis
email-Eu-core,lspar,0.5,0.50205,0,8,0,0.0,0.5122487898417057,0.34776973881623185,0.5406508502310143,-0.008197861649082412,,,,metis
email-Eu-core,lspar,0.5,0.50205,1,8,0,0.0,0.5122487898417057,0.34776973881623185,0.5406508502310143,-0.0038441244398484875,,,,metis
email-Eu-core,lspar,0.5,0.50205,2,8,0,0.0,0.47337542596742804,0.29990747328030865,0.5040411063198121,0.0017638285751019659,,,,metis
email-Eu-core,lspar,0.5,0.50205,3,8,0,0.0,0.5285028043640271,0.3571504318990712,0.5559583827805481,-0.003141802177689805,,,,metis
email-Eu-core,lspar,0.5,0.50205,4,8,0,0.0,0.5109354333988213,0.3384978796029799,0.5394139584933636,-0.006203732527502961,,,,metis
email-Eu-core,lspar,0.5,0.50205,5,8,0,0.0,0.5225988522410363,0.36199625954131137,0.5503982215050544,0.0031684240574105815,,,,metis
