network,n,m,avg_deg,arm,k_convention,detector,stochastic,target_ret,realized_ret,realized_ret_std,param,status,matched,m_sparse,mst_floor,lspar_floor,ld_floor,lsim_floor,kn_ret_k1,Q_base_mean,Q_base_std,Q_base_best,nc_base,Q_sparse_on_sparse,Q_orig_mean,Q_orig_std,Q_orig_max,dQ_naive,dQ_vs_base_mean,dQ_vs_base_best,dQ_vs_matched,Q_matched_best,n_restarts,budget,nc_sparse,frag_nodes,frag_node_frac,n_frag_clusters,n_singletons,max_cluster_frac,frag_nodes_base,frag_node_frac_base,resmatch_done,nc_resmatch,gamma_resmatch,Q_resmatch,dQ_vs_resmatch,AMI,ARI,NMI,AMI_chance,avgF1_ge3,avgF1_chance,T_leiden_orig,T_sparsify,T_leiden_sparse,T_pipeline,speedup_pipeline,speedup_detect_only
email-Eu-core,986,16064,32.5841784989858,dspar,nc_base,metis,1,0.5,0.4981573705179283,0.0030280102837067367,0.5,ok,1,8002,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.3678733502711018,0.009648993374563205,0.38023840736406966,8,0.5036036356168706,0.3831388085295769,0.004934328167627274,0.38859254024427686,,0.015265458258475084,0.002900401165507216,-0.006693853786795045,0.38023840736406966,10,0.010581004613777622,8.0,0.0,0.0,0.0,0.0,0.12576064908722112,0,0.0,0,,,,,0.5275577705160176,0.3782181210602545,0.5720351198721101,-0.002471110514729364,,,0.01074766792007722,0.003580395015887916,0.007000609597889706,0.010581004613777622,1.0157511798154386,1.5352474337830584
email-Eu-core,986,16064,32.5841784989858,kn,nc_base,metis,1,0.2,0.19681897410358565,0.0004101485659867753,3.75,ok,1,3162,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.3678733502711018,0.009648993374563205,0.38023840736406966,8,0.5466082344059615,0.3335180300182487,0.008454650376939253,0.3435822044243345,,-0.034355320252853094,-0.04672037734582096,-0.06635834494442555,0.38023840736406966,10,0.011010671715484931,8.0,0.0,0.0,0.0,0.0,0.12576064908722112,0,0.0,0,,,,,0.4550241576605978,0.31470409137506344,0.49481841303924623,0.004672325195607166,,,0.01074766792007722,0.006363906024489552,0.0046467656909953805,0.011010671715484931,0.9761137374536528,2.3129351972500616
email-Eu-core,986,16064,32.5841784989858,ld,nc_base,metis,0,0.2,0.20032370517928286,0.0,,ok,1,3218,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.3678733502711018,0.009648993374563205,0.38023840736406966,8,0.34437634445152177,0.12173862366147956,0.010835180241067107,0.14126095491973836,,-0.24613472660962224,-0.2584997837025901,-0.27402109533727637,0.38023840736406966,10,0.0497424284752924,8.0,0.0,0.0,0.0,0.0,0.12626774847870184,0,0.0,0,,,,,0.15159562911993532,0.06648049574245887,0.1854064835587418,-0.0021479708119407576,,,0.01074766792007722,0.045334193971939385,0.004408234503353014,0.0497424284752924,0.21606640949216427,2.438088970063247
email-Eu-core,986,16064,32.5841784989858,lsim,nc_base,metis,0,0.2,0.1999501992031872,2.7755575615628914e-17,,ok,1,3212,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.3678733502711018,0.009648993374563205,0.38023840736406966,8,0.7627880407221365,0.35600071913386044,0.012015857045200085,0.37697728485026527,,-0.011872631137241352,-0.02423768823020922,-0.04071662142205584,0.38023840736406966,10,0.13207106460467913,8.0,0.0,0.0,0.0,0.0,0.12647058823529414,0,0.0,0,,,,,0.5261433898039809,0.33946184003358526,0.5455020602380447,0.006409546725188951,,,0.01074766792007722,0.12858096091076732,0.0034901036939118057,0.13207106460467913,0.08137791538402153,3.079469512274271
email-Eu-core,986,16064,32.5841784989858,mst_jaccard,nc_base,metis,0,0.2,0.2000124501992032,0.0,2228,ok,1,3213,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.3678733502711018,0.009648993374563205,0.38023840736406966,8,0.8064887053829036,0.33283936608676107,0.009416778935208847,0.34615842066246977,,-0.03503398418434073,-0.047399041277308596,-0.06217680557029853,0.38023840736406966,10,0.0718194477551151,8.0,0.0,0.0,0.0,0.0,0.12667342799188644,0,0.0,0,,,,,0.4931272612931667,0.28829955868733026,0.5066516434789943,-0.009799547060263989,,,0.01074766792007722,0.06882082804804668,0.0029986197070684282,0.0718194477551151,0.14964843445641438,3.5842050576612046
email-Eu-core,986,16064,32.5841784989858,mst_random,nc_base,metis,1,0.2,0.2000124501992032,0.0,2228,ok,1,3213,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.3678733502711018,0.009648993374563205,0.38023840736406966,8,0.5134944319049332,0.3346862412231676,0.012121094559599553,0.35483167321376846,,-0.033187109047934205,-0.04555216614090207,-0.06500429083900955,0.38023840736406966,10,0.07175792645430193,8.0,0.0,0.0,0.0,0.0,0.12576064908722112,0,0.0,0,,,,,0.44886720204088243,0.2766934154220384,0.4545947557524782,0.001139958128748442,,,0.01074766792007722,0.06722050905227661,0.0045374174020253125,0.07175792645430193,0.14977673479628384,2.368675166468025
email-Eu-core,986,16064,32.5841784989858,lspar,nc_base,metis,0,0.2,0.2014442231075697,0.0,0.421875,ok,1,3236,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.3678733502711018,0.009648993374563205,0.38023840736406966,8,0.7687532181988476,0.35127249072993383,0.010893739387302545,0.3709966940163896,,-0.016600859541167967,-0.028965916634135835,-0.05016697093597733,0.38023840736406966,10,0.0734003426216077,8.0,0.0,0.0,0.0,0.0,0.12606490872210951,0,0.0,0,,,,,0.5250234549462176,0.36715304938519266,0.5674518245091607,0.0032925401012041788,,,0.01074766792007722,0.06997181702172384,0.003428525599883869,0.0734003426216077,0.14642530996733122,3.134778378333026
email-Eu-core,986,16064,32.5841784989858,dspar,nc_base,metis,1,0.2,0.19881100597609563,0.002299590888952949,0.2,ok,1,3194,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.3678733502711018,0.009648993374563205,0.38023840736406966,8,0.5463254378986647,0.3283481539712043,0.011317337755137569,0.3494948012357938,,-0.03952519629989748,-0.05189025339286535,-0.07558329617287829,0.38023840736406966,10,0.007223794638412074,8.0,0.0,0.0,0.0,0.0,0.12576064908722112,0,0.0,0,,,,,0.45734942482464946,0.30379927266869033,0.49120975166782405,0.0010036181183874385,,,0.01074766792007722,0.0025852530379779637,0.00463854160043411,0.007223794638412074,1.487814709311803,2.3170360095663196
email-Eu-core,986,16064,32.5841784989858,kn,gt,metis,1,0.5,0.5031499003984065,0.0012942220114458259,12.5,ok,1,8083,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.20828228420977446,0.0,0.20828228420977446,42,0.31501441183220946,0.20395876555871878,0.0013659850270582128,0.20510814219466747,,-0.00432351865105568,-0.00432351865105568,-0.006389545078525599,0.20828228420977446,10,0.05160475505399518,42.0,0.0,0.0,0.0,0.0,0.02434077079107505,0,0.0,0,,,,,0.522566809620518,0.2915369759415776,0.6097880346000848,-0.0040290536041129215,,,0.056160725513473155,0.005839679040946066,0.04576507601304911,0.05160475505399518,1.088285865415134,1.227152457858038
email-Eu-core,986,16064,32.5841784989858,ld,gt,metis,0,0.5,0.4999377490039841,0.0,,ok,1,8031,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.20828228420977446,0.0,0.20828228420977446,42,0.14773083649631183,0.10605384309686054,0.0,0.10605384309686054,,-0.10222844111291392,-0.10222844111291392,-0.10222844111291392,0.20828228420977446,10,0.0924828099901788,42.0,7.0,0.007099391480730221,1.0,0.0,0.02434077079107505,0,0.0,0,,,,,0.2849484110111976,0.13625379692303702,0.4317823710016441,-0.005782935979351209,,,0.056160725513473155,0.049640610988717526,0.042842199001461266,0.0924828099901788,0.6072558296989152,1.310874017264091
email-Eu-core,986,16064,32.5841784989858,lsim,gt,metis,0,0.5,0.5001245019920317,1.1102230246251565e-16,,ok,1,8034,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.20828228420977446,0.0,0.20828228420977446,42,0.38268739330337964,0.19587358050368248,0.0,0.19587358050368248,,-0.012408703706091984,-0.012408703706091984,-0.012408703706091984,0.20828228420977446,10,0.11203272308921441,42.0,0.0,0.0,0.0,0.0,0.02434077079107505,0,0.0,0,,,,,0.5408020751523338,0.3149155858679037,0.635376294514978,-0.001249377989372815,,,0.056160725513473155,0.0741025889874436,0.03793013410177082,0.11203272308921441,0.5012885875205496,1.480636091683399
email-Eu-core,986,16064,32.5841784989858,mst_jaccard,gt,metis,0,0.5,0.5,0.0,7047,ok,1,8032,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.20828228420977446,0.0,0.20828228420977446,42,0.32599660806475295,0.17878787351527659,0.0,0.17878787351527659,,-0.029494410694497875,-0.029494410694497875,-0.029494410694497875,0.20828228420977446,10,0.10686506063211709,42.0,0.0,0.0,0.0,0.0,0.02434077079107505,0,0.0,0,,,,,0.5188657088395626,0.2936648468809576,0.6179795887138512,0.002463118674519619,,,0.056160725513473155,0.06919069093419239,0.0376743696979247,0.10686506063211709,0.5255293468349437,1.4906878592468336
email-Eu-core,986,16064,32.5841784989858,mst_random,gt,metis,1,0.5,0.5,0.0,7047,ok,1,8032,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.20828228420977446,0.0,0.20828228420977446,42,0.26296000323903596,0.1888584679428451,0.0075627749649283225,0.1957678692910132,,-0.01942381626692935,-0.01942381626692935,-0.03074995368377098,0.20828228420977446,10,0.11256669012364,42.0,0.0,0.0,0.0,0.0,0.02434077079107505,0,0.0,0,,,,,0.501532356075878,0.29220167966295724,0.610926551137324,0.007673358169910736,,,0.056160725513473155,0.06838124291971326,0.04418544720392674,0.11256669012364,0.4989106942008141,1.271023132441719
email-Eu-core,986,16064,32.5841784989858,lspar,gt,metis,0,0.5,0.5020542828685259,0.0,0.7265625,ok,1,8065,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.20828228420977446,0.0,0.20828228420977446,42,0.38624046946519863,0.1967675589040749,0.0,0.1967675589040749,,-0.011514725305699552,-0.011514725305699552,-0.011514725305699552,0.20828228420977446,10,0.11165768200298772,42.0,0.0,0.0,0.0,0.0,0.02434077079107505,0,0.0,0,,,,,0.5430027039413081,0.3109401271182254,0.6371395898999906,0.00705550254700074,,,0.056160725513473155,0.07220838300418109,0.03944929899880663,0.11165768200298772,0.5029723392607274,1.4236178319714137
email-Eu-core,986,16064,32.5841784989858,dspar,gt,metis,1,0.5,0.4981573705179283,0.0030280102837067367,0.5,ok,1,8002,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.20828228420977446,0.0,0.20828228420977446,42,0.3239872948285485,0.20848803684973755,0.004012919462598726,0.21250580154171664,,0.00020575263996308601,0.00020575263996308601,-0.004653252264225,0.20828228420977446,10,0.04969351056497544,42.0,0.0,0.0,0.0,0.0,0.02434077079107505,0,0.0,0,,,,,0.5403061957160687,0.306429471453697,0.627588612935384,0.008934176728934883,,,0.056160725513473155,0.00314294797135517,0.04655056259362027,0.04969351056497544,1.130142042189627,1.206445687966185
email-Eu-core,986,16064,32.5841784989858,kn,gt,metis,1,0.2,0.19681897410358565,0.0004101485659867753,3.75,ok,1,3162,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.20828228420977446,0.0,0.20828228420977446,42,0.44072264089574115,0.16062690322034817,0.001608853022713589,0.16232984986101412,,-0.04765538098942629,-0.04765538098942629,-0.0495859022203021,0.20828228420977446,10,0.039583459740970287,42.0,0.0,0.0,0.0,0.0,0.02434077079107505,0,0.0,0,,,,,0.4545988811654179,0.22930587490327642,0.551315035616599,0.0016268350547579817,,,0.056160725513473155,0.0063971070339903235,0.03318635270697996,0.039583459740970287,1.4187927452775133,1.6922837531845154
