arm,mu,d_nom,lfr_seed,noise_pct,detector,sparsifier,target_ret,realized_ret,status,m_clean,m_noisy,n_added,d_avg_clean,d_avg_noisy,k_planted,m_sparse,AMI_base,ARI_base,Q_noisy_base,Q_clean_base,nc_base,AMI,ARI,Q_noisy_transfer,Q_clean_transfer,nc_sparse,cv_sparse,AMI_chance,dAMI,dARI,dQ_noisy,dQ_clean
C,0.5,25,2,25,metis,lspar,0.5,0.50211,ok,140216,175270,35054,28.0432,35.054,108,88004,0.51008762077938,0.2857515351821458,0.17516854840452553,0.1990050450050365,108,0.5797871569214562,0.33745285640363337,0.17451963516719343,0.2049233549026246,108,0.027339348931530904,0.0017458466508562746,0.06969953614207625,0.05170132122148757,-0.0006489132373320994,0.005918309897588098
C,0.5,25,2,25,leiden,lspar,0.2,0.19541,ok,140216,175270,35054,28.0432,35.054,108,34250,0.7035253212094492,0.5700341079060814,0.30206844612413214,0.36637616117988087,31.333333333333332,0.7191033245001163,0.6831794315172305,0.28789215553080383,0.35172367404798516,57.333333333333336,0.6749229284378832,0.0014153426331456347,0.015578003290667053,0.11314532361114904,-0.014176290593328311,-0.014652487131895708
C,0.5,25,2,25,metis,lspar,0.2,0.19541,ok,140216,175270,35054,28.0432,35.054,108,34250,0.51008762077938,0.2857515351821458,0.17516854840452553,0.1990050450050365,108,0.5947794968624629,0.33603902388890317,0.1663333738276029,0.19578087316014567,108,0.02337862271392393,-0.001268670359105655,0.08469187608308293,0.050287488706757366,-0.008835174576922622,-0.003224171844890822
C,0.5,25,2,25,leiden,dspar,0.5,0.50009,ok,140216,175270,35054,28.0432,35.054,108,87650,0.7035253212094492,0.5700341079060814,0.30206844612413214,0.36637616117988087,31.333333333333332,0.29703988610980403,0.15708659584871365,0.22391204531796516,0.250680443140414,18.666666666666668,0.727164466404829,0.00030122779447023477,-0.4064854350996452,-0.4129475120573678,-0.07815640080616698,-0.11569571803946688
C,0.5,25,2,25,metis,dspar,0.5,0.50009,ok,140216,175270,35054,28.0432,35.054,108,87650,0.51008762077938,0.2857515351821458,0.17516854840452553,0.1990050450050365,108,0.3153266461235689,0.1557170071119077,0.13789716191008622,0.14614928169399283,108,0.023099783548769456,0.0004270417601999901,-0.19476097465581105,-0.1300345280702381,-0.03727138649443931,-0.05285576331104366
C,0.5,25,2,25,leiden,dspar,0.2,0.19964,ok,140216,175270,35054,28.0432,35.054,108,34991,0.7035253212094492,0.5700341079060814,0.30206844612413214,0.36637616117988087,31.333333333333332,0.03781362130950561,0.011662641502120008,0.08469479942433274,0.07662299731461815,36.333333333333336,1.3583016932008374,0.00031485934880273937,-0.6657116998999436,-0.5583714664039614,-0.21737364669979942,-0.28975316386526273
C,0.5,25,2,25,metis,dspar,0.2,0.19964,ok,140216,175270,35054,28.0432,35.054,108,34991,0.51008762077938,0.2857515351821458,0.17516854840452553,0.1990050450050365,108,0.07962131804926546,0.01517975386088378,0.07171729550640986,0.06323562075691326,108,0.01562561998769969,0.0008967677798713957,-0.4304663027301145,-0.27057178132126203,-0.10345125289811567,-0.13576942424812322
C,0.5,25,2,50,leiden,lspar,0.5,0.5017,ok,140216,210324,70108,28.0432,42.0648,108,105520,0.6300696716208977,0.4578174655484239,0.2527334899938954,0.35499810783909047,26.666666666666668,0.7200234844590155,0.6247642422573675,0.24966899784626673,0.36235402624167296,38.666666666666664,0.5787589046806493,-0.0005497000687318162,0.08995381283811787,0.1669467767089436,-0.0030644921476286613,0.007355918402582484
C,0.5,25,2,50,metis,lspar,0.5,0.5017,ok,140216,210324,70108,28.0432,42.0648,108,105520,0.48761567309663606,0.2807287654610259,0.15031237612618492,0.19359966160104883,108,0.5460565303198576,0.3181746799130401,0.14617962839716656,0.19779310208931988,108,0.027809350945320534,0.0007043594296627582,0.05844085722322151,0.03744591445201423,-0.004132747729018366,0.004193440488271055
C,0.5,25,2,50,leiden,lspar,0.2,0.20261,ok,140216,210324,70108,28.0432,42.0648,108,42613,0.6300696716208977,0.4578174655484239,0.2527334899938954,0.35499810783909047,26.666666666666668,0.6928697030089778,0.6444429172434846,0.24093934442920908,0.3485506257149032,51.0,0.6451632514709901,-0.00022404130072138878,0.0628000313880801,0.18662545169506067,-0.011794145564686304,-0.006447482124187276
C,0.5,25,2,50,metis,lspar,0.2,0.20261,ok,140216,210324,70108,28.0432,42.0648,108,42613,0.48761567309663606,0.2807287654610259,0.15031237612618492,0.19359966160104883,108,0.5659110857923465,0.3221075971011692,0.14230294202393975,0.19379781043847127,108,0.023286047324524616,0.0011144338134957894,0.07829541269571044,0.04137883164014333,-0.008009434102245166,0.00019814883742244604
C,0.5,25,2,50,leiden,dspar,0.5,0.50036,ok,140216,210324,70108,28.0432,42.0648,108,105237,0.6300696716208977,0.4578174655484239,0.2527334899938954,0.35499810783909047,26.666666666666668,0.2037800024050914,0.098293677478845,0.17121838194476405,0.20265981396200497,15.666666666666666,0.7069007587291815,9.474165414111646e-06,-0.42628966921580624,-0.3595237880695789,-0.08151510804913134,-0.1523382938770855
C,0.5,25,2,50,metis,dspar,0.5,0.50036,ok,140216,210324,70108,28.0432,42.0648,108,105237,0.48761567309663606,0.2807287654610259,0.15031237612618492,0.19359966160104883,108,0.24173234875778674,0.11546454922041989,0.10967046044165187,0.11904665067991554,108,0.02135040983213203,-0.0016455471813958194,-0.24588332433884932,-0.165264216240606,-0.040641915684533056,-0.07455301092113328
C,0.5,25,2,50,leiden,dspar,0.2,0.20007,ok,140216,210324,70108,28.0432,42.0648,108,42079,0.6300696716208977,0.4578174655484239,0.2527334899938954,0.35499810783909047,26.666666666666668,0.02481355917139419,0.006580104850047167,0.07276637365043408,0.06275775720162546,20.666666666666668,1.0573709206501298,0.0004840970323020141,-0.6052561124495035,-0.4512373606983767,-0.1799671163434613,-0.292240350637465
C,0.5,25,2,50,metis,dspar,0.2,0.20007,ok,140216,210324,70108,28.0432,42.0648,108,42079,0.48761567309663606,0.2807287654610259,0.15031237612618492,0.19359966160104883,108,0.055489364470137865,0.008443526910144857,0.06017511863747299,0.04774859569763908,108,0.013789851340750559,0.0026216554622696567,-0.4321263086264982,-0.272285238550881,-0.09013725748871193,-0.14585106590340974
C,0.5,25,2,100,leiden,lspar,0.5,0.49811,ok,140216,280432,140216,28.0432,56.0864,108,139687,0.5308943065840929,0.36549213173486467,0.19476150958031924,0.3364989108000831,22.666666666666668,0.6587508234888422,0.546953035639925,0.18904656599440858,0.35421614027353826,33.0,0.5580974909022753,0.000840134306150451,0.1278565169047493,0.18146090390506037,-0.0057149435859106534,0.017717229473455165
C,0.5,25,2,100,metis,lspar,0.5,0.49811,ok,140216,280432,140216,28.0432,56.0864,108,139687,0.4222177341554254,0.24239436822370874,0.11696370968898837,0.17852377331554625,108,0.5152175397460121,0.297571660565972,0.1125958142097595,0.18983608953125294,108,0.026820887382784337,-0.0011200996689825075,0.09299980559058674,0.05517729234226326,-0.0043678954792288616,0.011312316215706691
C,0.5,25,2,100,leiden,lspar,0.2,0.20256,ok,140216,280432,140216,28.0432,56.0864,108,56803,0.5308943065840929,0.36549213173486467,0.19476150958031924,0.3364989108000831,22.666666666666668,0.649808287252461,0.5954186213758685,0.1825659409677922,0.3424550375550903,44.666666666666664,0.6129595857836944,0.0005848492830262805,0.11891398066836811,0.22992648964100387,-0.012195568612527047,0.0059561267550072294
C,0.5,25,2,100,metis,lspar,0.2,0.20256,ok,140216,280432,140216,28.0432,56.0864,108,56803,0.4222177341554254,0.24239436822370874,0.11696370968898837,0.17852377331554625,108,0.5160431225593313,0.2953236888680637,0.10907927767008846,0.18668388358660265,108,0.024506325713986588,0.002464550035433509,0.09382538840390586,0.05292932064435496,-0.007884432018899906,0.008160110271056398
C,0.5,25,2,100,leiden,dspar,0.5,0.49978,ok,140216,280432,140216,28.0432,56.0864,108,140154,0.5308943065840929,0.36549213173486467,0.19476150958031924,0.3364989108000831,22.666666666666668,0.11492980452336955,0.04917310536033511,0.12368666639369397,0.15445430185903022,11.333333333333334,0.600866372871734,-6.537635136702028e-05,-0.41596450206072333,-0.3163190263745296,-0.07107484318662527,-0.18204460894105287
C,0.5,25,2,100,metis,dspar,0.5,0.49978,ok,140216,280432,140216,28.0432,56.0864,108,140154,0.4222177341554254,0.24239436822370874,0.11696370968898837,0.17852377331554625,108,0.14778780736979902,0.06516380156263427,0.08015399536075368,0.08764461184838769,108,0.020366639388961546,6.126036872010225e-05,-0.2744299267856264,-0.17723056666107448,-0.03680971432823468,-0.09087916146715856
C,0.5,25,2,100,leiden,dspar,0.2,0.19977,ok,140216,280432,140216,28.0432,56.0864,108,56023,0.5308943065840929,0.36549213173486467,0.19476150958031924,0.3364989108000831,22.666666666666668,0.015026251880394914,0.004943928863015721,0.06127950309801711,0.05491579324014897,11.0,0.776215608856103,0.00039732057814685943,-0.515868054703698,-0.36054820287184897,-0.13348200648230213,-0.28158311755993415
C,0.5,25,2,100,metis,dspar,0.2,0.19977,ok,140216,280432,140216,28.0432,56.0864,108,56023,0.4222177341554254,0.24239436822370874,0.11696370968898837,0.17852377331554625,108,0.03871269522380256,0.005510165726719401,0.04876484519082865,0.036829616020434636,108,0.013945608627808252,0.0018640598797804238,-0.38350503893162285,-0.23688420249698935,-0.0681988644981597,-0.14169415729511162
C,0.5,25,3,0,leiden,lspar,0.5,0.49787,ok,111211,111211,0,22.2422,22.2422,91,55369,0.7885080092354345,0.7037076617173449,0.3791529367100128,0.3791529367100128,36.333333333333336,0.7873175063559325,0.7431076023167827,0.37395665180790943,0.37395665180790943,43.666666666666664,0.5496090108146615,4.642606892303121e-05,-0.0011905028795020645,0.039399940599437855,-0.0051962849021033874,-0.0051962849021033874
C,0.5,25,3,0,metis,lspar,0.5,0.49787,ok,111211,111211,0,22.2422,22.2422,91,55369,0.6182240347534653,0.3657910269453699,0.24731908574729392,0.24731908574729392,91,0.6310836245841394,0.3785645913315796,0.2455931276813177,0.2455931276813177,91,0.028695992751602093,-0.0011000683153529426,0.012859589830674034,0.01277356438620969,-0.0017259580659762241,-0.0017259580659762241
C,0.5,25,3,0,leiden,lspar,0.2,0.19919,ok,111211,111211,0,22.2422,22.2422,91,22152,0.7885080092354345,0.7037076617173449,0.3791529367100128,0.3791529367100128,36.333333333333336,0.710292370961087,0.6811020800414731,0.35211107159974353,0.35211107159974353,55.0,0.5783384748624544,-0.00016219018284027012,-0.07821563827434752,-0.02260558167587179,-0.027041865110269292,-0.027041865110269292
C,0.5,25,3,0,metis,lspar,0.2,0.19919,ok,111211,111211,0,22.2422,22.2422,91,22152,0.6182240347534653,0.3657910269453699,0.24731908574729392,0.24731908574729392,91,0.6013535574806449,0.33066045882491263,0.2167740186205417,0.2167740186205417,91,0.020919369015340784,-0.0007147115182393527,-0.016870477272820428,-0.035130568120457284,-0.03054506712675223,-0.03054506712675223
C,0.5,25,3,0,leiden,dspar,0.5,0.49915,ok,111211,111211,0,22.2422,22.2422,91,55511,0.7885080092354345,0.7037076617173449,0.3791529367100128,0.3791529367100128,36.333333333333336,0.3480575079880685,0.171721352066175,0.27934062112934016,0.27934062112934016,22.666666666666668,0.9450882505014109,0.0007514978347145243,-0.440450501247366,-0.5319863096511699,-0.09981231558067266,-0.09981231558067266
C,0.5,25,3,0,metis,dspar,0.5,0.49915,ok,111211,111211,0,22.2422,22.2422,91,55511,0.6182240347534653,0.3657910269453699,0.24731908574729392,0.24731908574729392,91,0.40854171178973847,0.21272355353409714,0.19885272789527073,0.19885272789527073,91,0.02025635702686937,0.0018996820508397276,-0.20968232296372685,-0.15306747341127278,-0.04846635785202319,-0.04846635785202319
C,0.5,25,3,0,leiden,dspar,0.2,0.19873,ok,111211,111211,0,22.2422,22.2422,91,22101,0.7885080092354345,0.7037076617173449,0.3791529367100128,0.3791529367100128,36.333333333333336,0.07944171929834913,0.029901619678776886,0.11884039634993622,0.11884039634993622,300.6666666666667,3.2326377559970987,0.0002281278233563715,-0.7090662899370854,-0.673806042038568,-0.2603125403600766,-0.2603125403600766
C,0.5,25,3,0,metis,dspar,0.2,0.19873,ok,111211,111211,0,22.2422,22.2422,91,22101,0.6182240347534653,0.3657910269453699,0.24731908574729392,0.24731908574729392,91,0.11437665774261074,0.025434860666267704,0.10210736368382305,0.10210736368382305,91,0.014432601983010548,0.0011290083831620866,-0.5038473770108546,-0.3403561662791022,-0.14521172206347088,-0.14521172206347088
C,0.5,25,3,10,leiden,lspar,0.5,0.4989,ok,111211,122332,11121,22.2422,24.4664,91,61031,0.754986816163478,0.6330140066684171,0.3445792183851087,0.3744026770974607,34.333333333333336,0.7791199654184432,0.7358542274226353,0.340309495762346,0.370859160176259,45.0,0.5814698890524096,0.00031507395840187124,0.024133149254965236,0.10284022075421817,-0.004269722622762706,-0.0035435169212017503
C,0.5,25,3,10,metis,lspar,0.5,0.4989,ok,111211,122332,11121,22.2422,24.4664,91,61031,0.5634539834202021,0.33161911181593223,0.22413695523772817,0.236456135737858,91,0.6288256309571465,0.37989921809987737,0.2270741192040982,0.24273601471056067,91,0.02665745674290779,0.0010980127265367286,0.06537164753694436,0.048280106283945134,0.002937163966370032,0.006279878972702657
C,0.5,25,3,10,leiden,lspar,0.2,0.1992,ok,111211,122332,11121,22.2422,24.4664,91,24368,0.754986816163478,0.6330140066684171,0.3445792183851087,0.3744026770974607,34.333333333333336,0.6807402555355416,0.6372819921709723,0.316938981403666,0.34331333774155787,54.333333333333336,0.5959801478114106,-0.00016202652953114214,-0.07424656062793633,0.004267985502555138,-0.02764023698144269,-0.031089339355902856
C,0.5,25,3,10,metis,lspar,0.2,0.1992,ok,111211,122332,11121,22.2422,24.4664,91,24368,0.5634539834202021,0.33161911181593223,0.22413695523772817,0.236456135737858,91,0.577975277292023,0.32164533252014765,0.19975800426392948,0.21304239968778088,91,0.02030123148973973,0.0017797568675040462,0.014521293871820884,-0.00997377929578458,-0.02437895097379869,-0.023413736050077127
C,0.5,25,3,10,leiden,dspar,0.5,0.49868,ok,111211,122332,11121,22.2422,24.4664,91,61005,0.754986816163478,0.6330140066684171,0.3445792183851087,0.3744026770974607,34.333333333333336,0.22682917572062863,0.1021798555188189,0.22839869014099054,0.23345528373804525,16.333333333333332,0.8063015778378118,-0.0008106846427347577,-0.5281576404428493,-0.5308341511495982,-0.11618052824411815,-0.14094739335941547
C,0.5,25,3,10,metis,dspar,0.5,0.49868,ok,111211,122332,11121,22.2422,24.4664,91,61005,0.5634539834202021,0.33161911181593223,0.22413695523772817,0.236456135737858,91,0.30611095190245047,0.1453045359321089,0.1681241740853755,0.16941106133552944,91,0.018222513547806737,0.001836811996239843,-0.2573430315177517,-0.18631457588382333,-0.05601278115235267,-0.06704507440232857
C,0.5,25,3,10,leiden,dspar,0.2,0.19971,ok,111211,122332,11121,22.2422,24.4664,91,24431,0.754986816163478,0.6330140066684171,0.3445792183851087,0.3744026770974607,34.333333333333336,0.053343517596728014,0.01539734723640102,0.10261691027186111,0.0959506192227515,199.0,2.7416761822904903,0.0005681257213112192,-0.7016432985667499,-0.617616659432016,-0.2419623081132476,-0.2784520578747092
C,0.5,25,3,10,metis,dspar,0.2,0.19971,ok,111211,122332,11121,22.2422,24.4664,91,24431,0.5634539834202021,0.33161911181593223,0.22413695523772817,0.236456135737858,91,0.08038602696770936,0.016087210880186133,0.09244253475267433,0.085811338396254,91,0.014305942821079637,-0.0010775714017532544,-0.4830679564524928,-0.3155319009357461,-0.13169442048505384,-0.15064479734160402
C,0.5,25,3,25,leiden,lspar,0.5,0.49796,ok,111211,139014,27803,22.2422,27.8028,91,69224,0.7112677375142065,0.5851133785321552,0.3056548073813293,0.36941986747227856,31.666666666666668,0.7464884499543943,0.6902943497240351,0.29998444287311143,0.3666159784293836,41.666666666666664,0.5730441735953695,-0.0005970196173108324,0.035220712440187874,0.10518097119187997,-0.00567036450821784,-0.002803889042894969
C,0.5,25,3,25,metis,lspar,0.5,0.49796,ok,111211,139014,27803,22.2422,27.8028,91,69224,0.5228874768016318,0.30390981335167405,0.19831270100400608,0.22627989727655756,91,0.5875147156392889,0.3482001027682009,0.19819278667400642,0.23282030851518357,91,0.02808700767258769,-0.0008870083967945469,0.06462723883765709,0.04429028941652685,-0.00011991432999966523,0.006540411238626004
C,0.5,25,3,25,leiden,lspar,0.2,0.20033,ok,111211,139014,27803,22.2422,27.8028,91,27848,0.7112677375142065,0.5851133785321552,0.3056548073813293,0.36941986747227856,31.666666666666668,0.6531305199268159,0.6053770253459768,0.27911212465218566,0.3372964456983097,53.0,0.5959470530500053,-5.270915883221589e-05,-0.058137217587390544,0.020263646813821645,-0.02654268272914362,-0.032123421773968874
C,0.5,25,3,25,metis,lspar,0.2,0.20033,ok,111211,139014,27803,22.2422,27.8028,91,27848,0.5228874768016318,0.30390981335167405,0.19831270100400608,0.22627989727655756,91,0.5440447318864927,0.3019928289965178,0.1811668514106725,0.21149654486710984,91,0.021979990900817044,-0.0005778577370227379,0.021157255084860882,-0.0019169843551562482,-0.017145849593333568,-0.014783352409447725
C,0.5,25,3,25,leiden,dspar,0.5,0.50014,ok,111211,139014,27803,22.2422,27.8028,91,69526,0.7112677375142065,0.5851133785321552,0.3056548073813293,0.36941986747227856,31.666666666666668,0.13745062782883521,0.05161037195363872,0.18012537930503103,0.18358001801505477,12.0,0.7870699582959063,-0.00043723708352650173,-0.5738171096853713,-0.5335030065785165,-0.12552942807629824,-0.1858398494572238
C,0.5,25,3,25,metis,dspar,0.5,0.50014,ok,111211,139014,27803,22.2422,27.8028,91,69526,0.5228874768016318,0.30390981335167405,0.19831270100400608,0.22627989727655756,91,0.25489255211011413,0.11183333163790765,0.14598452412500063,0.14700401227913243,91,0.019663672088396922,0.0004638976450393876,-0.2679949246915177,-0.1920764817137664,-0.052328176879005456,-0.07927588499742513
C,0.5,25,3,25,leiden,dspar,0.2,0.20107,ok,111211,139014,27803,22.2422,27.8028,91,27951,0.7112677375142065,0.5851133785321552,0.3056548073813293,0.36941986747227856,31.666666666666668,0.036084407442136146,0.009801457203504596,0.09257399210073196,0.08094483190803535,69.66666666666667,1.6591250090397123,0.0002474425028108238,-0.6751833300720703,-0.5753119213286506,-0.2130808152805973,-0.2884750355642432
C,0.5,25,3,25,metis,dspar,0.2,0.20107,ok,111211,139014,27803,22.2422,27.8028,91,27951,0.5228874768016318,0.30390981335167405,0.19831270100400608,0.22627989727655756,91,0.06463465405296429,0.011375529445841323,0.08428234248246562,0.0722243861538742,91,0.016981754915202377,0.0011121883502161894,-0.4582528227486675,-0.29253428390583275,-0.11403035852154046,-0.15405551112268334
C,0.5,25,3,50,leiden,lspar,0.5,0.50436,ok,111211,166817,55606,22.2422,33.3634,91,84135,0.6326694246393142,0.4718492336817544,0.2568162029871212,0.35656647491971283,27.0,0.7140551447087008,0.6395759933746665,0.25130668572083487,0.3612093410690074,38.666666666666664,0.5924940703605571,0.0006503573948834702,0.0813857200693866,0.16772675969291212,-0.005509517266286346,0.0046428661492945444
C,0.5,25,3,50,metis,lspar,0.5,0.50436,ok,111211,166817,55606,22.2422,33.3634,91,84135,0.48482937342926585,0.2835233563302189,0.17093779169810555,0.21797723191609814,91,0.5454642368689567,0.3206333629052047,0.1664500480149561,0.22355490239220308,91,0.02811938832905154,0.001221640093083115,0.06063486343969088,0.03711000657498581,-0.004487743683149442,0.00557767047610494
C,0.5,25,3,50,leiden,lspar,0.2,0.19632,ok,111211,166817,55606,22.2422,33.3634,91,32750,0.6326694246393142,0.4718492336817544,0.2568162029871212,0.35656647491971283,27.0,0.6079113236275261,0.5431688978384455,0.23148730052485955,0.32666667658266973,50.333333333333336,0.6217103166067931,-0.0009438564946291061,-0.024758101011788103,0.07131966415669105,-0.02532890246226166,-0.029899798337043093
C,0.5,25,3,50,metis,lspar,0.2,0.19632,ok,111211,166817,55606,22.2422,33.3634,91,32750,0.48482937342926585,0.2835233563302189,0.17093779169810555,0.21797723191609814,91,0.5206397635792367,0.29124176012387915,0.15612500080063071,0.20872610810397968,91,0.022267914136712492,0.0001965585878870326,0.03581039014997084,0.0077184037936602334,-0.014812790897474837,-0.009251123812118456
C,0.5,25,3,50,leiden,dspar,0.5,0.49989,ok,111211,166817,55606,22.2422,33.3634,91,83390,0.6326694246393142,0.4718492336817544,0.2568162029871212,0.35656647491971283,27.0,0.1213271088332663,0.04484716731058988,0.15924008636382847,0.17006130937801803,11.333333333333334,0.7360756168142655,-0.00011092500200965779,-0.5113423158060479,-0.42700206637116456,-0.09757611662329274,-0.1865051655416948
C,0.5,25,3,50,metis,dspar,0.5,0.49989,ok,111211,166817,55606,22.2422,33.3634,91,83390,0.48482937342926585,0.2835233563302189,0.17093779169810555,0.21797723191609814,91,0.15510817950225098,0.05796315584411065,0.11276908025384733,0.10937989378403672,91,0.018812230064508564,0.0012414476242062695,-0.3297211939270149,-0.22556020048610825,-0.058168711444258225,-0.10859733813206142
C,0.5,25,3,50,leiden,dspar,0.2,0.19988,ok,111211,166817,55606,22.2422,33.3634,91,33343,0.6326694246393142,0.4718492336817544,0.2568162029871212,0.35656647491971283,27.0,0.02309529343531409,0.004494694852492859,0.07902617841811889,0.06434959331830807,40.0,1.2982379887365607,-6.413407888818648e-05,-0.6095741312040001,-0.46735453882926153,-0.17779002456900234,-0.29221688160140474
C,0.5,25,3,50,metis,dspar,0.2,0.19988,ok,111211,166817,55606,22.2422,33.3634,91,33343,0.48482937342926585,0.2835233563302189,0.17093779169810555,0.21797723191609814,91,0.05135335578982812,0.00833074490726683,0.07243585370381801,0.05800306012526358,91,0.015170365849247011,-0.0015283313510821926,-0.4334760176394377,-0.2751926114229521,-0.09850193799428754,-0.15997417179083456
C,0.5,25,3,100,leiden,lspar,0.5,0.50119,ok,111211,222422,111211,22.2422,44.4844,91,111475,0.4929024243402267,0.3151521337154832,0.1954508610110708,0.3235606544717154,22.333333333333332,0.6419499933338328,0.5463254873765736,0.190202696037765,0.3496205127683943,33.0,0.5719553801759084,9.349324508571533e-05,0.14904756899360616,0.23117335366109043,-0.005248164973305797,0.026059858296678895
C,0.5,25,3,100,metis,lspar,0.5,0.50119,ok,111211,222422,111211,22.2422,44.4844,91,111475,0.42896544054308333,0.25075625355394915,0.13408904035941227,0.20423332504798608,91,0.48932792233472105,0.28879077177062445,0.12565206177193713,0.20865288075842958,91,0.027198161702585714,-0.0006651171995926222,0.06036248179163772,0.038034518216675306,-0.008436978587475136,0.004419555710443501
C,0.5,25,3,100,leiden,lspar,0.2,0.20145,ok,111211,222422,111211,22.2422,44.4844,91,44807,0.4929024243402267,0.3151521337154832,0.1954508610110708,0.3235606544717154,22.333333333333332,0.5579510173937711,0.48017987871791185,0.17668394746531432,0.31873234470092804,42.333333333333336,0.6249618582672971,-0.0005950185397637708,0.06504859305354438,0.16502774500242867,-0.018766913545756464,-0.0048283097707873535
C,0.5,25,3,100,metis,lspar,0.2,0.20145,ok,111211,222422,111211,22.2422,44.4844,91,44807,0.42896544054308333,0.25075625355394915,0.13408904035941227,0.20423332504798608,91,0.46833039346663474,0.2684471486592812,0.12208687358880413,0.20257178744694918,91,0.024374987179483807,0.001751649922923648,0.03936495292355141,0.01769089510533206,-0.012002166770608141,-0.0016615376010369054
C,0.5,25,3,100,leiden,dspar,0.5,0.50055,ok,111211,222422,111211,22.2422,44.4844,91,111333,0.4929024243402267,0.3151521337154832,0.1954508610110708,0.3235606544717154,22.333333333333332,0.0755980192775757,0.027898824697703398,0.11860165581249732,0.12774626725032298,11.333333333333334,0.6188605366503733,0.00044636523446206933,-0.417304405062651,-0.2872533090177798,-0.07684920519857347,-0.1958143872213924
C,0.5,25,3,100,metis,dspar,0.5,0.50055,ok,111211,222422,111211,22.2422,44.4844,91,111333,0.42896544054308333,0.25075625355394915,0.13408904035941227,0.20423332504798608,91,0.09301236343670946,0.027359455201458487,0.08511758371873242,0.07802327680331721,91,0.018812230064508564,-0.00035001938284862945,-0.3359530771063739,-0.22339679835249066,-0.04897145664067985,-0.12621004824466886
C,0.5,25,3,100,leiden,dspar,0.2,0.20008,ok,111211,222422,111211,22.2422,44.4844,91,44502,0.4929024243402267,0.3151521337154832,0.1954508610110708,0.3235606544717154,22.333333333333332,0.010678010284743064,0.002439441058143081,0.0664314736007325,0.05285773355239969,13.666666666666666,0.745889515803612,-0.00036929154334559627,-0.4822244140554836,-0.3127126926573401,-0.1290193874103383,-0.2707029209193157
C,0.5,25,3,100,metis,dspar,0.2,0.20008,ok,111211,222422,111211,22.2422,44.4844,91,44502,0.42896544054308333,0.25075625355394915,0.13408904035941227,0.20423332504798608,91,0.03134739559789161,0.004259676762207461,0.05797188333532895,0.0431827274282605,91,0.014989329538041385,0.0002912741638898398,-0.3976180449451917,-0.2464965767917417,-0.07611715702408332,-0.16105059761972557
C,0.5,50,1,0,leiden,lspar,0.5,0.49905,ok,240080,240080,0,48.016,48.016,106,119813,0.8171930164945276,0.7007547580619361,0.36109699761176367,0.36109699761176367,37.333333333333336,0.8547939144760708,0.8016318184683381,0.36089032874730326,0.36089032874730326,50.0,0.6402503393763072,0.0007469967957274144,0.0376008979815432,0.10087706040640199,-0.0002066688644604131,-0.0002066688644604131
C,0.5,50,1,0,metis,lspar,0.5,0.49905,ok,240080,240080,0,48.016,48.016,106,119813,0.6196095995120239,0.34780332658057916,0.18217738831342842,0.18217738831342842,106,0.6512168416934435,0.37333927991953647,0.18436194520638244,0.18436194520638244,106,0.029549957698785295,-0.0007752121606905089,0.03160724218141964,0.025535953338957307,0.0021845568929540204,0.0021845568929540204
C,0.5,50,1,0,leiden,lspar,0.2,0.19811,ok,240080,240080,0,48.016,48.016,106,47562,0.8171930164945276,0.7007547580619361,0.36109699761176367,0.36109699761176367,37.333333333333336,0.8831012356766735,0.8754863625345566,0.35936808926359665,0.35936808926359665,63.0,0.7199142185477213,0.00031251639785919897,0.06590821918214596,0.17473160447262048,-0.0017289083481670242,-0.0017289083481670242
C,0.5,50,1,0,metis,lspar,0.2,0.19811,ok,240080,240080,0,48.016,48.016,106,47562,0.6196095995120239,0.34780332658057916,0.18217738831342842,0.18217738831342842,106,0.7398481282246803,0.43125542032582614,0.18319946674479878,0.18319946674479878,106,0.02834148902227969,-0.00013206778408997866,0.12023852871265639,0.08345209374524698,0.0010220784313703657,0.0010220784313703657
C,0.5,50,1,0,leiden,dspar,0.5,0.49881,ok,240080,240080,0,48.016,48.016,106,119755,0.8171930164945276,0.7007547580619361,0.36109699761176367,0.36109699761176367,37.333333333333336,0.7207692256757166,0.5640044146519411,0.3475514211157417,0.3475514211157417,33.666666666666664,0.6485428926961201,0.0002749154459096544,-0.09642379081881103,-0.13675034340999503,-0.01354557649602195,-0.01354557649602195
C,0.5,50,1,0,metis,dspar,0.5,0.49881,ok,240080,240080,0,48.016,48.016,106,119755,0.6196095995120239,0.34780332658057916,0.18217738831342842,0.18217738831342842,106,0.609460570684459,0.34805764907269754,0.17182129576538754,0.17182129576538754,106,0.02758332829808615,-0.00018193419210645788,-0.010149028827564854,0.0002543224921183751,-0.010356092548040874,-0.010356092548040874
C,0.5,50,1,0,leiden,dspar,0.2,0.19949,ok,240080,240080,0,48.016,48.016,106,47894,0.8171930164945276,0.7007547580619361,0.36109699761176367,0.36109699761176367,37.333333333333336,0.1456907211089792,0.06643356318727865,0.1463853864749923,0.1463853864749923,19.0,1.1323371593901452,0.0009079291445330437,-0.6715022953855484,-0.6343211948746574,-0.21471161113677137,-0.21471161113677137
C,0.5,50,1,0,metis,dspar,0.2,0.19949,ok,240080,240080,0,48.016,48.016,106,47894,0.6196095995120239,0.34780332658057916,0.18217738831342842,0.18217738831342842,106,0.24582073849044336,0.10195404640088002,0.09084063707736376,0.09084063707736376,106,0.018003333024748498,-0.00011666123524482868,-0.3737888610215805,-0.24584928017969915,-0.09133675123606466,-0.09133675123606466
