network,algo,arm,target_ret,spar_seed,algo_seed,realized_ret,m_sparse,Q_native,Q_orig,k,t_detect
email-Enron,infomap,dspar,0.8,201,302,0.798298,144341,0.557378227288629,0.47735398831264403,1093,1.1999361250200309
email-Enron,infomap,dspar,0.5,200,300,0.500014,90408,0.6343734770370274,0.36445667244157215,1436,1.1308542789774947
email-Enron,infomap,dspar,0.5,200,301,0.500014,90408,0.6317965519559441,0.3584881799468686,1431,1.1036262820125557
email-Enron,infomap,dspar,0.5,200,302,0.500014,90408,0.6343871386930563,0.36381360293641923,1456,1.1874912650091574
email-Enron,infomap,dspar,0.5,201,300,0.500257,90452,0.6307331260572158,0.36237610776851553,1440,1.1519329120055772
email-Enron,infomap,dspar,0.5,201,301,0.500257,90452,0.6341464377983893,0.3675424923003825,1441,1.147802933002822
email-Enron,infomap,dspar,0.5,201,302,0.500257,90452,0.6310811576675781,0.3627841340732262,1438,1.1755622919881716
email-Enron,infomap,lspar,0.5,,300,0.505401,91382,0.6881940245875711,0.40547716833592623,1566,0.8846423569484614
email-Enron,infomap,lspar,0.5,,301,0.505401,91382,0.6880810362874007,0.4066957367246667,1570,1.103400711028371
email-Enron,infomap,lspar,0.5,,302,0.505401,91382,0.6873672912161368,0.405783934196207,1576,1.0738405360025354
email-Enron,louvain,baseline,1.0,,100,1.0,180811,0.6017147062795162,0.6017147062795162,167,0.30378888198174536
email-Enron,louvain,baseline,1.0,,101,1.0,180811,0.61021583861073,0.61021583861073,171,0.20441275602206588
email-Enron,louvain,baseline,1.0,,102,1.0,180811,0.6066594563873108,0.6066594563873108,176,0.3438907550298609
email-Enron,louvain,dspar,0.8,200,300,0.799913,144633,0.6618350239333983,0.5976783380808561,122,0.29313460999401286
email-Enron,louvain,dspar,0.8,200,301,0.799913,144633,0.6704891551614757,0.6082426689780462,127,0.30601815303089097
email-Enron,louvain,dspar,0.8,200,302,0.799913,144633,0.6684433473241238,0.6049726671105812,131,0.3113482790067792
email-Enron,louvain,dspar,0.8,201,300,0.798298,144341,0.6630702534038202,0.5959830366836726,115,0.3259770900476724
email-Enron,louvain,dspar,0.8,201,301,0.798298,144341,0.6632647591360599,0.5978284097129863,121,0.2942757459823042
email-Enron,louvain,dspar,0.8,201,302,0.798298,144341,0.6616185717657658,0.595999047133018,130,0.306042936979793
email-Enron,louvain,dspar,0.5,200,300,0.500014,90408,0.7587636827531999,0.5635306106939814,72,0.16685078100999817
email-Enron,louvain,dspar,0.5,200,301,0.500014,90408,0.7605632673753355,0.5645414299799134,83,0.18388890399364755
email-Enron,louvain,dspar,0.5,200,302,0.500014,90408,0.7580018742385102,0.5561552668454794,72,0.18287396302912384
email-Enron,louvain,dspar,0.5,201,300,0.500257,90452,0.7591358956823767,0.566120194441067,81,0.20524852100061253
email-Enron,louvain,dspar,0.5,201,301,0.500257,90452,0.7589759756534699,0.563696515395963,76,0.22524084901669994
email-Enron,louvain,dspar,0.5,201,302,0.500257,90452,0.7604789312061127,0.5706733948079008,81,0.18461408402072266
email-Enron,louvain,lspar,0.5,,300,0.505401,91382,0.7982110386548612,0.5758296014304057,366,0.17052593198604882
email-Enron,louvain,lspar,0.5,,301,0.505401,91382,0.7981074460080578,0.57997886650785,361,0.16879514895845205
email-Enron,louvain,lspar,0.5,,302,0.505401,91382,0.7956487770405555,0.5772151303405272,376,0.1879985110135749
email-Enron,labelprop,baseline,1.0,,100,1.0,180811,0.30745756344079067,0.30745756344079067,895,0.19589058397104964
email-Enron,labelprop,baseline,1.0,,101,1.0,180811,0.3029120523633906,0.3029120523633906,895,0.2459867520374246
email-Enron,labelprop,baseline,1.0,,102,1.0,180811,0.3188679128867562,0.3188679128867562,898,0.17106634395895526
email-Enron,labelprop,dspar,0.8,200,300,0.799913,144633,0.4057009015937191,0.35441179352417596,936,0.6961845409823582
email-Enron,labelprop,dspar,0.8,200,301,0.799913,144633,0.2717150187118869,0.22225553470539847,929,0.28987165295984596
email-Enron,labelprop,dspar,0.8,200,302,0.799913,144633,0.3638993098364714,0.3162336963264635,919,0.2627638059784658
email-Enron,labelprop,dspar,0.8,201,300,0.798298,144341,0.3744057177373162,0.3248375102639231,940,0.29460473597282544
email-Enron,labelprop,dspar,0.8,201,301,0.798298,144341,0.3859753713410971,0.33774916965144475,925,0.29755398095585406
email-Enron,labelprop,dspar,0.8,201,302,0.798298,144341,0.3799277755419424,0.3285607843234925,967,0.27171603695023805
email-Enron,labelprop,dspar,0.5,200,300,0.500014,90408,0.6813064815423916,0.49408150244647236,1400,0.5972508690319955
email-Enron,labelprop,dspar,0.5,200,301,0.500014,90408,0.6423611124569063,0.4491207438879491,1252,0.6742891349713318
email-Enron,labelprop,dspar,0.5,200,302,0.500014,90408,0.6438161474591879,0.45245707765696264,1208,0.6292854960192926
email-Enron,labelprop,dspar,0.5,201,300,0.500257,90452,0.5947327832675102,0.4013848691159046,1206,0.7918107769801281
email-Enron,labelprop,dspar,0.5,201,301,0.500257,90452,0.6783608469332186,0.48590777566569154,1379,1.089792160957586
email-Enron,labelprop,dspar,0.5,201,302,0.500257,90452,0.6313513960251619,0.44354270004464846,1243,0.612915780977346
email-Enron,labelprop,lspar,0.5,,300,0.505401,91382,0.7139702249354503,0.46881572343944583,1816,0.5433308909996413
email-Enron,labelprop,lspar,0.5,,301,0.505401,91382,0.721029782376532,0.48091969999699774,1806,0.44281666504684836
email-Enron,labelprop,lspar,0.5,,302,0.505401,91382,0.7111470766474023,0.45785460097571024,1856,0.36208116298075765
com-DBLP,infomap,baseline,1.0,,100,1.0,1049866,0.730548991838175,0.730548991838175,14273,21.564999630034436
com-DBLP,infomap,baseline,1.0,,101,1.0,1049866,0.7300964820040312,0.7300964820040312,14306,21.95144713600166
com-DBLP,infomap,baseline,1.0,,102,1.0,1049866,0.730710933693526,0.730710933693526,14318,18.12806575302966
com-DBLP,infomap,dspar,0.8,200,300,0.799992,839884,0.7738723125567276,0.6973977319200044,15552,19.63573533599265
com-DBLP,infomap,dspar,0.8,200,301,0.799992,839884,0.7737553670156705,0.6970529430234982,15584,22.022930510982405
com-DBLP,infomap,dspar,0.8,200,302,0.799992,839884,0.774237505452679,0.6977208775389424,15515,21.706361577031203
com-DBLP,infomap,dspar,0.8,201,300,0.799383,839245,0.7743907527703068,0.697016636111829,15549,22.178354373027105
com-DBLP,infomap,dspar,0.8,201,301,0.799383,839245,0.7745406552282526,0.6974528644731295,15492,18.895755689998623
com-DBLP,infomap,dspar,0.8,201,302,0.799383,839245,0.7746192256270764,0.6976124006242463,15469,18.761630658991635
com-DBLP,infomap,dspar,0.5,200,300,0.499588,524500,0.8396536846313915,0.5974760963871065,23185,16.472753681009635
com-DBLP,infomap,dspar,0.5,200,301,0.499588,524500,0.8398098346276216,0.5989674262015551,23164,13.418884975020774
com-DBLP,infomap,dspar,0.5,200,302,0.499588,524500,0.8396576015962162,0.5971617962198212,23174,16.68472096399637
com-DBLP,infomap,dspar,0.5,201,300,0.500183,525125,0.8393798142403036,0.5969050488410433,23137,13.499027073965408
com-DBLP,infomap,dspar,0.5,201,301,0.500183,525125,0.8397297241119163,0.5974957552911027,23090,16.510972735006362
com-DBLP,infomap,dspar,0.5,201,302,0.500183,525125,0.839568232029774,0.5978807501415689,23100,16.327407089003827
com-DBLP,infomap,lspar,0.5,,300,0.503042,528127,0.9122383155204409,0.6088393671905812,29594,9.857303012977354
com-DBLP,infomap,lspar,0.5,,301,0.503042,528127,0.9120737289433452,0.6084263077910421,29608,9.957995278993621
com-DBLP,infomap,lspar,0.5,,302,0.503042,528127,0.9121664666480351,0.6085701363863083,29614,9.834745315019973
com-DBLP,louvain,baseline,1.0,,100,1.0,1049866,0.8208458990819893,0.8208458990819893,202,5.191728896985296
com-DBLP,louvain,baseline,1.0,,101,1.0,1049866,0.8212744594558619,0.8212744594558619,240,5.963566815014929
com-DBLP,louvain,baseline,1.0,,102,1.0,1049866,0.821327320623374,0.821327320623374,219,4.971579445002135
com-DBLP,louvain,dspar,0.8,200,300,0.799992,839884,0.8525562023359058,0.8059038364383356,195,3.290776754030958
com-DBLP,louvain,dspar,0.8,200,301,0.799992,839884,0.8522609203034666,0.8053544378084847,198,2.836487610009499
com-DBLP,louvain,dspar,0.8,200,302,0.799992,839884,0.8526432450090986,0.8053924638514293,200,2.746575416007545
com-DBLP,louvain,dspar,0.8,201,300,0.799383,839245,0.8527144385562889,0.8053691749025929,200,3.7836633659899235
com-DBLP,louvain,dspar,0.8,201,301,0.799383,839245,0.8521438323897618,0.8035922256389961,209,3.164591750013642
com-DBLP,louvain,dspar,0.8,201,302,0.799383,839245,0.8524510516631504,0.8050900611596494,207,2.9222205829573795
com-DBLP,louvain,dspar,0.5,200,300,0.499588,524500,0.9083804947759748,0.7343352081250096,3068,2.219363109965343
com-DBLP,louvain,dspar,0.5,200,301,0.499588,524500,0.9083615380193019,0.7345114522405923,3069,1.9974777470342815
com-DBLP,louvain,dspar,0.5,200,302,0.499588,524500,0.9083561504978455,0.735145131883289,3073,1.755409095028881
com-DBLP,louvain,dspar,0.5,201,300,0.500183,525125,0.9083877621810015,0.7357011249281482,3081,2.0461767240194604
com-DBLP,louvain,dspar,0.5,201,301,0.500183,525125,0.9080859439310657,0.7330301603835101,3089,2.095528755977284
com-DBLP,louvain,dspar,0.5,201,302,0.500183,525125,0.9078153900967555,0.7327862340510937,3072,1.8655790879856795
com-DBLP,louvain,lspar,0.5,,300,0.503042,528127,0.9638030520202672,0.7226365252126855,10946,1.3592811760026962
com-DBLP,louvain,lspar,0.5,,301,0.503042,528127,0.9638596047409727,0.7240385512103644,10944,1.5668202300439589
com-DBLP,louvain,lspar,0.5,,302,0.503042,528127,0.9638533580996672,0.7225639044860018,10951,1.350208104995545
com-DBLP,labelprop,baseline,1.0,,100,1.0,1049866,0.6857763206452225,0.6857763206452225,24643,14.76545362797333
com-DBLP,labelprop,baseline,1.0,,101,1.0,1049866,0.6786564582076071,0.6786564582076071,20884,54.595120435988065
com-DBLP,labelprop,baseline,1.0,,102,1.0,1049866,0.6928298906986838,0.6928298906986838,24254,27.680529873992782
com-DBLP,labelprop,dspar,0.8,200,300,0.799992,839884,0.7053175284398248,0.6319405521304097,28086,14.513483960006852
com-DBLP,labelprop,dspar,0.8,200,301,0.799992,839884,0.7061848208452655,0.6337495345509675,27891,12.007937595015392
com-DBLP,labelprop,dspar,0.8,200,302,0.799992,839884,0.7057320626920428,0.6329660233038067,27937,9.994832047028467
com-DBLP,labelprop,dspar,0.8,201,300,0.799383,839245,0.7077386660157741,0.6356874098033978,27763,14.292490840016399
com-DBLP,labelprop,dspar,0.8,201,301,0.799383,839245,0.7065636653602225,0.632318107736179,27848,14.3374716140097
com-DBLP,labelprop,dspar,0.8,201,302,0.799383,839245,0.7059746695764891,0.6319465132781246,27936,11.98848825902678
com-DBLP,labelprop,dspar,0.5,200,300,0.499588,524500,0.7783129235815198,0.5210545595329319,37319,9.829619196010754
com-DBLP,labelprop,dspar,0.5,200,301,0.499588,524500,0.7786630997809098,0.5247872360868209,37225,10.998318559024483
com-DBLP,labelprop,dspar,0.5,200,302,0.499588,524500,0.7778720648763762,0.5238043011328484,37374,11.280703306023497
com-DBLP,labelprop,dspar,0.5,201,300,0.500183,525125,0.7789341135061587,0.5195848349019778,37188,12.429947376949713
com-DBLP,labelprop,dspar,0.5,201,301,0.500183,525125,0.7778891529923981,0.5210364041523442,37317,10.31620782596292
com-DBLP,labelprop,dspar,0.5,201,302,0.500183,525125,0.7778452172382221,0.5175049482319043,37318,10.875532103993464
com-DBLP,labelprop,lspar,0.5,,300,0.503042,528127,0.8693982451272164,0.5516547581405845,39599,6.276708782999776
com-DBLP,labelprop,lspar,0.5,,301,0.503042,528127,0.8700532986037595,0.5530646967087375,39507,8.531555371009745
com-DBLP,labelprop,lspar,0.5,,302,0.503042,528127,0.8699070232871468,0.5536335391486974,39560,7.420613466005307
com-Amazon,infomap,baseline,1.0,,100,1.0,925872,0.83259535472681,0.83259535472681,15383,21.245604043011554
com-Amazon,infomap,baseline,1.0,,101,1.0,925872,0.8328196134602386,0.8328196134602386,15388,24.139334598032292
com-Amazon,infomap,baseline,1.0,,102,1.0,925872,0.8325392315024517,0.8325392315024517,15354,22.141463726991788
com-Amazon,infomap,dspar,0.8,200,300,0.800266,740944,0.8325086179260532,0.8009740698946953,17125,24.646942276041955
com-Amazon,infomap,dspar,0.8,200,301,0.800266,740944,0.8317403407785124,0.7999036269629036,17225,30.028815475990996
com-Amazon,infomap,dspar,0.8,200,302,0.800266,740944,0.832332510254365,0.8007850543996095,17148,23.371838733030017
com-Amazon,infomap,dspar,0.8,201,300,0.799548,740279,0.8323193694218248,0.8005838358089101,17186,24.14272882998921
com-Amazon,infomap,dspar,0.8,201,301,0.799548,740279,0.8322196262529352,0.8002624188414877,17202,27.08602649200475
com-Amazon,infomap,dspar,0.8,201,302,0.799548,740279,0.8322219604037773,0.8001700929975154,17186,26.72977744799573
com-Amazon,infomap,dspar,0.5,200,300,0.500018,462953,0.8683462430902023,0.6662464898624252,31321,21.466649979993235
com-Amazon,infomap,dspar,0.5,200,301,0.500018,462953,0.8686114120866493,0.6670269042858479,31286,21.002544606046285
com-Amazon,infomap,dspar,0.5,200,302,0.500018,462953,0.8683117243176616,0.6663212087849876,31271,17.575563793012407
com-Amazon,infomap,dspar,0.5,201,300,0.499861,462807,0.8669403638341636,0.6628595069799553,31645,19.322085563035216
com-Amazon,infomap,dspar,0.5,201,301,0.499861,462807,0.8673266589981523,0.6633136845342734,31594,16.9035660509835
com-Amazon,infomap,dspar,0.5,201,302,0.499861,462807,0.8672643877664459,0.663815184643194,31585,24.897508695023134
com-Amazon,infomap,lspar,0.5,,300,0.541769,501609,0.9146101176876091,0.7064127221671399,27947,13.656103094981518
com-Amazon,infomap,lspar,0.5,,301,0.541769,501609,0.914717843900142,0.706528397722121,27928,13.735887946968433
com-Amazon,infomap,lspar,0.5,,302,0.541769,501609,0.9146044717354251,0.70632567838886,27918,13.533971927012317
com-Amazon,louvain,baseline,1.0,,100,1.0,925872,0.9259752003127877,0.9259752003127877,231,2.851588072022423
com-Amazon,louvain,baseline,1.0,,101,1.0,925872,0.9259056134528141,0.9259056134528141,244,3.4489948760019615
com-Amazon,louvain,baseline,1.0,,102,1.0,925872,0.9258687111945618,0.9258687111945618,252,3.188893847982399
com-Amazon,louvain,dspar,0.8,200,300,0.800266,740944,0.9260990225746921,0.9179638919724357,366,3.2463603719952516
com-Amazon,louvain,dspar,0.8,200,301,0.800266,740944,0.9256260142591203,0.9171791162271767,367,3.70380495802965
com-Amazon,louvain,dspar,0.8,200,302,0.800266,740944,0.926366747405237,0.9183093431437955,366,3.965263592021074
com-Amazon,louvain,dspar,0.8,201,300,0.799548,740279,0.9257551991726561,0.9169219634031825,395,2.8766945900279097
com-Amazon,louvain,dspar,0.8,201,301,0.799548,740279,0.9258454315078286,0.9168869661598401,401,2.9952430080156773
com-Amazon,louvain,dspar,0.8,201,302,0.799548,740279,0.92579057123605,0.9170284120344487,420,3.2001807750202715
com-Amazon,louvain,dspar,0.5,200,300,0.500018,462953,0.9484488419751498,0.831550522051933,12039,3.206003808998503
com-Amazon,louvain,dspar,0.5,200,301,0.500018,462953,0.948656591830447,0.8317342254453587,12053,2.8943109220126644
com-Amazon,louvain,dspar,0.5,200,302,0.500018,462953,0.9485679399469585,0.8321096908650077,12042,2.8471063540200703
com-Amazon,louvain,dspar,0.5,201,300,0.499861,462807,0.948175834746361,0.8305155717428568,12350,3.499110505974386
com-Amazon,louvain,dspar,0.5,201,301,0.499861,462807,0.9479858185348784,0.8307214340778126,12355,3.1631795419962145
com-Amazon,louvain,dspar,0.5,201,302,0.499861,462807,0.9483627099685484,0.8314540181127454,12357,2.8988526379689574
com-Amazon,louvain,lspar,0.5,,300,0.541769,501609,0.9727353598179386,0.8504253464488533,8651,1.7922393710468896
com-Amazon,louvain,lspar,0.5,,301,0.541769,501609,0.9728019961047423,0.849690302791111,8662,1.6361640220275149
com-Amazon,louvain,lspar,0.5,,302,0.541769,501609,0.9727781477298462,0.8495457222917072,8653,1.5179428940173239
com-Amazon,labelprop,baseline,1.0,,100,1.0,925872,0.7845622029379078,0.7845622029379078,22482,14.457361289008986
com-Amazon,labelprop,baseline,1.0,,101,1.0,925872,0.7830345742252282,0.7830345742252282,22561,14.47236574901035
com-Amazon,labelprop,baseline,1.0,,102,1.0,925872,0.7842501134787626,0.7842501134787626,22396,18.160551163950004
com-Amazon,labelprop,dspar,0.8,200,300,0.800266,740944,0.7746444930801901,0.7282180674452156,26538,16.741832230007276
com-Amazon,labelprop,dspar,0.8,200,301,0.800266,740944,0.775796713509349,0.7296663627087105,26371,24.568895671982318
com-Amazon,labelprop,dspar,0.8,200,302,0.800266,740944,0.7765914693274958,0.7312250268662452,26365,18.880513291980606
com-Amazon,labelprop,dspar,0.8,201,300,0.799548,740279,0.7772299644369437,0.731630246730903,26395,19.964643195969984
com-Amazon,labelprop,dspar,0.8,201,301,0.799548,740279,0.775024332369348,0.7281456214775637,26520,17.546684138011187
com-Amazon,labelprop,dspar,0.8,201,302,0.799548,740279,0.7754964339354071,0.7290695996518003,26455,14.220967224042397
com-Amazon,labelprop,dspar,0.5,200,300,0.500018,462953,0.8177304628389604,0.5772068308806393,41659,14.194346998003311
com-Amazon,labelprop,dspar,0.5,200,301,0.500018,462953,0.8168757688015366,0.576344538579812,41766,14.902030400000513
com-Amazon,labelprop,dspar,0.5,200,302,0.500018,462953,0.81773228988957,0.5775594596807335,41650,17.676626409986056
com-Amazon,labelprop,dspar,0.5,201,300,0.499861,462807,0.8160184715131256,0.5745301906058214,41996,14.012007181008812
com-Amazon,labelprop,dspar,0.5,201,301,0.499861,462807,0.8147829670121404,0.5722690196312413,42241,10.277504489000421
com-Amazon,labelprop,dspar,0.5,201,302,0.499861,462807,0.8159325220147366,0.573393574670212,41971,13.854817539977375
com-Amazon,labelprop,lspar,0.5,,300,0.541769,501609,0.8747026734731846,0.6310247294147551,37539,14.080834800959565
com-Amazon,labelprop,lspar,0.5,,301,0.541769,501609,0.8747747536606837,0.6315671141685792,37586,11.385288104007486
com-Amazon,labelprop,lspar,0.5,,302,0.541769,501609,0.8742269495785642,0.6308060347716427,37621,11.623019480961375
