network,n,m,sampler,alpha,rep,sparsify_seed,leiden_seed,m_sparse,retention,weight_sum_ratio,Q_P0_orig,Q_P0_sparse_w,dQ_fixed_w,Q_sparse_leiden_w,Q_orig_of_Pw,Q_base_mean,Q_base_std,Q_base_best,transfer_vs_mean,transfer_vs_best,nc_P0,nc_Pw,nc_base_mean,t_sparsify,t_leiden_sparse,t_leiden_orig_mean,ami_Pw,ari_Pw,ami_base_mean,ari_base_mean,ami_base_std,ari_base_std,nc_Pw_orig_labels
ca-HepTh,8638,24806,paper,1.0,1,201,301,13346,0.5380149963718455,0.9986293182232301,0.7618818232012058,0.7595605270589307,-0.0023212961422750533,0.8370651835125003,0.6458992839826888,0.7613665933802884,0.0010545325366254318,0.7623597616252422,-0.11546730939759964,-0.1164604776425534,47,263,48.8,0.005268731969408691,0.20629883604124188,0.2450745011912659,,,,,,,
ca-HepTh,8638,24806,paper,1.0,2,202,302,13446,0.5420462791260179,0.9998733604634896,0.7618818232012058,0.7611857122888953,-0.000696110912310477,0.8388785943516232,0.6513606312226282,0.7613665933802884,0.0010545325366254318,0.7623597616252422,-0.11000596215766023,-0.110999130402614,47,261,48.8,0.005316673079505563,0.20593772293068469,0.2450745011912659,,,,,,,
ca-HepTh,8638,24806,paper,1.0,3,203,303,13401,0.5402322018866403,1.0025006132189247,0.7618818232012058,0.7608373394596998,-0.0010444837415060082,0.8361713648432344,0.6482686620520646,0.7613665933802884,0.0010545325366254318,0.7623597616252422,-0.11309793132822388,-0.11409109957317765,47,297,48.8,0.005276247044093907,0.20368180191144347,0.2450745011912659,,,,,,,
ca-HepTh,8638,24806,paper,1.0,4,204,304,13415,0.5407965814722244,0.9949213923615443,0.7618818232012058,0.7567087443918762,-0.005173078809329601,0.8359288317312129,0.6408367503137744,0.7613665933802884,0.0010545325366254318,0.7623597616252422,-0.12052984306651404,-0.12152301131146781,47,263,48.8,0.0052701670210808516,0.21018093300517648,0.2450745011912659,,,,,,,
ca-HepTh,8638,24806,calibrated,0.9,0,200,300,22387,0.9024832701765702,1.004719920869322,0.7618818232012058,0.7626979377071951,0.0008161145059892849,0.7739870780262003,0.7558260234548693,0.7613665933802884,0.0010545325366254318,0.7623597616252422,-0.005540569925419181,-0.006533738170372949,47,49,48.8,0.004844572977162898,0.23474263702519238,0.2450745011912659,,,,,,,
ca-HepTh,8638,24806,calibrated,0.9,1,201,301,22364,0.9015560751431105,1.0031298433339673,0.7618818232012058,0.7619904181597195,0.00010859495851367473,0.7736167530132889,0.7556882381236304,0.7613665933802884,0.0010545325366254318,0.7623597616252422,-0.005678355256658052,-0.00667152350161182,47,52,48.8,0.004897237988188863,0.23205149604473263,0.2450745011912659,,,,,,,
ca-HepTh,8638,24806,calibrated,0.9,2,202,302,22304,0.8991373054906071,0.997856064421449,0.7618818232012058,0.7627011543331826,0.0008193311319768526,0.7732683565985422,0.7535067609613921,0.7613665933802884,0.0010545325366254318,0.7623597616252422,-0.007859832418896318,-0.008853000663850086,47,47,48.8,0.004898230079561472,0.23195676098112017,0.2450745011912659,,,,,,,
ca-HepTh,8638,24806,calibrated,0.9,3,203,303,22309,0.8993388696283158,0.999183346719847,0.7618818232012058,0.7605996235402391,-0.0012821996609666542,0.7736366508150058,0.7535182408377831,0.7613665933802884,0.0010545325366254318,0.7623597616252422,-0.007848352542505377,-0.008841520787459145,47,44,48.8,0.004828603006899357,0.2340062790317461,0.2450745011912659,,,,,,,
ca-HepTh,8638,24806,calibrated,0.9,4,204,304,22343,0.9007095057647343,1.0019728132275243,0.7618818232012058,0.7628292849902434,0.0009474617890375958,0.7761281623384648,0.756470212070695,0.7613665933802884,0.0010545325366254318,0.7623597616252422,-0.004896381309593467,-0.005889549554547235,47,46,48.8,0.004843714996241033,0.23512663401197642,0.2450745011912659,,,,,,,
ca-CondMat,21363,91286,paper,0.8,0,200,300,43063,0.47173717766141576,0.99919431822323,0.731159427192281,0.7296578343360426,-0.0015015928562384095,0.8037217520690377,0.6278657882598104,0.7307902175437482,0.0012269957340993946,0.7324642748961809,-0.10292442928393775,-0.1045984866363705,54,271,55.2,0.016408203984610736,0.5717907960060984,0.7411115430295467,,,,,,,
ca-CondMat,21363,91286,paper,0.8,1,201,301,43024,0.47130994895164646,0.9972236175365473,0.731159427192281,0.7308734296854483,-0.0002859975068326692,0.8053081577095682,0.6284796652987776,0.7307902175437482,0.0012269957340993946,0.7324642748961809,-0.10231055224497054,-0.1039846095974033,54,278,55.2,0.016636384068988264,0.5771845149574801,0.7411115430295467,,,,,,,
ca-CondMat,21363,91286,paper,0.8,2,202,302,43107,0.47221917928269397,0.9973661172700968,0.731159427192281,0.7296722648610201,-0.001487162331260894,0.8033641239134093,0.6217156226372939,0.7307902175437482,0.0012269957340993946,0.7324642748961809,-0.10907459490645433,-0.11074865225888708,54,272,55.2,0.016785798012278974,0.5576714390190318,0.7411115430295467,,,,,,,
ca-CondMat,21363,91286,paper,0.8,3,203,303,43159,0.47278881756238633,0.9998717251829671,0.731159427192281,0.7330424836305883,0.001883056438307329,0.8038533381492173,0.6224503430497913,0.7307902175437482,0.0012269957340993946,0.7324642748961809,-0.10833987449395688,-0.11001393184638963,54,290,55.2,0.016662803944200277,0.5613785550231114,0.7411115430295467,,,,,,,
ca-CondMat,21363,91286,paper,0.8,4,204,304,43110,0.4722520430295993,1.003919330305531,0.731159427192281,0.7284163089281089,-0.002743118264172062,0.8039811625366887,0.6251120050419046,0.7307902175437482,0.0012269957340993946,0.7324642748961809,-0.10567821250184362,-0.10735226985427637,54,327,55.2,0.01672016899101436,0.5625976189039648,0.7411115430295467,,,,,,,
ca-CondMat,21363,91286,paper,1.0,0,200,300,48934,0.5360515303551475,1.0012487293140258,0.731159427192281,0.7282649657062465,-0.0028944614860344497,0.788567207705407,0.6512039049588788,0.7307902175437482,0.0012269957340993946,0.7324642748961809,-0.07958631258486937,-0.08126036993730212,54,147,55.2,0.019664949038997293,0.5905180340632796,0.7411115430295467,,,,,,,
ca-CondMat,21363,91286,paper,1.0,1,201,301,48801,0.5345945709090112,0.9976218154975617,0.731159427192281,0.7316487569505206,0.000489329758239565,0.7921291709641161,0.6535420546846576,0.7307902175437482,0.0012269957340993946,0.7324642748961809,-0.07724816285909053,-0.07892222021152329,54,148,55.2,0.019264006055891514,0.5833059659926221,0.7411115430295467,,,,,,,
ca-CondMat,21363,91286,paper,1.0,2,202,302,48881,0.5354709374931533,0.9972435633369061,0.731159427192281,0.7298534053782924,-0.0013060218139886448,0.7873215521368275,0.6441982237314848,0.7307902175437482,0.0012269957340993946,0.7324642748961809,-0.08659199381226335,-0.0882660511646961,54,147,55.2,0.019529162091203034,0.5743591039208695,0.7411115430295467,,,,,,,
ca-CondMat,21363,91286,paper,1.0,3,203,303,48844,0.5350656179479877,1.0007651411066385,0.731159427192281,0.7326953322522703,0.001535905059989351,0.7902837621030387,0.6509369494467676,0.7307902175437482,0.0012269957340993946,0.7324642748961809,-0.07985326809698057,-0.08152732544941332,54,150,55.2,0.019490994978696108,0.5952148789074272,0.7411115430295467,,,,,,,
ca-CondMat,21363,91286,paper,1.0,4,204,304,48848,0.5351094362771948,1.0004407937455924,0.731159427192281,0.7293990295821561,-0.0017603976101249197,0.7893016094334585,0.6521381948899652,0.7307902175437482,0.0012269957340993946,0.7324642748961809,-0.07865202265378302,-0.08032608000621577,54,169,55.2,0.019387040985748172,0.5859723130706698,0.7411115430295467,,,,,,,
ca-CondMat,21363,91286,calibrated,0.9,0,200,300,82200,0.9004666652060557,1.000994902573312,0.731159427192281,0.7288765026084842,-0.0022829245837967527,0.7515608806779497,0.7220705853646899,0.7307902175437482,0.0012269957340993946,0.7324642748961809,-0.008719632179058245,-0.010393689531491002,54,55,55.2,0.01730662793852389,0.6970590690616518,0.7411115430295467,,,,,,,
ca-CondMat,21363,91286,calibrated,0.9,1,201,301,82137,0.8997765265210438,0.9997616192146038,0.731159427192281,0.7315808374564718,0.0004214102641908468,0.7518782988366965,0.7224378006974701,0.7307902175437482,0.0012269957340993946,0.7324642748961809,-0.008352416846278077,-0.010026474198710833,54,62,55.2,0.017481007962487638,0.6919392669806257,0.7411115430295467,,,,,,,
ca-CondMat,21363,91286,calibrated,0.9,2,202,302,82133,0.8997327081918366,0.9992374968791156,0.731159427192281,0.7301244422100104,-0.0010349849822706148,0.7512322246681613,0.7216703658216408,0.7307902175437482,0.0012269957340993946,0.7324642748961809,-0.009119851722107386,-0.010793909074540142,54,51,55.2,0.017668091924861073,0.6967890569940209,0.7411115430295467,,,,,,,
ca-CondMat,21363,91286,calibrated,0.9,3,203,303,82146,0.8998751177617598,1.0003246246970052,0.731159427192281,0.7319880818425848,0.000828654650303795,0.7520245619768685,0.7224309526734973,0.7307902175437482,0.0012269957340993946,0.7324642748961809,-0.008359264870250849,-0.010033322222683605,54,55,55.2,0.01731585303787142,0.6892804020317271,0.7411115430295467,,,,,,,
ca-CondMat,21363,91286,calibrated,0.9,4,204,304,82175,0.9001928006485113,0.9999714394242792,0.731159427192281,0.7328606616762554,0.001701234483974412,0.7508686550042857,0.7205196042072528,0.7307902175437482,0.0012269957340993946,0.7324642748961809,-0.010270613336495371,-0.011944670688928127,54,57,55.2,0.017420518910512328,0.6937477560713887,0.7411115430295467,,,,,,,
email-Enron,33696,180811,paper,0.8,0,200,300,70416,0.3894453324189347,1.005454560916402,0.612428927514086,0.6139692757302709,0.0015403482161849835,0.751415860865302,0.5065715858954294,0.6070973046936826,0.002093816749709252,0.6093568592460408,-0.10052571879825323,-0.10278527335061138,192,362,171.2,0.02957517607137561,0.8510132039664313,1.2178863163804636,,,,,,,
email-Enron,33696,180811,paper,0.8,1,201,301,70303,0.3888203704420638,0.9930990323013352,0.612428927514086,0.6167126376110582,0.00428371009697226,0.7488230317954125,0.5058559785922871,0.6070973046936826,0.002093816749709252,0.6093568592460408,-0.10124132610139547,-0.10350088065375362,192,405,171.2,0.02947716088965535,0.850909834029153,1.2178863163804636,,,,,,,
email-Enron,33696,180811,paper,0.8,2,202,302,70361,0.38914114738594446,1.001294049680861,0.612428927514086,0.6094074367098566,-0.00302149080422931,0.7479515874432222,0.4967452632454188,0.6070973046936826,0.002093816749709252,0.6093568592460408,-0.11035204144826383,-0.11261159600062198,192,373,171.2,0.030243395012803376,0.8441040859324858,1.2178863163804636,,,,,,,
email-Enron,33696,180811,paper,0.8,3,203,303,70044,0.3873879354685279,0.9968328643134359,0.612428927514086,0.6145977320695591,0.0021688045554731916,0.7433339673808925,0.48069115736197066,0.6070973046936826,0.002093816749709252,0.6093568592460408,-0.12640614733171196,-0.12866570188407012,192,385,171.2,0.03054020705167204,0.8644077169010416,1.2178863163804636,,,,,,,
email-Enron,33696,180811,paper,0.8,4,204,304,70112,0.38776401878204314,0.9948903797972131,0.612428927514086,0.6143793542124639,0.0019504266983779717,0.7433756436741042,0.481871958310045,0.6070973046936826,0.002093816749709252,0.6093568592460408,-0.12522534638363764,-0.1274849009359958,192,381,171.2,0.03016656299587339,0.8543596590170637,1.2178863163804636,,,,,,,
email-Enron,33696,180811,paper,1.0,0,200,300,78617,0.4348020861562626,1.0055935862909842,0.612428927514086,0.6138653019736318,0.0014363744595458083,0.7449296521364596,0.5451956853871298,0.6070973046936826,0.002093816749709252,0.6093568592460408,-0.0619016193065528,-0.06416117385891096,192,225,171.2,0.03520359005779028,0.8896135500399396,1.2178863163804636,,,,,,,
email-Enron,33696,180811,paper,1.0,1,201,301,78475,0.4340167357074514,0.9968603895637682,0.612428927514086,0.6157987556448181,0.0033698281307321665,0.7445791702513296,0.5458454018057193,0.6070973046936826,0.002093816749709252,0.6093568592460408,-0.06125190288796334,-0.0635114574403215,192,239,171.2,0.0349659820785746,0.8886114290216938,1.2178863163804636,,,,,,,
email-Enron,33696,180811,paper,1.0,2,202,302,78495,0.43412734844672063,0.9993671244526257,0.612428927514086,0.611305805138603,-0.0011231223754829545,0.7380319119802188,0.5228075801351649,0.6070973046936826,0.002093816749709252,0.6093568592460408,-0.08428972455851769,-0.08654927911087584,192,207,171.2,0.035446840920485556,0.8809315870748833,1.2178863163804636,,,,,,,
email-Enron,33696,180811,paper,1.0,3,203,303,78440,0.43382316341373034,0.9992636931963208,0.612428927514086,0.6139401102685732,0.0015111827544872503,0.7432855276632223,0.5367995399685367,0.6070973046936826,0.002093816749709252,0.6093568592460408,-0.07029776472514593,-0.07255731927750408,192,222,171.2,0.03453646204434335,0.8951857460197061,1.2178863163804636,,,,,,,
email-Enron,33696,180811,paper,1.0,4,204,304,78496,0.4341328790836841,0.9996314112642567,0.612428927514086,0.6139494559506886,0.001520528436602664,0.7444938862020587,0.5389108840061738,0.6070973046936826,0.002093816749709252,0.6093568592460408,-0.0681864206875088,-0.07044597523986695,192,206,171.2,0.034233576036058366,0.8763876450248063,1.2178863163804636,,,,,,,
email-Enron,33696,180811,calibrated,0.9,0,200,300,162660,0.8996134084762543,0.9992731189959365,0.612428927514086,0.6125067969745613,7.786946047538823e-05,0.6527925224839668,0.6211372760143383,0.6070973046936826,0.002093816749709252,0.6093568592460408,0.014039971320655709,0.011780416768297552,192,171,171.2,0.032308476977050304,1.1672093030065298,1.2178863163804636,,,,,,,
email-Enron,33696,180811,calibrated,0.9,1,201,301,162568,0.8991045898756159,0.9976130555915428,0.612428927514086,0.6132477057015723,0.0008187781874863242,0.6502993981279799,0.616643064362219,0.6070973046936826,0.002093816749709252,0.6093568592460408,0.009545759668536435,0.007286205116178279,192,151,171.2,0.03233709593769163,1.1368604029994458,1.2178863163804636,,,,,,,
email-Enron,33696,180811,calibrated,0.9,2,202,302,162751,0.900116696439929,1.000005016237629,0.612428927514086,0.6129903759784765,0.000561448464390546,0.6515577512389241,0.618924177567543,0.6070973046936826,0.002093816749709252,0.6093568592460408,0.011826872873860417,0.00956731832150226,192,163,171.2,0.03180047799833119,1.1102030959445983,1.2178863163804636,,,,,,,
email-Enron,33696,180811,calibrated,0.9,3,203,303,162739,0.9000503287963675,0.9991748956943758,0.612428927514086,0.6121567731076892,-0.0002721544063967185,0.6517199098927766,0.619996452898909,0.6070973046936826,0.002093816749709252,0.6093568592460408,0.012899148205226418,0.010639593652868262,192,167,171.2,0.03193481301423162,1.073878974886611,1.2178863163804636,,,,,,,
email-Enron,33696,180811,calibrated,0.9,4,204,304,162679,0.8997184905785599,0.998804731798856,0.612428927514086,0.6126849180471206,0.0002559905330346002,0.6480957980520071,0.6136727017461467,0.6070973046936826,0.002093816749709252,0.6093568592460408,0.006575397052464127,0.004315842500105971,192,163,171.2,0.032340999925509095,1.1137794239912182,1.2178863163804636,,,,,,,
com-DBLP,317080,1049866,paper,0.8,0,200,300,492881,0.46947038955447645,1.002105007525991,0.8270797363743959,0.8269731988098291,-0.00010653756456679986,0.8905979775038937,0.7161070976278489,0.8257006657068924,0.000939476700848766,0.8266042187620449,-0.10959356807904352,-0.11049712113419607,239,10735,229.0,0.2160910191014409,9.81291192700155,12.25722057321109,,,,,,,
com-DBLP,317080,1049866,paper,0.8,1,201,301,492405,0.46901699835979066,1.0008241672257139,0.8270797363743959,0.8269842977453207,-9.543862907523959e-05,0.8902057966814435,0.713558661703483,0.8257006657068924,0.000939476700848766,0.8266042187620449,-0.11214200400340935,-0.1130455570585619,239,10600,229.0,0.2207687220070511,9.885153468931094,12.25722057321109,,,,,,,
com-DBLP,317080,1049866,paper,0.8,2,202,302,492547,0.4691522537161885,0.9994313579540938,0.8270797363743959,0.8265599699455085,-0.0005197664288874027,0.8901844642812143,0.7138656181248204,0.8257006657068924,0.000939476700848766,0.8266042187620449,-0.11183504758207197,-0.11273860063722452,239,10642,229.0,0.2195272189565003,9.896529500954784,12.25722057321109,,,,,,,
com-DBLP,317080,1049866,paper,0.8,3,203,303,491914,0.4685493196274572,0.9999981038685257,0.8270797363743959,0.8261688226258722,-0.0009109137485237007,0.8905234631450267,0.7144036226167036,0.8257006657068924,0.000939476700848766,0.8266042187620449,-0.11129704309018873,-0.11220059614534128,239,10664,229.0,0.2155343620106578,9.973620834993199,12.25722057321109,,,,,,,
com-DBLP,317080,1049866,paper,0.8,4,204,304,491933,0.4685674171751443,0.9993755216206268,0.8270797363743959,0.8266252948144452,-0.00045444155995066904,0.8892153892565493,0.7122364587591213,0.8257006657068924,0.000939476700848766,0.8266042187620449,-0.11346420694777104,-0.11436776000292359,239,10593,229.0,0.21963475493248552,9.786828916985542,12.25722057321109,,,,,,,
com-DBLP,317080,1049866,paper,1.0,0,200,300,557142,0.530679153339569,1.001612181293803,0.8270797363743959,0.8270389140232449,-4.0822351150993086e-05,0.8769230067740541,0.7476388069447674,0.8257006657068924,0.000939476700848766,0.8266042187620449,-0.07806185876212501,-0.07896541181727756,239,5202,229.0,0.26114641106687486,9.796126154018566,12.25722057321109,,,,,,,
com-DBLP,317080,1049866,paper,1.0,1,201,301,556914,0.5304619827673246,1.0010173144793426,0.8270797363743959,0.8268164411521527,-0.00026329522224322055,0.8768559869693412,0.7474781955096836,0.8257006657068924,0.000939476700848766,0.8266042187620449,-0.07822247019720874,-0.07912602325236129,239,5173,229.0,0.25401228794362396,9.831015383009799,12.25722057321109,,,,,,,
com-DBLP,317080,1049866,paper,1.0,2,202,302,556620,0.5301819470294304,0.9996591424894871,0.8270797363743959,0.8268907093242984,-0.00018902705009749,0.8760992229494203,0.7443307401328785,0.8257006657068924,0.000939476700848766,0.8266042187620449,-0.0813699255740139,-0.08227347862916645,239,5273,229.0,0.2635485560167581,9.61433456290979,12.25722057321109,,,,,,,
com-DBLP,317080,1049866,paper,1.0,3,203,303,555923,0.529518052780069,0.9994226210245221,0.8270797363743959,0.8263558349115523,-0.0007239014628436236,0.8763715722529569,0.744051483382007,0.8257006657068924,0.000939476700848766,0.8266042187620449,-0.08164918232488538,-0.08255273538003793,239,5251,229.0,0.26099374203477055,10.073093882063404,12.25722057321109,,,,,,,
com-DBLP,317080,1049866,paper,1.0,4,204,304,556560,0.5301247968788397,1.0000829681666144,0.8270797363743959,0.8266182260384178,-0.000461510335978077,0.8764568664495801,0.746156464705773,0.8257006657068924,0.000939476700848766,0.8266042187620449,-0.07954420100111936,-0.08044775405627191,239,5190,229.0,0.26630382298026234,9.929887056001462,12.25722057321109,,,,,,,
com-DBLP,317080,1049866,calibrated,0.9,0,200,300,944813,0.8999367538333464,0.9999581781059909,0.8270797363743959,0.8269110226724249,-0.00016871370197102387,0.8385287475342006,0.8217501879016144,0.8257006657068924,0.000939476700848766,0.8266042187620449,-0.003950477805278019,-0.004854030860430569,239,186,229.0,0.2039355980232358,11.818835119018331,12.25722057321109,,,,,,,
com-DBLP,317080,1049866,calibrated,0.9,1,201,301,944417,0.899559562839448,0.9992019507139295,0.8270797363743959,0.8270259706584903,-5.376571590565149e-05,0.8397709138808893,0.8234071901353325,0.8257006657068924,0.000939476700848766,0.8266042187620449,-0.0022934755715599,-0.0031970286267124504,239,200,229.0,0.2127157209906727,11.656487567932345,12.25722057321109,,,,,,,
com-DBLP,317080,1049866,calibrated,0.9,2,202,302,945001,0.9001158243051971,1.0006112257811528,0.8270797363743959,0.8269066575141358,-0.00017307886026007857,0.8393623446418956,0.8226533872581504,0.8257006657068924,0.000939476700848766,0.8266042187620449,-0.0030472784487419746,-0.003950831503894525,239,201,229.0,0.20715195999946445,11.845826481934637,12.25722057321109,,,,,,,
com-DBLP,317080,1049866,calibrated,0.9,3,203,303,944753,0.8998796036827557,0.9999559605601559,0.8270797363743959,0.8268259680637573,-0.0002537683106386135,0.8383518033788145,0.8218117286789105,0.8257006657068924,0.000939476700848766,0.8266042187620449,-0.003888937027981876,-0.004792490083134426,239,176,229.0,0.2066656919196248,11.949652704992332,12.25722057321109,,,,,,,
com-DBLP,317080,1049866,calibrated,0.9,4,204,304,945231,0.9003348998824612,1.000694491564818,0.8270797363743959,0.8272585971134427,0.00017886073904682664,0.8386354064812975,0.8217938978845657,0.8257006657068924,0.000939476700848766,0.8266042187620449,-0.003906767822326684,-0.004810320877479235,239,196,229.0,0.2102785479510203,11.857560399104841,12.25722057321109,,,,,,,
com-Amazon,334863,925872,paper,0.8,0,200,300,477548,0.5157818791366409,0.9997422594958882,0.9295759329493654,0.9296285112299383,5.2578280572923575e-05,0.9452437769027627,0.8404683094633756,0.9294378798472908,0.000310109859936624,0.929799686947217,-0.08896957038391518,-0.08933137748384146,326,15434,306.0,0.20655405998695642,10.180563364061527,10.68843477179762,,,,,,,
com-Amazon,334863,925872,paper,0.8,1,201,301,477142,0.5153433735980784,0.9997094593611703,0.9295759329493654,0.9294174463900307,-0.0001584865593347029,0.9454436521011953,0.8415497056286722,0.9294378798472908,0.000310109859936624,0.929799686947217,-0.08788817421861861,-0.08824998131854489,326,15592,306.0,0.204473698977381,10.012488694977947,10.68843477179762,,,,,,,
com-Amazon,334863,925872,paper,0.8,2,202,302,477895,0.5161566609639345,1.0004688489822917,0.9295759329493654,0.929504014726892,-7.191822247332169e-05,0.9453959188338514,0.8407118427010698,0.9294378798472908,0.000310109859936624,0.929799686947217,-0.08872603714622096,-0.08908784424614724,326,15617,306.0,0.203505355049856,9.99572410993278,10.68843477179762,,,,,,,
com-Amazon,334863,925872,paper,0.8,3,203,303,477515,0.5157462370608464,1.0005654705792928,0.9295759329493654,0.9296166845580073,4.075160864192018e-05,0.9453837461258896,0.8412029720400924,0.9294378798472908,0.000310109859936624,0.929799686947217,-0.08823490780719834,-0.08859671490712462,326,15670,306.0,0.20415694906841964,10.238292627967894,10.68843477179762,,,,,,,
com-Amazon,334863,925872,paper,0.8,4,204,304,477307,0.5155215839770508,1.0004788230463912,0.9295759329493654,0.9293234136358791,-0.00025251931348624357,0.9458192828213853,0.8409905140996384,0.9294378798472908,0.000310109859936624,0.929799686947217,-0.08844736574765233,-0.08880917284757861,326,15556,306.0,0.19841312698554248,10.005954115069471,10.68843477179762,,,,,,,
com-Amazon,334863,925872,paper,1.0,0,200,300,545260,0.5889150984153317,1.0000401232289702,0.9295759329493654,0.9296077896095947,3.185666022931244e-05,0.9375759637294638,0.8771033733496348,0.9294378798472908,0.000310109859936624,0.929799686947217,-0.05233450649765592,-0.0526963135975822,326,7811,306.0,0.24007975601125509,9.535781835904345,10.68843477179762,,,,,,,
com-Amazon,334863,925872,paper,1.0,1,201,301,544863,0.5884863134428949,1.0000567052872342,0.9295759329493654,0.9295096857359688,-6.624721339654194e-05,0.9374016881895434,0.8773416185227343,0.9294378798472908,0.000310109859936624,0.929799686947217,-0.05209626132455647,-0.05245806842448275,326,7912,306.0,0.23979004099965096,9.772421707981266,10.68843477179762,,,,,,,
com-Amazon,334863,925872,paper,1.0,2,202,302,545495,0.5891689131975046,1.0002911431952044,0.9295759329493654,0.9295162476845015,-5.968526486388459e-05,0.9370170505908392,0.8750726132122059,0.9294378798472908,0.000310109859936624,0.929799686947217,-0.0543652666350849,-0.05472707373501118,326,7981,306.0,0.23994489794131368,9.752107672975399,10.68843477179762,,,,,,,
com-Amazon,334863,925872,paper,1.0,3,203,303,545441,0.58911058980075,1.0006808295173604,0.9295759329493654,0.929649066951564,7.31340021986604e-05,0.9374912896245756,0.8774697433934793,0.9294378798472908,0.000310109859936624,0.929799686947217,-0.051968136453811486,-0.05232994355373777,326,7938,306.0,0.2405664660036564,9.544596947962418,10.68843477179762,,,,,,,
com-Amazon,334863,925872,paper,1.0,4,204,304,545160,0.5888070921250453,1.000714321049291,0.9295759329493654,0.9292910060470477,-0.0002849269023176282,0.9372024112232862,0.8764427298509498,0.9294378798472908,0.000310109859936624,0.929799686947217,-0.05299514999634092,-0.0533569570962672,326,7822,306.0,0.2403878440381959,9.719012377900071,10.68843477179762,,,,,,,
com-Amazon,334863,925872,calibrated,0.9,0,200,300,833334,0.9000531390948209,1.000357597674163,0.9295759329493654,0.9294751982214637,-0.00010073472790161908,0.9284995437075749,0.927049629606794,0.9294378798472908,0.000310109859936624,0.929799686947217,-0.0023882502404967143,-0.0027500573404229955,326,333,306.0,0.1878015489783138,9.892803143011406,10.68843477179762,,,,,,,
com-Amazon,334863,925872,calibrated,0.9,1,201,301,832788,0.8994634247498574,0.9990391265439775,0.9295759329493654,0.9296781844265319,0.00010225147716658167,0.9290077508062503,0.927321548501376,0.9294378798472908,0.000310109859936624,0.929799686947217,-0.0021163313459147126,-0.002478138445840994,326,315,306.0,0.19016217696480453,10.059541486087255,10.68843477179762,,,,,,,
com-Amazon,334863,925872,calibrated,0.9,2,202,302,833212,0.8999213714206715,0.9996472019076954,0.9295759329493654,0.9298227130918397,0.00024678014247436764,0.929244963823107,0.9277032803767619,0.9294378798472908,0.000310109859936624,0.929799686947217,-0.001734599470528897,-0.002096406570455178,326,338,306.0,0.19249514408875257,9.987177198985592,10.68843477179762,,,,,,,
com-Amazon,334863,925872,calibrated,0.9,3,203,303,833330,0.9000488188432094,0.9998255545102707,0.9295759329493654,0.9295763500672694,4.171179039946793e-07,0.9291239295116905,0.9276227312962932,0.9294378798472908,0.000310109859936624,0.929799686947217,-0.001815148550997514,-0.0021769556509237953,326,330,306.0,0.18743103498127311,10.060786049929447,10.68843477179762,,,,,,,
com-Amazon,334863,925872,calibrated,0.9,4,204,304,833335,0.9000542191577238,1.0002967081557252,0.9295759329493654,0.9295770047242418,1.0717748764044188e-06,0.928774714818466,0.9274615192797069,0.9294378798472908,0.000310109859936624,0.929799686947217,-0.001976360567583879,-0.0023381676675101604,326,333,306.0,0.18749310495331883,10.020973165985197,10.68843477179762,,,,,,,
