network,chain,chain_seed,spe,spe_nom,accepted,ami_P0,final,stalled,fresh_n,fresh_m,fresh_n_comms,fresh_Q,fresh_p_intra,fresh_sd_s,fresh_mu_s,fresh_delta,fresh_mu_intra,fresh_mu_inter,fresh_r_pb,fresh_auc_s,fresh_auc_prod,fresh_hb,fresh_deg_R2,fresh_hub_inter_frac,fresh_nonhub_inter_frac,fresh_hub_inter_lift,fresh_assort_deg,fresh_transitivity,fresh_avg_local_cc,fresh_tri_intra,fresh_tri_inter,fresh_tri_frac_intra_ge1,fresh_tri_frac_inter_ge1,fresh_comm_size_mean,fresh_comm_size_max_frac,fresh_comm_size_gini,seconds
ca-GrQc,neutral,1,10.0,10.0,134220,0.0015109457968359467,1,0,4158,13422,26,0.3768092997392105,0.47548800476829084,0.26202019866282006,0.3097898971837281,0.18730092853949412,0.40803148092073005,0.22073055238123593,0.35698720766735814,0.6816013632980542,0.319306674845446,1.7329020372502322,0.03386048879032211,0.6136098130841121,0.4317006388804381,1.1698680271612147,-0.009120090346602197,0.011003909283561264,0.010196878494497623,0.17173299905985584,0.2005681818181818,0.12989658414290192,0.1552556818181818,159.92307692307693,0.13516113516113515,0.46409146409146396,0.2
ca-GrQc,neutral,2,0.0,0.0,0,1.0,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.28700993739820324,0.3097898971837282,0.08723506953795679,0.3188695717586444,0.2316345022206876,0.09281489735988588,0.5235911226462407,0.4671170327863241,0.47820995409767336,0.20120241734161926,0.1005940594059406,0.10618729096989966,0.9664806480648065,0.639186140675376,0.6288944756689877,0.5568782161697932,11.728316008316009,1.6492483894058698,0.9212474012474012,0.7816750178954903,99.0,0.06132756132756133,0.3693052978767266,0.1
ca-GrQc,neutral,2,0.01,0.01,134,0.7742045697933275,0,0,4158,13422,38,0.8355848504627955,0.8814632692594249,0.2863946727659818,0.3097898971837282,0.09013964307046957,0.320474755783424,0.23033511271295443,0.10173712979836232,0.5283103954971123,0.45789021916184885,0.5142603288196914,0.17659582586071576,0.12755905511811025,0.11304243586669864,1.076114165804699,0.6278654966224361,0.5947376041488424,0.5258085975274208,11.274110387963823,1.3626649905719672,0.9118417716169386,0.6631049654305469,109.42105263157895,0.06541606541606541,0.3632186526923369,0.1
ca-GrQc,neutral,2,0.02,0.02,268,0.7519655016051262,0,0,4158,13422,38,0.821708101451676,0.8670838921174192,0.28571180448737954,0.3097898971837282,0.08789670551876524,0.32147278517698386,0.2335760796582186,0.10443925864235513,0.5275992294069913,0.45561937776126915,0.5401176033007601,0.173442538432523,0.1474960876369327,0.12394705174488568,1.1096930988020803,0.6162849163329045,0.5606597080541772,0.49587139051259405,10.80460560233717,1.1440582959641257,0.902388726585324,0.5751121076233184,109.42105263157895,0.06253006253006253,0.35639604060656693,0.1
ca-GrQc,neutral,2,0.05,0.05,671,0.6806460484526333,0,0,4158,13422,36,0.7790620430684895,0.8246908061391744,0.28428425317282485,0.3097898971837282,0.08858267179031923,0.3253192539653272,0.23673658217500795,0.11847968576773275,0.5301761653718166,0.4509008265849456,0.5654745180158862,0.1547998966449181,0.20752543674409676,0.15487641543893826,1.183768130887916,0.5862275526834549,0.4699432693193635,0.41473757584053117,9.516758514770983,0.7513812154696132,0.8763212575661758,0.40246493837654057,115.5,0.06012506012506012,0.27756399978622204,0.1
ca-GrQc,neutral,2,0.1,0.1,1342,0.5503283078747029,0,0,4158,13422,36,0.7147433247935648,0.7600208612725377,0.28214956555585013,0.3097898971837282,0.0938898641055664,0.33232150590702053,0.23843164180145413,0.14211464229882967,0.5355378469904866,0.44183572715582276,0.5860694084289543,0.11695061861237155,0.2958899014320253,0.20261031696706028,1.2329817625025286,0.5237939205370665,0.35261211219775446,0.30774984841186626,7.7247328693265365,0.48649487736727726,0.8214880894029997,0.28624650729587087,115.5,0.0646945646945647,0.26913313024424146,0.2
ca-GrQc,neutral,2,0.15,0.15,2013,0.482291224902658,0,0,4158,13422,34,0.6633652471680224,0.7106243480852332,0.28031454480696344,0.3097898971837282,0.09620191198253164,0.33762838817912033,0.2414264761965887,0.15562849082696134,0.5353776638256988,0.44188434078742755,0.5877607161741764,0.09256571350769349,0.35190562613430126,0.24582912032355916,1.2160858171922224,0.4782127333652548,0.27520303265633844,0.22891889737738783,6.4414971692178655,0.3308444902162719,0.7696582092681904,0.21009268795056643,122.29411764705883,0.055796055796055795,0.26783238547944443,0.2
ca-GrQc,neutral,2,0.2,0.2,2684,0.37878937409225955,0,0,4158,13422,38,0.6170649884348652,0.6644315303233497,0.27913043632217394,0.3097898971837282,0.10398805167317274,0.3446850085483512,0.24069695687517847,0.1759105705948258,0.5424478159405389,0.43533141107632717,0.5929287348417716,0.06892657998537,0.40074573863636365,0.2884467265725289,1.1942294191779024,0.43970086469265285,0.21626104010635355,0.17685136544923924,5.397734918143081,0.25599467140319715,0.7095761381475667,0.18095026642984013,109.42105263157895,0.05675805675805676,0.26403129034707984,0.2
ca-GrQc,neutral,2,0.3,0.3,4027,0.24037501063719607,0,0,4158,13422,35,0.5372755418754064,0.5993890627328267,0.2762140640452949,0.3097898971837282,0.12041095854359624,0.35802784414311706,0.23761688559952082,0.21361710926907496,0.5601300130507757,0.421489452867235,0.6397588521983874,0.05632554930344602,0.4722127514490283,0.3450238221281101,1.1787315510412604,0.3480914947357005,0.12637384333908097,0.1007842636407152,3.4413921690490987,0.2077366561279524,0.582224984462399,0.15715082759903293,118.8,0.08537758537758537,0.314560571703429,0.2
ca-GrQc,neutral,2,0.4,0.4,5369,0.14515655224768922,0,0,4158,13422,31,0.47432287347698376,0.5595291312770079,0.27383990728458363,0.3097898971837282,0.13557220796004105,0.3695055053985816,0.23393329743854058,0.24577849285878303,0.5824300008648821,0.40441411901857516,0.718752309765459,0.054701400840768355,0.5156921043937892,0.3786644951140065,1.1707745983040323,0.28288985738163863,0.07914653890197833,0.05755310060531522,2.199733688415446,0.2569350473612991,0.4484687083888149,0.17642083897158323,134.1290322580645,0.09932659932659933,0.43595711337646814,0.2
ca-GrQc,neutral,2,0.5,0.5,6711,0.09344741504946047,0,0,4158,13422,30,0.4339396755429767,0.5388168678289376,0.27239173985541854,0.3097898971837282,0.14243706061163208,0.3754794669338401,0.23304240632220802,0.2606671885877051,0.5914111644352152,0.396814675307733,0.7415639317618656,0.057955875878525465,0.5341055341055341,0.39827921176797115,1.1581202712058931,0.22965054877793284,0.05164992826398852,0.036669900602148864,1.4355641592920354,0.2245557350565428,0.3714048672566372,0.16090468497576738,138.6,0.11592111592111592,0.43174603174603154,0.2
ca-GrQc,neutral,2,1.0,1.0,13422,0.01946090016938099,0,0,4158,13422,32,0.3773136098010367,0.48420503650722696,0.26524454684981547,0.3097898971837282,0.1807197283170727,0.40300422285345655,0.22228449453638385,0.3404962245673375,0.6665706100808585,0.3319640593158289,1.5971412134844252,0.04256290845541899,0.6045952845772639,0.428360195179654,1.172162055408932,0.06957192197454101,0.015308069972226977,0.012041188725749042,0.2525003846745653,0.26693629929221435,0.15817818125865518,0.17391304347826086,129.9375,0.13227513227513227,0.5378787878787878,0.2
ca-GrQc,neutral,2,1.5,1.5,20133,0.004842963084367565,0,0,4158,13422,37,0.37781402033650974,0.47638205930561767,0.2660879581037081,0.3097898971837282,0.18830301769656957,0.4083887355365438,0.22008571783997424,0.3534410730132816,0.6820835207808117,0.31918256194579114,1.743284530535673,0.04589002552482779,0.6145481263776634,0.4301042768626266,1.1736575060103867,0.007261680612526461,0.011293485843654982,0.009358207265893105,0.1767281826712543,0.20546385885031304,0.13231154207069126,0.15367103016505407,112.37837837837837,0.12000962000962001,0.5955955955955956,0.2
ca-GrQc,neutral,2,2.0,2.0,26844,0.002588119607533685,0,0,4158,13422,29,0.37080979101847084,0.4689316048278945,0.2642160423446318,0.3097898971837282,0.19778163832317058,0.4148254744425242,0.21704383611935363,0.37355690397723756,0.6976816656306382,0.3043788452080741,1.918653669132955,0.03919845654203635,0.6274052478134111,0.4303565985979884,1.1814019691570712,-0.013093852408830136,0.01042475616337383,0.008345480524092645,0.1472831267874166,0.2032828282828283,0.1078805211312361,0.15067340067340068,143.3793103448276,0.13876863876863876,0.5267452853659749,0.2
ca-GrQc,neutral,2,2.5,2.5,33555,0.0024023258136827365,0,0,4158,13422,30,0.37819633489596355,0.4765310683951721,0.26361621477856906,0.3097898971837282,0.18925556593798346,0.40885930608555143,0.21960374014756798,0.35856476186518743,0.6876151356517834,0.3147342524959113,1.809214766545076,0.036496472201151264,0.6135800670260819,0.42918127763378566,1.1721422800489711,-0.0029218739520031176,0.010872283574427757,0.009818146079608667,0.17854909318323953,0.1901508682038144,0.1286741713570982,0.14503273555365784,138.6,0.1402116402116402,0.5571588904922238,0.2
ca-GrQc,neutral,2,3.0,3.0,40266,0.0012325944792188899,0,0,4158,13422,30,0.373914308027744,0.4793622410967069,0.2627445959537981,0.3097898971837282,0.18085875957691058,0.40395179644788043,0.22309303687096985,0.3438788751741799,0.672965625249662,0.32469833938868337,1.650079281297982,0.05048185971509689,0.6083855000727908,0.42865862963528156,1.168538949910847,-0.011664203107575724,0.010372105879720426,0.007764764233072097,0.1689462231893068,0.18274184315970235,0.1276033571650606,0.14281625643961077,138.6,0.13756613756613756,0.5494468494468494,0.2
ca-GrQc,neutral,2,3.5,3.5,46977,-0.0006954683733378493,0,0,4158,13422,36,0.3764996218375336,0.4803308001788109,0.2645544693298645,0.3097898971837282,0.1879638712616767,0.4074689317575767,0.2195050604959,0.3549710905876147,0.6855924096840352,0.3155839647570235,1.7732803869983318,0.04707289900435563,0.6123839907192575,0.42169782408826234,1.1784111718184767,-0.022546270534606366,0.010582707014334041,0.011285736210587899,0.17387932371645726,0.18508960573476702,0.13510159764231425,0.14365591397849461,115.5,0.14574314574314573,0.6435519213296992,0.2
ca-GrQc,neutral,2,4.0,4.0,53688,-0.0004418150211805283,0,0,4158,13422,38,0.37589867013328715,0.4772016092981672,0.265021005660047,0.3097898971837282,0.18871790413136316,0.40845131376022764,0.21973340962886448,0.35567298345815224,0.6824390904346609,0.3171739714980136,1.6753751016662155,0.05095575869664626,0.6130857391556652,0.4274774084852198,1.172700126969836,-0.019563844241080368,0.010135179603280113,0.008480417029338841,0.16362217017954722,0.1798489382927177,0.12552693208430912,0.13780818013396037,109.42105263157895,0.132996632996633,0.609199767094504,0.2
ca-GrQc,neutral,2,4.5,4.5,60399,0.005478418778233012,0,0,4158,13422,32,0.37424707501107773,0.4618536730740575,0.26495966715175895,0.3097898971837282,0.20058541291720694,0.4177342003800466,0.21714878746283967,0.3774174433978953,0.7011600148000987,0.3037902506102852,1.9476989354634602,0.03808512669860886,0.6317317462621571,0.4394611969998469,1.1739032947986532,-0.010075645418769263,0.009700814763139536,0.009241352264097634,0.13550572673011776,0.1898103281185103,0.11050169382158413,0.14744565969818635,129.9375,0.1240981240981241,0.5614628427128427,0.2
ca-GrQc,neutral,2,5.0,5.0,67110,0.001348439255174902,0,0,4158,13422,32,0.376652846856291,0.47571151840262255,0.26351237665666266,0.3097898971837282,0.1868098237720868,0.40773213603666925,0.22092231226458245,0.3540427330102162,0.6813815530818254,0.3208116757058479,1.7006515492091674,0.03963297594804849,0.6114401271125235,0.43145099246037855,1.1662284192275532,-0.02233000779525572,0.009858765614099747,0.008785194020728327,0.1667971808927173,0.1679693051016058,0.1284259984338293,0.13159016626403297,129.9375,0.1447811447811448,0.5736832611832612,0.2
ca-GrQc,neutral,2,5.5,5.5,73821,0.0007491650560166658,0,0,4158,13422,29,0.3739200254827523,0.472954850245865,0.26169619123225335,0.3097898971837282,0.18607768733027746,0.40786123976861743,0.22178355243833997,0.35500187772101216,0.6814674543252276,0.3191611845181882,1.7670996560204326,0.04268702885070197,0.6173018403129981,0.43152890660941573,1.1712503959119394,-0.01565322458450241,0.01022731759967357,0.008555755911683229,0.1513862633900441,0.19366694939214024,0.11515437933207309,0.14814814814814814,143.3793103448276,0.12289562289562289,0.5361828465276741,0.2
ca-GrQc,neutral,2,6.0,6.0,80532,0.005753017767473545,0,0,4158,13422,32,0.37376333390996325,0.47220980479809266,0.26234287188786126,0.3097898971837282,0.1910675043576681,0.4106334526054031,0.21956594824773504,0.3635931744104625,0.6886039927666007,0.3106290866719681,1.7492979941552795,0.038713716352338556,0.6259597276546429,0.4238380119650253,1.186001053723972,-0.011185636291421492,0.010319455596067024,0.009614049335077821,0.15209845377090564,0.19593450028232637,0.11722940990848849,0.14963297571993225,129.9375,0.14045214045214044,0.5641083453583453,0.2
ca-GrQc,neutral,2,6.5,6.5,87243,0.0013095171394593257,0,0,4158,13422,29,0.3759740989074419,0.47057070481299357,0.26172705605253277,0.3097898971837282,0.19353663143195413,0.4122538595556151,0.21871722812366098,0.3690889007896143,0.6957817649393861,0.3042295314755105,1.8878526273320668,0.03175672123963935,0.6288837744533947,0.4225656877897991,1.187852240460662,-0.02896101276191299,0.009806115330446343,0.009473565467347796,0.14312856238125396,0.1873065015479876,0.11336288790373654,0.14902898958626512,143.3793103448276,0.13395863395863397,0.5094624404969232,0.2
ca-GrQc,neutral,2,7.0,7.0,93954,0.0009855106907889451,0,0,4158,13422,30,0.3753637716871671,0.45336015496945314,0.2643821299015371,0.3097898971837282,0.20501491369128227,0.42185921783288166,0.2168443041415994,0.3860341041206049,0.7080674050066922,0.2960822942528885,2.0290323247176176,0.026611367543638575,0.6418948283355063,0.44577389170118115,1.174255470344714,-0.03395820798238156,0.008990035933818594,0.008606443850569937,0.13179950698438783,0.16996047430830039,0.10797041906327033,0.13602289764208805,138.6,0.09668109668109669,0.5391374058040723,0.2
ca-GrQc,neutral,2,7.5,7.5,100665,0.002338235620300066,0,0,4158,13422,28,0.37514301686365015,0.47116674117121143,0.2646338820986522,0.3097898971837282,0.1923493500660876,0.4115106308127768,0.21916128074668917,0.3628206266108955,0.6903726989937032,0.3106031239880313,1.869050089519726,0.03634224509743422,0.6185062598935098,0.4325660435655801,1.1695676275416582,-0.03487903473144115,0.009977228752319904,0.007690570496750348,0.1513282732447818,0.18554522400676246,0.11922833649588868,0.14342068188222035,148.5,0.13155363155363156,0.516646052360338,0.2
ca-GrQc,neutral,2,8.0,8.0,107376,0.0004705861282752776,0,0,4158,13422,33,0.37573166771323835,0.47831917746982566,0.26562835577008337,0.3097898971837282,0.1868069144165135,0.40724348195085885,0.22043656753434535,0.3513013718968482,0.6764541016763346,0.3212779548522407,1.6475285085259337,0.03974146923135191,0.614960058097313,0.4234358268318801,1.1788051842019616,-0.018665380427355,0.01043791873428718,0.008614548538349984,0.16962616822429907,0.1842330762639246,0.12881619937694705,0.14510139960011426,126.0,0.1370851370851371,0.5659772326438994,0.2
ca-GrQc,neutral,2,8.5,8.5,114087,0.0008386489069719262,0,0,4158,13422,31,0.3757160973624633,0.4623752048874981,0.2658023497117195,0.3097898971837282,0.2080658956201739,0.4216512816864234,0.2135853860662495,0.3902824277073105,0.7110876646982786,0.291346355504615,2.0324921050420177,0.03073908691537819,0.6410555474558973,0.4295291787292397,1.1923846394059108,-0.008223205093018026,0.01076698300712095,0.008933595021425213,0.14373187238156623,0.21646341463414634,0.10957138253303254,0.16116962305986696,134.1290322580645,0.10365560365560365,0.5723595401014756,0.2
ca-GrQc,neutral,2,9.0,9.0,120798,0.0019460026753086643,0,0,4158,13422,30,0.3786379444596871,0.4691551184622262,0.26429908688904336,0.3097898971837282,0.19920738850565572,0.4155381197364623,0.2163307312308066,0.3761419969854916,0.699700118965032,0.3054889184211919,1.8674657806252506,0.0323270703433185,0.6230511438146583,0.4343649946638207,1.1736971862849606,-0.009546827771452309,0.010727495294380898,0.010718186276660822,0.15642369382245513,0.20491228070175438,0.12228045100841671,0.15550877192982457,138.6,0.10846560846560846,0.57346480679814,0.2
ca-GrQc,neutral,2,9.5,9.5,127509,-0.0029141466924632892,0,0,4158,13422,32,0.37697622999720576,0.4680375502905677,0.2652396195774908,0.3097898971837282,0.1977731709829998,0.4149977977066472,0.2172246267236474,0.3720572895692608,0.7005577382178596,0.3042768922277603,1.9225833322320167,0.035176973124835254,0.6234729493891797,0.43583868010999083,1.1720243594820126,-0.022729646604347627,0.009819277901359693,0.010248978737273255,0.13833174148360394,0.19173669467787116,0.11206622094874244,0.15,129.9375,0.12289562289562289,0.5881884319384318,0.2
ca-GrQc,neutral,2,10.0,10.0,134220,0.00160823385220304,0,0,4158,13422,32,0.3747829420939928,0.48427954105200416,0.26510271080738224,0.3097898971837282,0.18710329634463313,0.40628289504526527,0.21917959870063214,0.3527138484837949,0.6835388616006934,0.318807114440024,1.7559012898195618,0.04583465851982638,0.6044950379451255,0.4231354642313546,1.1721370123229522,-0.015335933996112116,0.010714332723467548,0.008533013087707495,0.16907692307692307,0.19401906963305404,0.1276923076923077,0.15096792834440914,129.9375,0.14405964405964405,0.6264430014430014,0.2
ca-GrQc,neutral,2,10.0,10.0,134220,0.00160823385220304,1,0,4158,13422,32,0.3747829420939928,0.48427954105200416,0.26510271080738224,0.3097898971837282,0.18710329634463313,0.40628289504526527,0.21917959870063214,0.3527138484837949,0.6835388616006934,0.318807114440024,1.7559012898195618,0.04583465851982638,0.6044950379451255,0.4231354642313546,1.1721370123229522,-0.015335933996112116,0.010714332723467548,0.008533013087707495,0.16907692307692307,0.19401906963305404,0.1276923076923077,0.15096792834440914,129.9375,0.14405964405964405,0.6264430014430014,0.2
ca-GrQc,up_pfix,1,0.0,0.0,0,1.0,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.28700993739820324,0.3097898971837282,0.08723506953795679,0.3188695717586444,0.2316345022206876,0.09281489735988588,0.5235911226462407,0.4671170327863241,0.47820995409767336,0.20120241734161926,0.1005940594059406,0.10618729096989966,0.9664806480648065,0.639186140675376,0.6288944756689877,0.5568782161697932,11.728316008316009,1.6492483894058698,0.9212474012474012,0.7816750178954903,99.0,0.06132756132756133,0.3693052978767266,0.1
ca-GrQc,up_pfix,1,0.01,0.01,134,0.835043766805178,0,0,4158,13422,44,0.850320172484627,0.8962151691253166,0.2873510423323712,0.3097898971837282,0.09267253602993625,0.3194079006623231,0.22673536463238686,0.09835837775487088,0.5328243595565324,0.45723287052699935,0.5272309069392853,0.20823371221859133,0.10488818523649317,0.10311865216871789,1.0106311717474594,0.6353610263597821,0.6119147591907651,0.5397387953287606,11.446836811039987,1.2727925340990667,0.914955524149971,0.6403445800430725,94.5,0.07479557479557479,0.4275438366347457,0.1
ca-GrQc,up_pfix,1,0.02,0.02,268,0.8551847427686035,0,0,4158,13422,41,0.8489743390849595,0.8941290418715542,0.28748973117193416,0.3097898971837282,0.0987008513058211,0.32023945087956873,0.22153859957374764,0.10562995240781624,0.5411916764384108,0.45080374195887146,0.5676110462092802,0.1998239361279136,0.10957278481012658,0.10363375567774324,1.0349654593395632,0.6333502038331924,0.5959617232437839,0.5280909970802449,11.207066077826848,0.9394792399718508,0.9110907424381302,0.5249824067558058,101.41463414634147,0.06156806156806157,0.3850584826194583,0.1
ca-GrQc,up_pfix,1,0.05,0.05,671,0.9321160547299374,0,0,4158,13422,38,0.8504953847259932,0.8960661600357622,0.28828296034292017,0.3097898971837282,0.10927480638699325,0.32114724742287704,0.2118724410358838,0.11567768730229881,0.562789100867135,0.43452897050930506,0.7065498619523821,0.199967854571094,0.112645492207536,0.09864719262540404,1.083819208895734,0.6239222533896056,0.5600805549339898,0.5029762300631797,10.553005737091544,0.524731182795699,0.8963166209362268,0.3161290322580645,109.42105263157895,0.06878306878306878,0.3454975823396875,0.1
ca-GrQc,up_pfix,1,0.1,0.1,1342,0.9553167304958157,0,0,4158,13422,39,0.8504901724053595,0.8955446282223216,0.28920776710670526,0.3097898971837282,0.12662614910709688,0.3230166786654857,0.19639052955838884,0.1339129117532754,0.5937974571624562,0.4078023194817957,0.8997365604477711,0.19978200621297448,0.11965811965811966,0.09534024550113217,1.1455429971835114,0.632064992784862,0.5325839442959999,0.4697427257816072,10.046505823627287,0.4472182596291013,0.8747920133111481,0.22467902995720399,106.61538461538461,0.061087061087061086,0.34738101404768074,0.1
ca-GrQc,up_pfix,1,0.15,0.15,2013,0.9605920039147771,0,0,4158,13422,40,0.8511842214850144,0.8958426464014305,0.2900940790711628,0.3097898971837282,0.14507382528836163,0.32490040290218514,0.1798265776138235,0.15276048651563148,0.6229646096457538,0.3813106976319178,1.0587821951538,0.20076197293238351,0.1247750449910018,0.09191307445671536,1.1979475349565283,0.6459897348841427,0.5183288799968411,0.4417404412231143,9.754906852960746,0.6037195994277539,0.8518795741849634,0.26394849785407726,103.95,0.06228956228956229,0.3424603174603176,0.1
ca-GrQc,up_pfix,1,0.2,0.2,2684,0.9723206915364134,0,0,4158,13422,40,0.851008864919541,0.8957681418566532,0.2905592327337205,0.3097898971837282,0.15895829784026258,0.32635841593492226,0.16740011809465968,0.16716546853273828,0.6449059067571049,0.3607782783736461,1.191267901400923,0.19868263132397823,0.12663843516838072,0.09110244594115562,1.2149686038813476,0.6571669930575861,0.5086280652337014,0.4210002105576961,9.549197371704233,0.7977126518942101,0.8306579056807785,0.2809149392423159,103.95,0.06445406445406446,0.3434824434824435,0.1
ca-GrQc,up_pfix,1,0.3,0.3,4027,0.9727048801548284,0,0,4158,13422,36,0.8514477462025495,0.897928773655193,0.2915478313887191,0.3097898971837282,0.1843961286429761,0.32861143616755156,0.14421530752457545,0.19147610924394812,0.6831647713920941,0.3233397976166539,1.375006915330449,0.19494050755684666,0.13195156987482043,0.08503918586969236,1.2927401247152115,0.6810966493320789,0.4998223052926698,0.3839987761412282,9.298788582807832,1.3503649635036497,0.7942250248921341,0.34306569343065696,115.5,0.06084656084656084,0.3331596387151943,0.1
ca-GrQc,up_pfix,1,0.4,0.4,5369,0.9722256659181064,0,0,4158,13422,37,0.8527950172923592,0.9007599463567277,0.2924700523009395,0.3097898971837282,0.1990251491891389,0.32954116366561864,0.13051601447647973,0.20345791224519846,0.6977374396729236,0.3076775596936887,1.3280221050581795,0.19460656752165306,0.1343470110393668,0.07968913119127712,1.353757944572358,0.6984042458140477,0.49725560396456636,0.3542196689366293,9.198428453267162,1.5953453453453454,0.7650951199338296,0.4084084084084084,112.37837837837837,0.06084656084656084,0.3354133354133355,0.1
ca-GrQc,up_pfix,1,0.5,0.5,6711,0.9611549267674764,0,0,4158,13422,37,0.8546783192174366,0.9062732826702429,0.29349174209618556,0.3097898971837282,0.1953425743316707,0.3280987154305798,0.13275614109890907,0.19398239296534953,0.683137260565593,0.31777368021250646,1.1375173183791336,0.19908926864438126,0.12743026204564667,0.07537399309551208,1.3595937815394827,0.7134318752653453,0.49900622589604204,0.3291154035842583,9.200591910555739,1.444356120826709,0.7438342650443933,0.4332273449920509,112.37837837837837,0.07215007215007214,0.35158535158535154,0.1
ca-GrQc,up_pfix,1,0.9359,0.9359,12562,0.9449463869693021,1,1,4158,13422,36,0.9038769945841376,0.9594695276411861,0.29543343257387444,0.3097898971837282,0.1924498088898714,0.3175899788433982,0.12514016995352678,0.12845892089061517,0.6950681251884199,0.3002861840302203,1.5629607195792756,0.24792419995516313,0.06029705165151851,0.030524071372461003,1.487696741299046,0.7482933236113176,0.5485106551011544,0.3087060813541703,9.487808665941916,5.205882352941177,0.738313402702283,0.7720588235294118,115.5,0.0707070707070707,0.32772166105499445,0.1
ca-GrQc,up_pfix,2,0.0,0.0,0,1.0,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.28700993739820324,0.3097898971837282,0.08723506953795679,0.3188695717586444,0.2316345022206876,0.09281489735988588,0.5235911226462407,0.4671170327863241,0.47820995409767336,0.20120241734161926,0.1005940594059406,0.10618729096989966,0.9664806480648065,0.639186140675376,0.6288944756689877,0.5568782161697932,11.728316008316009,1.6492483894058698,0.9212474012474012,0.7816750178954903,99.0,0.06132756132756133,0.3693052978767266,0.1
ca-GrQc,up_pfix,2,0.01,0.01,134,0.8412825956753303,0,0,4158,13422,42,0.8519038353598549,0.8983758009238564,0.287319206691231,0.3097898971837281,0.09184436179864652,0.3191235068911752,0.22727914509252867,0.09658627841606257,0.5327878839762263,0.4575339731376548,0.5419142376166768,0.2153719686294917,0.10554455445544554,0.09925943621595795,1.0385769867309314,0.6359427257718308,0.6110723546523107,0.541027205358171,11.4043788356278,1.2910557184750733,0.9136672748382816,0.6480938416422287,99.0,0.06806156806156806,0.4233147804576376,0.1
ca-GrQc,up_pfix,2,0.02,0.02,268,0.8708351924283187,0,0,4158,13422,41,0.8509438968676802,0.8954701236775443,0.2874547344329105,0.3097898971837282,0.09698469574328297,0.3199276954349446,0.22294299969166162,0.10322372098221277,0.5412383706790691,0.45013125748806965,0.584754699799627,0.21449735865834985,0.11067193675889328,0.10081320258311409,1.0587588989150858,0.6312717663138863,0.5944217024469219,0.5274310032115455,11.160246276728513,0.9586600142551674,0.9090606539645562,0.5324305060584462,101.41463414634147,0.05483405483405483,0.37327983669447073,0.1
ca-GrQc,up_pfix,2,0.05,0.05,671,0.9221493588079965,0,0,4158,13422,40,0.8510267028240739,0.8959171509462077,0.2880933983901046,0.3097898971837282,0.10900935351366275,0.3211359012709422,0.21212654775727946,0.11554574803822207,0.5622946408773181,0.4328660613699984,0.7071751518816224,0.20240717083521087,0.11477026227568526,0.09759310262244042,1.1026817897381873,0.6257933733436949,0.5611730483197979,0.5007629008806512,10.572307692307692,0.5511811023622047,0.8953846153846153,0.3249821045096636,103.95,0.06541606541606541,0.3557359307359309,0.1
ca-GrQc,up_pfix,2,0.1,0.1,1342,0.9300294432584306,0,0,4158,13422,38,0.849805004809212,0.895693637311876,0.28897148913201387,0.3097898971837282,0.1298396885074285,0.32333300282449706,0.19349331431706857,0.13733701825781816,0.5959621943104308,0.40477651092045536,0.8808425408198497,0.2004100715000796,0.11931143648595172,0.09524378585086042,1.1438557860817455,0.6284798196107374,0.5326497571505666,0.47190410961063856,10.04841124604891,0.4278571428571429,0.8741473964398603,0.22785714285714287,109.42105263157895,0.0646945646945647,0.36033264980633395,0.1
ca-GrQc,up_pfix,2,0.15,0.15,2013,0.9675694677155153,0,0,4158,13422,38,0.8512191784490092,0.8963641782148711,0.2898875747837607,0.3097898971837282,0.14885395475368984,0.32521649911059325,0.1763625443569034,0.1565049111930367,0.6265559418423088,0.37631299468943186,1.0636969733041017,0.20034235261779776,0.1248,0.0910710045119924,1.2042168224299068,0.641003326491306,0.5160780803706579,0.44670481384358884,9.711910896849805,0.5607476635514018,0.8538774831684814,0.24514737598849748,109.42105263157895,0.06012506012506012,0.3367636262373104,0.1
ca-GrQc,up_pfix,2,0.2,0.2,2684,0.9758456574825779,0,0,4158,13422,37,0.8511754510200503,0.8962151691253166,0.2905772065569438,0.3097898971837282,0.16277557302525392,0.3266835325006838,0.1639079594754299,0.17084441052809402,0.6491145441349951,0.35635172644811414,1.2086849309091585,0.19875350281575666,0.12633919547200323,0.09061946902654867,1.2173185079865234,0.6585074537108602,0.5098785094704698,0.4247910354829399,9.56280655083548,0.8470926058865758,0.8336520076481836,0.2785355348169419,112.37837837837837,0.06132756132756133,0.3127933127933129,0.1
ca-GrQc,up_pfix,2,0.3,0.3,4027,0.9760699814361845,0,0,4158,13422,37,0.8514215680299098,0.8975562509313069,0.2917526550677077,0.3097898971837282,0.184821335200275,0.328723687669526,0.14390235246925098,0.19209269790304812,0.6817080374593448,0.324744417697352,1.3635318476451936,0.1926726389954917,0.13154114508516315,0.0858579950871447,1.2840329086058624,0.6818341000113973,0.5009411238203046,0.38714396416421754,9.320660745413797,1.3730909090909091,0.798954096455549,0.34763636363636363,112.37837837837837,0.061087061087061086,0.313040313040313,0.1
